"Date","Price","Open","High","Low","Change %"
"11/02/2021","2.2462","2.2985","2.2992","2.229","-2.12%"
"11/01/2021","2.2948","2.3042","2.3105","2.2783","-0.13%"
"10/29/2021","2.2978","2.2724","2.3007","2.271","0.97%"
"10/28/2021","2.2758","2.2565","2.2759","2.2446","1.15%"
"10/27/2021","2.2499","2.2376","2.2574","2.2303","0.72%"
"10/26/2021","2.2338","2.2373","2.2478","2.2325","-0.51%"
"10/25/2021","2.2453","2.2557","2.2701","2.24","-0.91%"
"10/22/2021","2.266","2.3026","2.3083","2.263","-1.73%"
"10/21/2021","2.3059","2.3102","2.3258","2.2956","0.46%"
"10/20/2021","2.2954","2.3226","2.3273","2.2939","-1.29%"
"10/19/2021","2.3255","2.3319","2.3342","2.3124","-0.35%"
"10/18/2021","2.3337","2.3285","2.3401","2.3248","0.11%"
"10/15/2021","2.3311","2.366","2.3683","2.327","-1.40%"
"10/14/2021","2.3641","2.381","2.4015","2.3496","-0.97%"
"10/13/2021","2.3872","2.357","2.4023","2.3543","1.21%"
"10/12/2021","2.3586","2.3797","2.3886","2.3479","-0.98%"
"10/11/2021","2.3818","2.3791","2.4025","2.3634","-0.10%"
"10/08/2021","2.3842","2.4184","2.4288","2.3763","-1.38%"
"10/07/2021","2.4177","2.4021","2.4356","2.4014","0.57%"
"10/06/2021","2.404","2.4417","2.45","2.4002","-1.46%"
"10/05/2021","2.4396","2.4336","2.4445","2.429","0.58%"
"10/04/2021","2.4256","2.4185","2.4324","2.4134","0.17%"
"10/01/2021","2.4216","2.4429","2.4452","2.4162","-0.93%"
"09/30/2021","2.4443","2.4291","2.4521","2.4221","0.63%"
"09/29/2021","2.429","2.4272","2.4411","2.4216","-0.08%"
"09/28/2021","2.431","2.4358","2.4399","2.4291","-0.23%"
"09/27/2021","2.4366","2.4258","2.4494","2.4167","0.35%"
"09/24/2021","2.4282","2.4099","2.448","2.402","0.62%"
"09/23/2021","2.4132","2.442","2.4431","2.4116","-1.22%"
"09/22/2021","2.443","2.4473","2.4537","2.4422","-0.14%"
"09/21/2021","2.4465","2.4659","2.4711","2.4301","-1.01%"
"09/20/2021","2.4715","2.4748","2.4756","2.4648","-0.07%"
"09/17/2021","2.4733","2.4802","2.4991","2.4688","-0.36%"
"09/16/2021","2.4823","2.4427","2.4838","2.4237","1.44%"
"09/15/2021","2.4471","2.4368","2.4492","2.4173","0.44%"
"09/14/2021","2.4365","2.4183","2.4441","2.4128","0.35%"
"09/13/2021","2.428","2.3947","2.4326","2.379","1.58%"
"09/10/2021","2.3904","2.3984","2.415","2.3768","-0.44%"
"09/09/2021","2.4008","2.3918","2.4043","2.3827","0.41%"
"09/08/2021","2.3911","2.38","2.396","2.3702","0.29%"
"09/07/2021","2.3841","2.3866","2.3922","2.3813","-0.22%"
"09/06/2021","2.3893","2.4051","2.4107","2.383","-0.62%"
"09/03/2021","2.4043","2.3617","2.4075","2.3398","1.40%"
"09/02/2021","2.371","2.3501","2.3745","2.344","0.97%"
"09/01/2021","2.3484","2.3589","2.3591","2.3347","-0.30%"
"08/31/2021","2.3554","2.3676","2.3778","2.3479","-0.16%"
"08/30/2021","2.3592","2.3537","2.3611","2.3497","0.70%"
"08/27/2021","2.3429","2.325","2.356","2.3248","0.66%"
"08/26/2021","2.3275","2.3274","2.335","2.3115","-0.30%"
"08/25/2021","2.3345","2.316","2.3415","2.3148","0.39%"
"08/24/2021","2.3254","2.3062","2.3308","2.3058","1.01%"
"08/23/2021","2.3022","2.266","2.3194","2.2492","1.06%"
"08/20/2021","2.278","2.2536","2.2805","2.2414","1.23%"
"08/19/2021","2.2504","2.2442","2.2527","2.2428","0.15%"
"08/18/2021","2.2471","2.2374","2.2527","2.2289","0.31%"
"08/17/2021","2.2401","2.2207","2.2408","2.2127","0.91%"
"08/16/2021","2.2198","2.1931","2.2236","2.1741","1.39%"
"08/13/2021","2.1894","2.2195","2.226","2.1732","-1.41%"
"08/12/2021","2.2207","2.2226","2.2366","2.2104","-0.31%"
"08/11/2021","2.2277","2.251","2.2553","2.2268","-1.21%"
"08/10/2021","2.255","2.2216","2.2569","2.1989","1.52%"
"08/09/2021","2.2212","2.1819","2.2257","2.1797","1.50%"
"08/06/2021","2.1884","2.1779","2.1969","2.1715","0.39%"
"08/05/2021","2.1799","2.1856","2.1891","2.1746","-0.30%"
"08/04/2021","2.1864","2.24","2.2438","2.1692","-2.42%"
"08/03/2021","2.2406","2.2377","2.2548","2.2194","0.14%"
"08/02/2021","2.2374","2.2255","2.2387","2.2176","0.39%"
"07/30/2021","2.2287","2.2296","2.2431","2.2272","-0.06%"
"07/29/2021","2.23","2.2292","2.2606","2.2115","0.12%"
"07/28/2021","2.2272","2.2165","2.2284","2.2117","0.27%"
"07/27/2021","2.2212","2.2437","2.2446","2.2115","-1.03%"
"07/26/2021","2.2443","2.2348","2.2527","2.2278","0.55%"
"07/23/2021","2.2319","2.2618","2.2751","2.2301","-1.52%"
"07/22/2021","2.2664","2.3053","2.3097","2.2524","-1.46%"
"07/21/2021","2.3","2.3299","2.3407","2.2841","-1.28%"
"07/20/2021","2.33","2.3358","2.3385","2.3252","-0.17%"
"07/19/2021","2.334","2.3092","2.3341","2.3008","0.83%"
"07/16/2021","2.3148","2.3155","2.3215","2.3011","-0.38%"
"07/15/2021","2.3237","2.3153","2.3281","2.3145","-0.00%"
"07/14/2021","2.3237","2.3348","2.3404","2.3196","-0.43%"
"07/13/2021","2.3338","2.3278","2.335","2.3207","0.11%"
"07/12/2021","2.3312","2.3225","2.3481","2.3168","0.37%"
"07/09/2021","2.3225","2.3208","2.3375","2.3194","0.24%"
"07/08/2021","2.317","2.2837","2.3237","2.2753","1.23%"
"07/07/2021","2.2889","2.3024","2.3188","2.2863","-0.60%"
"07/06/2021","2.3026","2.2816","2.3049","2.2762","0.96%"
"07/05/2021","2.2808","2.2869","2.2959","2.2725","0.04%"
"07/02/2021","2.2799","2.2426","2.2837","2.2409","1.26%"
"07/01/2021","2.2515","2.2679","2.2826","2.2439","-0.61%"
"06/30/2021","2.2653","2.2655","2.269","2.2617","-0.30%"
"06/29/2021","2.2722","2.2416","2.291","2.2285","1.08%"
"06/28/2021","2.2479","2.246","2.2518","2.2341","0.05%"
"06/25/2021","2.2468","2.248","2.2614","2.236","-0.43%"
"06/24/2021","2.2564","2.2343","2.2565","2.2227","0.77%"
"06/23/2021","2.2391","2.2522","2.2647","2.2308","-0.62%"
"06/22/2021","2.2531","2.2192","2.2589","2.2157","1.78%"
"06/21/2021","2.2137","2.2122","2.2139","2.2118","-0.00%"
"06/18/2021","2.2138","2.2524","2.2582","2.2097","-1.62%"
"06/17/2021","2.2502","2.2898","2.2918","2.2435","-1.91%"
"06/16/2021","2.294","2.2937","2.2948","2.2929","-0.03%"
"06/15/2021","2.2946","2.2869","2.3125","2.2744","0.32%"
"06/14/2021","2.2873","2.2589","2.3055","2.2505","1.25%"
"06/11/2021","2.2591","2.2962","2.3036","2.2491","-1.86%"
"06/10/2021","2.3019","2.3172","2.3216","2.2906","-0.67%"
"06/09/2021","2.3175","2.3334","2.3392","2.3149","-1.11%"
"06/08/2021","2.3436","2.3664","2.3764","2.337","-1.29%"
"06/07/2021","2.3741","2.3857","2.3877","2.3725","0.01%"
"06/04/2021","2.3739","2.3582","2.3762","2.3534","0.37%"
"06/03/2021","2.3653","2.3613","2.3669","2.3472","0.47%"
"06/02/2021","2.3542","2.3655","2.3844","2.3499","-0.47%"
"06/01/2021","2.3653","2.3384","2.3718","2.3331","1.28%"
"05/31/2021","2.3355","2.3161","2.3383","2.3082","0.68%"
"05/28/2021","2.3197","2.329","2.3312","2.3162","-0.74%"
"05/27/2021","2.3371","2.3462","2.3474","2.3311","-0.21%"
"05/26/2021","2.3421","2.3447","2.363","2.3286","-0.12%"
"05/25/2021","2.345","2.3331","2.3615","2.3205","0.24%"
"05/24/2021","2.3394","2.3353","2.3457","2.3286","-0.02%"
"05/21/2021","2.3399","2.3299","2.3514","2.3275","0.57%"
"05/20/2021","2.3266","2.3534","2.3558","2.3185","-1.01%"
"05/19/2021","2.3503","2.3411","2.3524","2.3297","0.27%"
"05/18/2021","2.3439","2.3633","2.3685","2.3401","-0.56%"
"05/17/2021","2.3572","2.3471","2.3619","2.3413","1.12%"
"05/14/2021","2.3309","2.3234","2.3428","2.3216","0.61%"
"05/13/2021","2.3169","2.297","2.3282","2.2944","0.83%"
"05/12/2021","2.2978","2.3031","2.3219","2.2878","-0.28%"
"05/11/2021","2.3042","2.2941","2.3084","2.2859","0.34%"
"05/10/2021","2.2965","2.2506","2.3219","2.245","2.03%"
"05/07/2021","2.2507","2.2846","2.2875","2.2468","-1.31%"
"05/06/2021","2.2807","2.2702","2.2929","2.2671","0.05%"
"05/05/2021","2.2796","2.2546","2.2888","2.2496","1.25%"
"05/04/2021","2.2515","2.2194","2.2625","2.2065","1.28%"
"05/03/2021","2.2231","2.2357","2.2376","2.2215","-0.52%"
"04/30/2021","2.2348","2.2092","2.2656","2.1963","1.12%"
"04/29/2021","2.2101","2.2285","2.2388","2.2059","-0.67%"
"04/28/2021","2.2249","2.2271","2.2323","2.219","0.08%"
"04/27/2021","2.223","2.1995","2.2433","2.1909","1.07%"
"04/26/2021","2.1995","2.2133","2.2307","2.1961","-0.52%"
"04/23/2021","2.2109","2.2268","2.2348","2.2005","-1.20%"
"04/22/2021","2.2378","2.2584","2.2754","2.2086","-0.47%"
"04/21/2021","2.2485","2.2587","2.271","2.2411","-0.42%"
"04/20/2021","2.2581","2.2488","2.2645","2.2309","0.51%"
"04/19/2021","2.2466","2.2488","2.2561","2.2329","-0.19%"
"04/16/2021","2.2509","2.2547","2.2699","2.2481","-0.42%"
"04/15/2021","2.2605","2.2684","2.271","2.2492","-0.53%"
"04/14/2021","2.2725","2.2424","2.277","2.2371","1.07%"
"04/13/2021","2.2485","2.2444","2.2485","2.2401","0.01%"
"04/12/2021","2.2483","2.2714","2.2794","2.2433","-1.07%"
"04/09/2021","2.2725","2.2957","2.3121","2.2662","-1.21%"
"04/08/2021","2.3003","2.3286","2.3377","2.2942","-1.17%"
"04/07/2021","2.3276","2.3034","2.3464","2.299","1.04%"
"04/06/2021","2.3035","2.3081","2.3103","2.2982","-0.29%"
"04/05/2021","2.3102","2.2843","2.3222","2.2816","1.02%"
"04/02/2021","2.2868","2.2748","2.2981","2.2705","0.56%"
"04/01/2021","2.274","2.2642","2.2922","2.2499","0.72%"
"03/31/2021","2.2578","2.2596","2.2693","2.2572","-0.40%"
"03/30/2021","2.2667","2.2804","2.2854","2.2611","-0.14%"
"03/29/2021","2.27","2.2689","2.2749","2.2549","-0.26%"
"03/26/2021","2.2759","2.3009","2.3291","2.2684","-0.83%"
"03/25/2021","2.2949","2.2873","2.3098","2.2793","0.52%"
"03/24/2021","2.283","2.2872","2.2885","2.263","-0.33%"
"03/23/2021","2.2905","2.3015","2.3019","2.2888","-0.49%"
"03/22/2021","2.3017","2.3257","2.3379","2.2979","-1.13%"
"03/19/2021","2.3279","2.307","2.3288","2.3012","0.20%"
"03/18/2021","2.3233","2.2834","2.3317","2.2733","2.00%"
"03/17/2021","2.2777","2.2735","2.301","2.255","-0.02%"
"03/16/2021","2.2782","2.2488","2.2908","2.2453","1.24%"
"03/15/2021","2.2503","2.234","2.2626","2.2268","0.62%"
"03/12/2021","2.2363","2.2423","2.2439","2.2296","0.14%"
"03/11/2021","2.2333","2.2273","2.2509","2.2136","0.20%"
"03/10/2021","2.2289","2.2511","2.2565","2.2281","-1.20%"
"03/09/2021","2.2559","2.2637","2.2718","2.2556","-0.29%"
"03/08/2021","2.2625","2.3142","2.3347","2.239","-2.46%"
"03/05/2021","2.3195","2.3342","2.3425","2.3078","-0.17%"
"03/04/2021","2.3234","2.334","2.3474","2.3229","-0.10%"
"03/03/2021","2.3258","2.2963","2.3263","2.2951","0.98%"
"03/02/2021","2.3033","2.2716","2.3079","2.2696","1.33%"
"03/01/2021","2.2731","2.2622","2.274","2.2575","0.07%"
"02/26/2021","2.2715","2.2565","2.2892","2.249","0.67%"
"02/25/2021","2.2565","2.2492","2.2649","2.2439","0.03%"
"02/24/2021","2.2557","2.2541","2.2622","2.2421","-0.36%"
"02/23/2021","2.2639","2.2509","2.2661","2.2489","0.46%"
"02/22/2021","2.2536","2.2628","2.2751","2.2454","-0.21%"
"02/19/2021","2.2584","2.3092","2.3176","2.2557","-2.26%"
"02/18/2021","2.3105","2.2953","2.3273","2.2852","0.53%"
"02/17/2021","2.2984","2.2892","2.3018","2.2811","0.53%"
"02/16/2021","2.2864","2.2782","2.2934","2.2774","0.16%"
"02/15/2021","2.2826","2.2729","2.2847","2.259","0.26%"
"02/12/2021","2.2767","2.292","2.2955","2.2741","-0.32%"
"02/11/2021","2.2841","2.2757","2.2867","2.2593","0.60%"
"02/10/2021","2.2704","2.2554","2.2758","2.2428","0.56%"
"02/09/2021","2.2577","2.2806","2.2809","2.2574","-1.37%"
"02/08/2021","2.2889","2.3166","2.3225","2.2846","-0.98%"
"02/05/2021","2.3115","2.3069","2.3256","2.3036","0.12%"
"02/04/2021","2.3088","2.3386","2.3439","2.3082","-1.03%"
"02/03/2021","2.3327","2.3571","2.3743","2.3232","-1.05%"
"02/02/2021","2.3574","2.3579","2.3586","2.3573","0.03%"
"02/01/2021","2.3568","2.3392","2.3663","2.3194","1.26%"
"01/29/2021","2.3274","2.3268","2.3318","2.3252","-0.09%"
"01/28/2021","2.3294","2.3358","2.3398","2.3248","-0.23%"
"01/27/2021","2.3348","2.3432","2.3491","2.3164","-0.39%"
"01/26/2021","2.3439","2.3275","2.368","2.3273","0.48%"
"01/25/2021","2.3328","2.34","2.3462","2.328","-0.11%"
"01/22/2021","2.3354","2.3477","2.3581","2.3323","-0.28%"
"01/21/2021","2.342","2.3302","2.3478","2.3265","0.43%"
"01/20/2021","2.332","2.3643","2.3762","2.3304","-1.55%"
"01/19/2021","2.3687","2.3828","2.3858","2.3524","-0.49%"
"01/18/2021","2.3804","2.3541","2.4008","2.3418","1.48%"
"01/15/2021","2.3458","2.3267","2.349","2.3251","0.76%"
"01/14/2021","2.3282","2.3491","2.3662","2.3268","-0.63%"
"01/13/2021","2.343","2.3435","2.351","2.3265","0.21%"
"01/12/2021","2.3379","2.321","2.3494","2.3186","0.57%"
"01/11/2021","2.3247","2.3268","2.327","2.3167","0.19%"
"01/08/2021","2.3204","2.3127","2.3213","2.2951","0.19%"
"01/07/2021","2.3159","2.3373","2.339","2.2917","-0.56%"
"01/06/2021","2.3289","2.3085","2.3426","2.303","0.91%"
"01/05/2021","2.308","2.3239","2.3376","2.2976","-0.64%"
"01/04/2021","2.3229","2.2954","2.3302","2.2839","1.31%"
"01/01/2021","2.293","2.2915","2.2972","2.2825","0.16%"
"12/31/2020","2.2894","2.256","2.2949","2.2554","1.24%"
"12/30/2020","2.2614","2.2642","2.2768","2.2555","-0.16%"
"12/29/2020","2.2651","2.2893","2.3182","2.2564","-1.04%"
"12/28/2020","2.2888","2.3015","2.3015","2.2835","-0.50%"
"12/25/2020","2.3002","2.2853","2.3172","2.2776","0.67%"
"12/24/2020","2.2849","2.3022","2.3135","2.2804","-0.96%"
"12/23/2020","2.3069","2.2885","2.3179","2.2844","0.71%"
"12/22/2020","2.2906","2.2973","2.3039","2.2636","-0.16%"
"12/21/2020","2.2943","2.2736","2.3039","2.2697","1.15%"
"12/18/2020","2.2682","2.2492","2.2759","2.2491","0.92%"
"12/17/2020","2.2474","2.2381","2.2501","2.2373","0.02%"
"12/16/2020","2.247","2.2507","2.2562","2.235","0.05%"
"12/15/2020","2.2459","2.3191","2.3243","2.237","-3.05%"
"12/14/2020","2.3165","2.3099","2.3192","2.305","-0.11%"
"12/11/2020","2.3191","2.3207","2.322","2.3073","-0.28%"
"12/10/2020","2.3257","2.3233","2.3261","2.3199","0.08%"
"12/09/2020","2.3238","2.3293","2.3417","2.3131","-0.32%"
"12/08/2020","2.3312","2.3403","2.3437","2.3302","-0.43%"
"12/07/2020","2.3412","2.3462","2.3547","2.3362","-0.43%"
"12/04/2020","2.3513","2.3107","2.3559","2.2962","1.90%"
"12/03/2020","2.3075","2.3242","2.3476","2.3033","-0.82%"
"12/02/2020","2.3265","2.3294","2.3519","2.3218","-0.30%"
"12/01/2020","2.3334","2.3607","2.3678","2.3314","-1.13%"
"11/30/2020","2.3602","2.3289","2.3676","2.3078","1.55%"
"11/27/2020","2.3241","2.3492","2.3653","2.3133","-0.94%"
"11/26/2020","2.3462","2.3228","2.3624","2.315","1.00%"
"11/25/2020","2.3229","2.3213","2.3284","2.3169","-0.05%"
"11/24/2020","2.3241","2.3373","2.351","2.3235","-0.48%"
"11/23/2020","2.3353","2.3136","2.3448","2.3129","0.71%"
"11/20/2020","2.3187","2.313","2.3316","2.3096","0.35%"
"11/19/2020","2.3107","2.3131","2.3245","2.3103","-0.25%"
"11/18/2020","2.3164","2.3035","2.3242","2.3014","0.13%"
"11/17/2020","2.3134","2.3046","2.3184","2.2999","0.47%"
"11/16/2020","2.3026","2.298","2.3083","2.2884","0.02%"
"11/13/2020","2.3021","2.3053","2.3089","2.2939","-0.15%"
"11/12/2020","2.3056","2.2925","2.3058","2.2751","-0.12%"
"11/11/2020","2.3085","2.3059","2.3138","2.3054","-0.18%"
"11/10/2020","2.3125","2.3066","2.3236","2.2994","0.07%"
"11/09/2020","2.311","2.3321","2.3373","2.3019","-0.71%"
"11/06/2020","2.3274","2.341","2.3488","2.3185","-0.64%"
"11/05/2020","2.3425","2.3898","2.3898","2.3413","-1.88%"
"11/04/2020","2.3874","2.3774","2.3927","2.3746","0.59%"
"11/03/2020","2.3733","2.3903","2.3903","2.3606","-0.60%"
"11/02/2020","2.3876","2.375","2.3893","2.3646","0.50%"
"10/30/2020","2.3756","2.3519","2.3924","2.3497","1.04%"
"10/29/2020","2.351","2.3464","2.3583","2.3388","-0.10%"
"10/28/2020","2.3533","2.3797","2.3984","2.3457","-1.00%"
"10/27/2020","2.3771","2.399","2.4111","2.3669","-0.83%"
"10/26/2020","2.3969","2.3868","2.3988","2.3798","0.25%"
"10/23/2020","2.391","2.4279","2.4551","2.3865","-1.49%"
"10/22/2020","2.4271","2.3898","2.4364","2.388","1.40%"
"10/21/2020","2.3936","2.3631","2.3946","2.3369","1.39%"
"10/20/2020","2.3608","2.3675","2.3722","2.3589","0.03%"
"10/19/2020","2.3602","2.396","2.3965","2.3542","-1.50%"
"10/16/2020","2.3962","2.3856","2.3983","2.3845","0.35%"
"10/15/2020","2.3879","2.4305","2.436","2.3834","-1.54%"
"10/14/2020","2.4251","2.444","2.4471","2.4232","-0.83%"
"10/13/2020","2.4453","2.4779","2.4917","2.437","-1.58%"
"10/12/2020","2.4847","2.4729","2.487","2.4635","0.37%"
"10/09/2020","2.4756","2.488","2.4942","2.4731","-0.85%"
"10/08/2020","2.4969","2.5166","2.5361","2.4957","-0.57%"
"10/07/2020","2.5112","2.5315","2.5443","2.5106","-0.76%"
"10/06/2020","2.5306","2.5239","2.5463","2.5138","0.02%"
"10/05/2020","2.5299","2.5196","2.5377","2.5152","0.10%"
"10/02/2020","2.5274","2.5368","2.5435","2.509","-0.70%"
"10/01/2020","2.5454","2.5666","2.5798","2.5339","-0.94%"
"09/30/2020","2.5695","2.5624","2.5712","2.5544","0.17%"
"09/29/2020","2.5653","2.576","2.5917","2.5644","-0.35%"
"09/28/2020","2.5743","2.5502","2.5841","2.5449","0.86%"
"09/25/2020","2.5522","2.5414","2.5633","2.5276","0.80%"
"09/24/2020","2.532","2.5405","2.5478","2.5197","-0.39%"
"09/23/2020","2.5419","2.5431","2.5527","2.535","-0.10%"
"09/22/2020","2.5445","2.5225","2.5455","2.5166","0.72%"
"09/21/2020","2.5262","2.5298","2.5382","2.5128","-0.28%"
"09/18/2020","2.5332","2.5515","2.558","2.5168","-0.81%"
"09/17/2020","2.5539","2.5241","2.5543","2.5161","1.07%"
"09/16/2020","2.5268","2.5025","2.5438","2.4945","0.75%"
"09/15/2020","2.5079","2.5119","2.5166","2.5042","-0.24%"
"09/14/2020","2.514","2.5062","2.5184","2.4961","0.20%"
"09/11/2020","2.5091","2.5103","2.5262","2.5049","0.17%"
"09/10/2020","2.505","2.4709","2.5058","2.4485","1.48%"
"09/09/2020","2.4685","2.4533","2.4726","2.4484","0.08%"
"09/08/2020","2.4666","2.4271","2.4669","2.4188","1.80%"
"09/07/2020","2.4229","2.4281","2.4328","2.4158","-0.40%"
"09/04/2020","2.4326","2.4397","2.4467","2.4239","-0.63%"
"09/03/2020","2.448","2.4258","2.4547","2.4186","1.23%"
"09/02/2020","2.4183","2.4038","2.4234","2.4023","0.79%"
"09/01/2020","2.3993","2.4091","2.4097","2.3885","-0.22%"
"08/31/2020","2.4045","2.4186","2.4192","2.3815","-0.72%"
"08/28/2020","2.4219","2.4101","2.4326","2.404","0.71%"
"08/27/2020","2.4048","2.4009","2.4058","2.3971","0.25%"
"08/26/2020","2.3987","2.3809","2.4045","2.3674","1.02%"
"08/25/2020","2.3745","2.3384","2.3896","2.3368","1.74%"
"08/24/2020","2.3339","2.3306","2.3415","2.3116","0.28%"
"08/21/2020","2.3274","2.3383","2.3492","2.3245","-0.49%"
"08/20/2020","2.3389","2.3333","2.3494","2.3161","0.09%"
"08/19/2020","2.3369","2.343","2.3563","2.3348","0.17%"
"08/18/2020","2.3331","2.325","2.3367","2.3147","0.25%"
"08/17/2020","2.3273","2.3149","2.3427","2.3059","0.63%"
"08/14/2020","2.3126","2.3021","2.3191","2.2964","0.56%"
"08/13/2020","2.2997","2.2839","2.3064","2.2534","0.49%"
"08/12/2020","2.2886","2.2909","2.3004","2.285","-0.17%"
"08/11/2020","2.2925","2.2365","2.2972","2.2259","2.21%"
"08/10/2020","2.243","2.2404","2.2454","2.2396","-0.05%"
"08/07/2020","2.244","2.2526","2.2723","2.2363","-0.29%"
"08/06/2020","2.2505","2.2367","2.2598","2.2317","1.40%"
"08/05/2020","2.2195","2.2326","2.2351","2.2174","-0.40%"
"08/04/2020","2.2283","2.2276","2.2347","2.2262","-0.01%"
"08/03/2020","2.2285","2.2473","2.2594","2.2157","-0.82%"
"07/31/2020","2.2468","2.2551","2.276","2.2376","-0.48%"
"07/30/2020","2.2576","2.2438","2.2602","2.2262","0.36%"
"07/29/2020","2.2495","2.2538","2.2663","2.2488","0.09%"
"07/28/2020","2.2476","2.2504","2.2504","2.2338","0.00%"
"07/27/2020","2.2476","2.2844","2.2972","2.23","-1.74%"
"07/24/2020","2.2873","2.3204","2.3222","2.2816","-1.64%"
"07/23/2020","2.3253","2.3136","2.3266","2.3123","0.80%"
"07/22/2020","2.3068","2.3119","2.3382","2.2889","-0.53%"
"07/21/2020","2.3191","2.3344","2.3385","2.3169","-0.28%"
"07/20/2020","2.3255","2.3368","2.3382","2.31","-0.32%"
"07/17/2020","2.3329","2.3623","2.3691","2.3316","-1.00%"
"07/16/2020","2.3564","2.3699","2.3758","2.3525","-0.27%"
"07/15/2020","2.3628","2.3756","2.3797","2.3475","-0.03%"
"07/14/2020","2.3635","2.3932","2.3978","2.3462","-1.23%"
"07/13/2020","2.3929","2.4022","2.4292","2.3678","-0.24%"
"07/10/2020","2.3987","2.3997","2.4112","2.3875","0.04%"
"07/09/2020","2.3978","2.4167","2.4227","2.3802","-0.93%"
"07/08/2020","2.4203","2.4519","2.4565","2.4167","-1.18%"
"07/07/2020","2.4493","2.459","2.4671","2.4479","-0.61%"
"07/06/2020","2.4643","2.4659","2.4824","2.4568","0.17%"
"07/03/2020","2.4601","2.4616","2.4719","2.4366","0.03%"
"07/02/2020","2.4594","2.454","2.4693","2.4524","0.66%"
"07/01/2020","2.4433","2.4145","2.4489","2.4046","1.23%"
"06/30/2020","2.4136","2.3754","2.4199","2.3679","1.69%"
"06/29/2020","2.3734","2.3508","2.3734","2.3439","0.84%"
"06/26/2020","2.3537","2.3554","2.3617","2.3447","-0.21%"
"06/25/2020","2.3586","2.3672","2.3749","2.3544","-0.35%"
"06/24/2020","2.3668","2.3511","2.3709","2.329","0.58%"
"06/23/2020","2.3531","2.3429","2.3766","2.3349","0.39%"
"06/22/2020","2.3439","2.3103","2.3504","2.3068","1.78%"
"06/19/2020","2.3029","2.3006","2.304","2.2967","0.24%"
"06/18/2020","2.2973","2.3318","2.3479","2.2893","-1.56%"
"06/17/2020","2.3337","2.3419","2.3437","2.3212","-0.57%"
"06/16/2020","2.3471","2.3618","2.382","2.3388","-0.30%"
"06/15/2020","2.3541","2.348","2.3644","2.3478","-0.10%"
"06/12/2020","2.3564","2.3182","2.3718","2.3082","1.10%"
"06/11/2020","2.3309","2.326","2.3332","2.3259","0.07%"
"06/10/2020","2.3292","2.3088","2.3428","2.297","0.99%"
