"Date","Price","Open","High","Low","Change %"
"11/01/2021","4.5157","4.5137","4.5178","4.4944","0.06%"
"10/29/2021","4.5129","4.5024","4.5262","4.4975","0.29%"
"10/28/2021","4.4999","4.5036","4.5104","4.4991","-0.09%"
"10/27/2021","4.5039","4.5077","4.5096","4.4823","-0.05%"
"10/26/2021","4.506","4.5046","4.5118","4.4929","-0.02%"
"10/25/2021","4.5068","4.4957","4.5253","4.4906","0.15%"
"10/22/2021","4.4999","4.4849","4.5023","4.479","0.45%"
"10/21/2021","4.4796","4.4776","4.4813","4.4672","-0.14%"
"10/20/2021","4.486","4.4705","4.4964","4.4485","0.42%"
"10/19/2021","4.4674","4.4348","4.4735","4.4173","0.77%"
"10/18/2021","4.4334","4.4257","4.4391","4.422","0.18%"
"10/15/2021","4.4254","4.4461","4.4587","4.4171","-0.41%"
"10/14/2021","4.4438","4.4604","4.4637","4.434","-0.27%"
"10/13/2021","4.4556","4.4637","4.4699","4.4505","-0.18%"
"10/12/2021","4.4638","4.4713","4.4737","4.4509","-0.21%"
"10/11/2021","4.4733","4.4894","4.497","4.4718","-0.43%"
"10/08/2021","4.4925","4.4935","4.4981","4.4824","-0.11%"
"10/07/2021","4.4975","4.4861","4.5179","4.4849","0.13%"
"10/06/2021","4.4915","4.4657","4.4946","4.4503","0.76%"
"10/05/2021","4.4575","4.421","4.459","4.4151","0.84%"
"10/04/2021","4.4205","4.4074","4.4253","4.3967","0.23%"
"10/01/2021","4.4103","4.3892","4.4179","4.3694","0.50%"
"09/30/2021","4.3882","4.4021","4.4133","4.3816","-0.22%"
"09/29/2021","4.3981","4.4451","4.4491","4.3888","-0.93%"
"09/28/2021","4.4394","4.4205","4.4514","4.4105","0.36%"
"09/27/2021","4.4234","4.4209","4.4284","4.4087","0.15%"
"09/24/2021","4.4169","4.4038","4.4259","4.392","0.40%"
"09/23/2021","4.3991","4.3997","4.4","4.3929","0.17%"
"09/22/2021","4.3916","4.4001","4.4137","4.3768","-0.26%"
"09/21/2021","4.403","4.385","4.4122","4.3776","0.32%"
"09/20/2021","4.3889","4.4294","4.4464","4.3745","-0.69%"
"09/17/2021","4.4194","4.424","4.4275","4.4152","-0.03%"
"09/16/2021","4.4206","4.4384","4.4402","4.4179","-0.37%"
"09/15/2021","4.4371","4.4445","4.4457","4.4315","-0.14%"
"09/14/2021","4.4434","4.456","4.4628","4.4312","-0.42%"
"09/13/2021","4.4624","4.4673","4.4755","4.4459","-0.22%"
"09/10/2021","4.4723","4.4832","4.4856","4.4574","-0.01%"
"09/09/2021","4.473","4.4572","4.4781","4.4562","0.24%"
"09/08/2021","4.4623","4.4568","4.4669","4.4369","0.05%"
"09/07/2021","4.46","4.4909","4.491","4.4558","-0.64%"
"09/06/2021","4.4887","4.5144","4.5156","4.4832","-0.65%"
"09/03/2021","4.518","4.535","4.5496","4.5175","-0.26%"
"09/02/2021","4.5298","4.5678","4.57","4.5237","-0.79%"
"09/01/2021","4.5658","4.5681","4.5705","4.5637","-0.19%"
"08/31/2021","4.5745","4.5921","4.5954","4.5741","-0.40%"
"08/30/2021","4.5927","4.595","4.6035","4.5844","-0.12%"
"08/27/2021","4.5982","4.5831","4.6009","4.5786","0.26%"
"08/26/2021","4.5861","4.578","4.596","4.5565","0.26%"
"08/25/2021","4.5743","4.5527","4.5831","4.5325","0.51%"
"08/24/2021","4.551","4.5595","4.5622","4.5336","-0.15%"
"08/23/2021","4.5578","4.552","4.5579","4.5371","0.27%"
"08/20/2021","4.5455","4.5995","4.6098","4.5449","-1.07%"
"08/19/2021","4.5948","4.5825","4.5996","4.5718","0.35%"
"08/18/2021","4.5788","4.5543","4.5842","4.5462","0.53%"
"08/17/2021","4.5548","4.5435","4.5748","4.5301","0.15%"
"08/16/2021","4.5478","4.5263","4.5537","4.5244","0.52%"
"08/13/2021","4.5244","4.536","4.5394","4.5186","-0.22%"
"08/12/2021","4.5341","4.5121","4.5492","4.5043","0.48%"
"08/11/2021","4.5127","4.5671","4.5806","4.5065","-1.13%"
"08/10/2021","4.5644","4.5782","4.583","4.5621","-0.29%"
"08/09/2021","4.5777","4.5729","4.5932","4.5684","0.10%"
"08/06/2021","4.5731","4.5764","4.5767","4.5663","0.18%"
"08/05/2021","4.5651","4.5532","4.5732","4.552","0.28%"
"08/04/2021","4.5525","4.5202","4.5603","4.5198","0.51%"
"08/03/2021","4.5292","4.5356","4.5428","4.5065","-0.23%"
"08/02/2021","4.5395","4.4886","4.5445","4.4811","0.98%"
"07/30/2021","4.4955","4.5083","4.5119","4.4852","-0.08%"
"07/29/2021","4.4991","4.4813","4.5002","4.4641","0.41%"
"07/28/2021","4.4809","4.488","4.4914","4.4666","-0.08%"
"07/27/2021","4.4847","4.435","4.5021","4.4345","1.03%"
"07/26/2021","4.4389","4.4544","4.457","4.437","-0.19%"
"07/23/2021","4.4474","4.4349","4.4736","4.4211","0.42%"
"07/22/2021","4.4288","4.4586","4.464","4.4147","-0.59%"
"07/21/2021","4.4553","4.428","4.4622","4.4262","0.49%"
"07/20/2021","4.4337","4.4282","4.4388","4.4222","0.30%"
"07/19/2021","4.4204","4.4238","4.4277","4.4196","0.08%"
"07/16/2021","4.417","4.3813","4.424","4.3765","0.99%"
"07/15/2021","4.3738","4.3495","4.3822","4.3438","0.69%"
"07/14/2021","4.3439","4.3904","4.3998","4.3422","-0.90%"
"07/13/2021","4.3833","4.3844","4.3866","4.3774","0.01%"
"07/12/2021","4.383","4.3977","4.403","4.3752","-0.23%"
"07/09/2021","4.3929","4.4049","4.4052","4.3889","-0.27%"
"07/08/2021","4.4046","4.3983","4.4077","4.3868","0.09%"
"07/07/2021","4.4005","4.3981","4.415","4.394","0.01%"
"07/06/2021","4.4001","4.3951","4.4068","4.3881","0.12%"
"07/05/2021","4.3946","4.3969","4.4098","4.3906","-0.03%"
"07/02/2021","4.3959","4.3792","4.412","4.3669","0.33%"
"07/01/2021","4.3815","4.3681","4.3883","4.3494","0.28%"
"06/30/2021","4.3694","4.3655","4.3831","4.3617","-0.07%"
"06/29/2021","4.3725","4.3254","4.3757","4.318","1.09%"
"06/28/2021","4.3255","4.3267","4.3415","4.3226","0.02%"
"06/25/2021","4.3245","4.3265","4.329","4.3067","-0.07%"
"06/24/2021","4.3276","4.3175","4.3404","4.3159","0.11%"
"06/23/2021","4.3227","4.3392","4.3411","4.3218","-0.39%"
"06/22/2021","4.3394","4.3515","4.3629","4.3297","-0.27%"
"06/21/2021","4.3512","4.3581","4.366","4.3392","-0.32%"
"06/18/2021","4.3653","4.3786","4.3809","4.3603","-0.26%"
"06/17/2021","4.3767","4.3933","4.3965","4.3667","-0.35%"
"06/16/2021","4.3919","4.392","4.4071","4.3822","0.14%"
"06/15/2021","4.3856","4.4105","4.4114","4.3772","-0.60%"
"06/14/2021","4.412","4.4192","4.4272","4.4116","-0.10%"
"06/11/2021","4.4166","4.4197","4.4288","4.4082","-0.14%"
"06/10/2021","4.4229","4.4363","4.4386","4.4171","-0.23%"
"06/09/2021","4.4331","4.4131","4.4366","4.4117","0.70%"
"06/08/2021","4.4022","4.4059","4.4135","4.3968","-0.06%"
"06/07/2021","4.4048","4.4048","4.4108","4.3977","0.06%"
"06/04/2021","4.402","4.3753","4.418","4.3681","0.70%"
"06/03/2021","4.3712","4.3836","4.3932","4.3689","-0.42%"
"06/02/2021","4.3897","4.3881","4.3975","4.3763","-0.04%"
"06/01/2021","4.3916","4.3755","4.3938","4.3558","0.46%"
"05/31/2021","4.3715","4.3326","4.3791","4.3284","0.68%"
"05/28/2021","4.3422","4.3512","4.3768","4.3254","-0.20%"
"05/27/2021","4.3507","4.343","4.3516","4.3409","-0.00%"
"05/26/2021","4.3509","4.3621","4.3653","4.339","-0.21%"
"05/25/2021","4.36","4.3619","4.363","4.3495","0.08%"
"05/24/2021","4.3563","4.3355","4.3635","4.3324","0.50%"
"05/21/2021","4.3346","4.3119","4.3433","4.3079","0.41%"
"05/20/2021","4.3168","4.2934","4.3223","4.2912","0.52%"
"05/19/2021","4.2943","4.3054","4.3161","4.292","-0.18%"
"05/18/2021","4.302","4.3066","4.3101","4.3013","0.02%"
"05/17/2021","4.3011","4.317","4.3248","4.2899","-0.18%"
"05/14/2021","4.3089","4.3093","4.3209","4.3087","-0.05%"
"05/13/2021","4.3111","4.2684","4.334","4.2659","0.83%"
"05/12/2021","4.2755","4.2878","4.2908","4.2635","-0.30%"
"05/11/2021","4.2883","4.2556","4.2971","4.2474","0.58%"
"05/10/2021","4.2635","4.2836","4.2901","4.2519","-0.36%"
"05/07/2021","4.2787","4.2948","4.2954","4.2706","-0.32%"
"05/06/2021","4.2923","4.2733","4.3033","4.2667","0.56%"
"05/05/2021","4.2686","4.2557","4.2725","4.2521","0.41%"
"05/04/2021","4.2513","4.2838","4.2914","4.2447","-0.68%"
"05/03/2021","4.2805","4.2789","4.2895","4.2702","-0.17%"
"04/30/2021","4.2879","4.2833","4.2893","4.2761","0.06%"
"04/29/2021","4.2852","4.2589","4.3029","4.2309","0.42%"
"04/28/2021","4.2671","4.2462","4.2776","4.2448","0.52%"
"04/27/2021","4.2452","4.279","4.2819","4.2242","-0.67%"
"04/26/2021","4.2739","4.2918","4.3078","4.2516","-0.37%"
"04/23/2021","4.2897","4.2727","4.2968","4.2679","0.48%"
"04/22/2021","4.2693","4.2515","4.2748","4.2386","0.52%"
"04/21/2021","4.247","4.2086","4.2645","4.204","0.89%"
"04/20/2021","4.2095","4.219","4.2212","4.2017","-0.20%"
"04/19/2021","4.2181","4.2403","4.2419","4.207","-0.42%"
"04/16/2021","4.2357","4.2392","4.2445","4.2306","-0.17%"
"04/15/2021","4.2431","4.2442","4.2527","4.2378","0.09%"
"04/14/2021","4.2392","4.232","4.2442","4.2114","0.15%"
"04/13/2021","4.233","4.2322","4.2544","4.223","-0.24%"
"04/12/2021","4.243","4.2245","4.2441","4.2224","0.44%"
"04/09/2021","4.2242","4.2374","4.2458","4.221","-0.25%"
"04/08/2021","4.2348","4.235","4.2424","4.2292","-0.00%"
"04/07/2021","4.2351","4.2343","4.2364","4.2172","0.11%"
"04/06/2021","4.2303","4.221","4.2306","4.2063","0.19%"
"04/05/2021","4.2224","4.257","4.2735","4.2144","-0.52%"
"04/02/2021","4.2445","4.2971","4.3089","4.2392","-1.10%"
"04/01/2021","4.2917","4.2998","4.3008","4.2814","-0.16%"
"03/31/2021","4.2986","4.2687","4.315","4.2628","0.77%"
"03/30/2021","4.2658","4.2605","4.2796","4.2514","0.28%"
"03/29/2021","4.2539","4.2094","4.2603","4.1951","1.13%"
"03/26/2021","4.2063","4.2284","4.2287","4.1938","-0.37%"
"03/25/2021","4.2221","4.2787","4.2879","4.2165","-1.29%"
"03/24/2021","4.2772","4.3039","4.3189","4.2735","-0.39%"
"03/23/2021","4.2938","4.2845","4.294","4.2645","0.17%"
"03/22/2021","4.2865","4.2981","4.3167","4.2817","-0.13%"
"03/19/2021","4.2923","4.2356","4.3006","4.2201","1.18%"
"03/18/2021","4.2422","4.2417","4.2524","4.2279","-0.01%"
"03/17/2021","4.2427","4.2601","4.268","4.2334","-0.37%"
"03/16/2021","4.2583","4.2664","4.2754","4.244","-0.22%"
"03/15/2021","4.2676","4.2549","4.2739","4.2474","0.25%"
"03/12/2021","4.257","4.2496","4.2642","4.2354","0.08%"
"03/11/2021","4.2535","4.2206","4.2599","4.2074","0.93%"
"03/10/2021","4.2144","4.2144","4.2214","4.2018","-0.06%"
"03/09/2021","4.2171","4.2263","4.2263","4.2095","-0.26%"
"03/08/2021","4.228","4.2326","4.2351","4.2276","0.00%"
"03/05/2021","4.228","4.258","4.2639","4.2265","-0.44%"
"03/04/2021","4.2466","4.2551","4.2608","4.2306","-0.17%"
"03/03/2021","4.2538","4.2603","4.2788","4.2467","-0.00%"
"03/02/2021","4.2538","4.2555","4.2706","4.2469","0.14%"
"03/01/2021","4.2479","4.2888","4.3056","4.24","-0.90%"
"02/26/2021","4.2866","4.2941","4.309","4.2856","-0.09%"
"02/25/2021","4.2905","4.3175","4.3236","4.2886","-0.60%"
"02/24/2021","4.3166","4.2711","4.3213","4.2696","0.82%"
"02/23/2021","4.2815","4.3103","4.3154","4.274","-0.45%"
"02/22/2021","4.301","4.3141","4.3187","4.2937","-0.08%"
"02/19/2021","4.3043","4.3157","4.3227","4.3042","-0.38%"
"02/18/2021","4.3208","4.3327","4.356","4.3092","-0.26%"
"02/17/2021","4.3321","4.3399","4.3522","4.3183","-0.07%"
"02/16/2021","4.3352","4.3142","4.3423","4.3066","0.31%"
"02/15/2021","4.3217","4.3056","4.3313","4.2957","0.55%"
"02/12/2021","4.2979","4.2747","4.3015","4.2684","0.52%"
"02/11/2021","4.2757","4.2673","4.2761","4.2558","0.30%"
"02/10/2021","4.263","4.3112","4.3192","4.25","-1.11%"
"02/09/2021","4.3107","4.3287","4.3302","4.2969","-0.35%"
"02/08/2021","4.3259","4.3407","4.3427","4.3243","-0.41%"
"02/05/2021","4.3436","4.3296","4.3504","4.3296","0.45%"
"02/04/2021","4.3244","4.2962","4.325","4.2926","0.66%"
"02/03/2021","4.2961","4.2693","4.3037","4.2597","0.91%"
"02/02/2021","4.2575","4.237","4.2694","4.2354","0.33%"
"02/01/2021","4.2437","4.2465","4.2513","4.2347","-0.01%"
"01/29/2021","4.2441","4.2338","4.2481","4.2237","0.21%"
"01/28/2021","4.2353","4.207","4.2379","4.196","0.61%"
"01/27/2021","4.2098","4.2585","4.2756","4.2044","-1.17%"
"01/26/2021","4.2597","4.29","4.296","4.252","-0.70%"
"01/25/2021","4.2896","4.2738","4.291","4.2652","0.34%"
"01/22/2021","4.2752","4.2539","4.2761","4.2497","0.36%"
"01/21/2021","4.2598","4.233","4.2763","4.2286","0.48%"
"01/20/2021","4.2396","4.2361","4.251","4.2237","0.25%"
"01/19/2021","4.229","4.241","4.2418","4.224","-0.14%"
"01/18/2021","4.2351","4.2323","4.2428","4.2264","0.17%"
"01/15/2021","4.2277","4.1967","4.2417","4.1854","0.77%"
"01/14/2021","4.1954","4.1871","4.1972","4.1868","0.14%"
"01/13/2021","4.1897","4.1821","4.1948","4.1797","0.18%"
"01/12/2021","4.1822","4.1794","4.1825","4.1677","0.06%"
"01/11/2021","4.1797","4.1791","4.182","4.1708","-0.10%"
"01/08/2021","4.1837","4.1593","4.192","4.1527","0.48%"
"01/07/2021","4.1636","4.1642","4.1836","4.1629","0.05%"
"01/06/2021","4.1614","4.1483","4.1804","4.1443","0.36%"
"01/05/2021","4.1466","4.1397","4.1535","4.128","0.23%"
"01/04/2021","4.1372","4.1545","4.1692","4.1343","-0.37%"
"01/01/2021","4.1525","4.1569","4.1621","4.1388","-0.12%"
"12/31/2020","4.1575","4.1277","4.1614","4.1206","0.80%"
"12/30/2020","4.1244","4.1135","4.1264","4.1125","0.21%"
"12/29/2020","4.116","4.1171","4.1332","4.1053","-0.06%"
"12/28/2020","4.1183","4.1002","4.1247","4.0988","0.50%"
"12/25/2020","4.0979","4.0958","4.0997","4.0883","0.06%"
"12/24/2020","4.0955","4.0851","4.0985","4.0716","0.47%"
"12/23/2020","4.0764","4.0517","4.0778","4.0381","0.65%"
"12/22/2020","4.0499","4.0573","4.0584","4.033","-0.31%"
"12/21/2020","4.0626","4.0895","4.0926","4.0557","-0.70%"
"12/18/2020","4.0914","4.1302","4.1336","4.0848","-0.80%"
"12/17/2020","4.1244","4.0924","4.132","4.0704","0.90%"
"12/16/2020","4.0874","4.1167","4.1276","4.0727","-0.62%"
"12/15/2020","4.113","4.1035","4.127","4.0955","0.10%"
"12/14/2020","4.1089","4.1246","4.1435","4.1067","-0.38%"
"12/11/2020","4.1245","4.086","4.1283","4.0697","0.88%"
"12/10/2020","4.0886","4.0928","4.1075","4.0834","-0.10%"
"12/09/2020","4.0926","4.0575","4.1009","4.0508","0.63%"
"12/08/2020","4.0671","4.0292","4.0779","4.0233","1.00%"
"12/07/2020","4.0267","4.0525","4.0533","4.0251","-0.46%"
"12/04/2020","4.0453","4.0298","4.074","4.0179","0.59%"
"12/03/2020","4.0216","4.0195","4.0287","4.0157","-0.02%"
"12/02/2020","4.0222","4.0295","4.0377","4.0191","0.12%"
"12/01/2020","4.0174","4.0328","4.0361","4.0121","-0.40%"
"11/30/2020","4.0334","4.0392","4.0525","4.0313","-0.15%"
"11/27/2020","4.0395","4.0286","4.0406","4.0151","0.33%"
"11/26/2020","4.0261","3.9869","4.0278","3.9708","0.96%"
"11/25/2020","3.9878","3.9792","3.9983","3.9775","0.26%"
"11/24/2020","3.9775","3.9499","3.9791","3.942","0.65%"
"11/23/2020","3.9517","3.9743","3.9871","3.949","-0.71%"
"11/20/2020","3.9798","3.9636","3.9826","3.951","0.28%"
"11/19/2020","3.9688","4.0049","4.0188","3.9542","-0.71%"
"11/18/2020","3.997","3.9975","4.0146","3.9959","0.16%"
"11/17/2020","3.9905","3.9903","3.992","3.9855","-0.14%"
"11/16/2020","3.9963","4.0078","4.0152","3.9907","-0.37%"
"11/13/2020","4.0112","4.023","4.027","3.9885","-0.32%"
"11/12/2020","4.0241","3.9988","4.0353","3.9941","0.63%"
"11/11/2020","3.9989","3.9893","4.0049","3.9841","0.31%"
"11/10/2020","3.9867","4.0027","4.0037","3.9848","-0.41%"
"11/09/2020","4.0032","3.9696","4.0061","3.9686","0.93%"
"11/06/2020","3.9662","3.9486","3.9683","3.9385","0.31%"
"11/05/2020","3.9538","3.9348","3.9593","3.9277","0.28%"
"11/04/2020","3.9428","3.9327","3.9495","3.9084","0.38%"
"11/03/2020","3.9279","3.9428","3.9586","3.9205","-0.45%"
"11/02/2020","3.9457","3.9321","3.9521","3.9321","0.56%"
"10/30/2020","3.9238","3.9399","3.9412","3.9179","-0.65%"
"10/29/2020","3.9496","3.9297","3.9667","3.9166","0.24%"
"10/28/2020","3.9403","3.9081","3.9419","3.9056","0.79%"
"10/27/2020","3.9094","3.915","3.9184","3.9034","-0.14%"
"10/26/2020","3.9149","3.9326","3.9334","3.9105","-0.40%"
"10/23/2020","3.9306","3.9385","3.9503","3.9287","-0.12%"
"10/22/2020","3.9353","3.9178","3.9418","3.9071","0.23%"
"10/21/2020","3.9263","3.9318","3.9393","3.9218","-0.13%"
"10/20/2020","3.9316","3.9312","3.9421","3.9119","0.23%"
"10/19/2020","3.9225","3.9364","3.9465","3.906","-0.36%"
"10/16/2020","3.9366","3.9125","3.9459","3.9087","0.72%"
"10/15/2020","3.9085","3.9233","3.9309","3.8987","-0.37%"
"10/14/2020","3.9231","3.9051","3.9299","3.896","0.49%"
"10/13/2020","3.9039","3.9032","3.9184","3.9017","0.03%"
"10/12/2020","3.9029","3.8504","3.9106","3.8452","1.35%"
"10/09/2020","3.8508","3.8437","3.853","3.8432","0.22%"
"10/08/2020","3.8423","3.8063","3.8562","3.8003","0.82%"
"10/07/2020","3.8109","3.8153","3.8206","3.7949","0.05%"
"10/06/2020","3.809","3.7992","3.8242","3.7915","0.21%"
"10/05/2020","3.801","3.7923","3.8145","3.7901","0.18%"
"10/02/2020","3.794","3.7854","3.8039","3.7777","0.17%"
"10/01/2020","3.7875","3.7919","3.8003","3.7816","0.00%"
"09/30/2020","3.7873","3.7809","3.7907","3.7729","0.08%"
"09/29/2020","3.7844","3.7884","3.8013","3.7754","-0.31%"
"09/28/2020","3.7962","3.7803","3.7978","3.7786","0.30%"
"09/25/2020","3.7849","3.7853","3.7862","3.7755","-0.08%"
"09/24/2020","3.7878","3.7856","3.7899","3.7794","0.01%"
"09/23/2020","3.7874","3.7822","3.799","3.7799","0.14%"
"09/22/2020","3.7819","3.7427","3.7836","3.739","1.05%"
"09/21/2020","3.7425","3.7476","3.7587","3.7347","0.00%"
"09/18/2020","3.7425","3.7177","3.7462","3.7163","0.75%"
"09/17/2020","3.7146","3.7178","3.7193","3.7132","-0.14%"
"09/16/2020","3.72","3.7142","3.7258","3.7081","0.00%"
"09/15/2020","3.7198","3.7197","3.7267","3.7169","-0.01%"
"09/14/2020","3.7202","3.7048","3.7238","3.6956","0.42%"
"09/11/2020","3.7046","3.7049","3.7186","3.6928","-0.10%"
"09/10/2020","3.7082","3.7006","3.7129","3.6941","0.16%"
"09/09/2020","3.7022","3.7306","3.7381","3.7006","-0.82%"
"09/08/2020","3.7328","3.7152","3.7343","3.709","0.77%"
"09/07/2020","3.7043","3.7136","3.7136","3.692","-0.31%"
"09/04/2020","3.7159","3.7145","3.7188","3.7086","0.01%"
"09/03/2020","3.7156","3.7158","3.7181","3.714","0.02%"
"09/02/2020","3.7147","3.6941","3.718","3.6688","0.46%"
"09/01/2020","3.6979","3.7071","3.7306","3.6975","-0.02%"
"08/31/2020","3.6984","3.6815","3.7175","3.6594","0.37%"
"08/28/2020","3.6848","3.6928","3.7228","3.668","-0.13%"
"08/27/2020","3.6894","3.6962","3.7171","3.6804","-0.22%"
"08/26/2020","3.6977","3.7305","3.7503","3.6952","-0.90%"
"08/25/2020","3.7315","3.7651","3.7669","3.731","-0.91%"
"08/24/2020","3.7659","3.7984","3.8171","3.7564","-0.73%"
"08/21/2020","3.7938","3.8038","3.8104","3.7825","-0.10%"
"08/20/2020","3.7977","3.7592","3.8147","3.7464","1.10%"
"08/19/2020","3.7563","3.7667","3.7752","3.7467","-0.04%"
"08/18/2020","3.7576","3.7325","3.7592","3.7324","0.61%"
"08/17/2020","3.735","3.7204","3.7458","3.703","0.42%"
"08/14/2020","3.7194","3.7257","3.7423","3.7143","-0.15%"
"08/13/2020","3.725","3.7209","3.7312","3.7137","-0.05%"
"08/12/2020","3.7268","3.7182","3.7355","3.7068","0.24%"
"08/11/2020","3.7178","3.6898","3.7276","3.6807","0.53%"
"08/10/2020","3.6982","3.6747","3.7011","3.6717","0.38%"
"08/07/2020","3.6843","3.653","3.7045","3.64","0.90%"
"08/06/2020","3.6513","3.6791","3.6945","3.6471","-0.57%"
"08/05/2020","3.6722","3.6849","3.7019","3.6683","-0.32%"
"08/04/2020","3.6838","3.657","3.6926","3.6553","0.51%"
"08/03/2020","3.6649","3.6859","3.6937","3.6548","-0.76%"
"07/31/2020","3.693","3.6928","3.6953","3.6771","0.20%"
"07/30/2020","3.6855","3.6827","3.6964","3.6802","0.05%"
"07/29/2020","3.6836","3.6508","3.6942","3.6484","0.61%"
"07/28/2020","3.6614","3.667","3.6719","3.6529","-0.09%"
"07/27/2020","3.6649","3.6532","3.6692","3.6308","0.14%"
"07/24/2020","3.6599","3.6714","3.6737","3.6507","-0.16%"
"07/23/2020","3.6659","3.6784","3.682","3.6553","-0.26%"
"07/22/2020","3.6754","3.6706","3.6845","3.6684","0.16%"
"07/21/2020","3.6695","3.659","3.6776","3.6574","0.25%"
"07/20/2020","3.6605","3.6475","3.6692","3.6378","0.31%"
"07/17/2020","3.6493","3.6337","3.6536","3.6255","0.58%"
"07/16/2020","3.6282","3.6394","3.641","3.6159","-0.04%"
"07/15/2020","3.6298","3.617","3.6387","3.6155","0.22%"
"07/14/2020","3.622","3.6396","3.6486","3.6086","-0.30%"
"07/13/2020","3.6328","3.6302","3.6435","3.6266","0.02%"
"07/10/2020","3.6319","3.6298","3.6382","3.6296","0.16%"
"07/09/2020","3.6262","3.6661","3.6791","3.6183","-1.08%"
"07/08/2020","3.6658","3.648","3.6697","3.6409","0.48%"
"07/07/2020","3.6484","3.6718","3.6777","3.6409","-0.59%"
"07/06/2020","3.6702","3.6484","3.6866","3.6444","0.53%"
"07/03/2020","3.6509","3.6553","3.6558","3.6367","-0.30%"
"07/02/2020","3.6618","3.6605","3.6642","3.6576","-0.01%"
"07/01/2020","3.6623","3.6428","3.6688","3.639","0.53%"
"06/30/2020","3.6429","3.6547","3.662","3.617","-0.45%"
"06/29/2020","3.6594","3.6322","3.6709","3.6304","0.41%"
"06/26/2020","3.6446","3.6376","3.6621","3.6305","0.24%"
"06/25/2020","3.6358","3.672","3.687","3.6276","-1.10%"
"06/24/2020","3.6762","3.6553","3.6987","3.6521","0.72%"
"06/23/2020","3.6501","3.6612","3.679","3.6409","-0.33%"
"06/22/2020","3.6621","3.667","3.671","3.6569","0.09%"
"06/19/2020","3.659","3.6333","3.6596","3.6141","0.77%"
"06/18/2020","3.6311","3.5958","3.6403","3.5881","0.79%"
"06/17/2020","3.6026","3.6091","3.6174","3.5946","-0.11%"
"06/16/2020","3.6067","3.6114","3.6181","3.5945","0.26%"
"06/15/2020","3.5974","3.5976","3.6038","3.5966","0.25%"
"06/12/2020","3.5885","3.5943","3.5986","3.5673","-0.04%"
"06/11/2020","3.5901","3.5674","3.6078","3.5613","0.37%"
"06/10/2020","3.5767","3.5488","3.581","3.5374","0.89%"
"06/09/2020","3.545","3.583","3.5851","3.5374","-0.84%"
"06/08/2020","3.575","3.5451","3.5799","3.5389","0.84%"
