"Date","Price","Open","High","Low","Change %"
"09/29/2021","1.9212","1.911","1.9275","1.8976","0.17%"
"09/28/2021","1.918","1.9146","1.9237","1.9139","0.07%"
"09/27/2021","1.9166","1.8806","1.9285","1.8793","2.22%"
"09/24/2021","1.8751","1.8309","1.8822","1.823","2.13%"
"09/23/2021","1.8361","1.8241","1.8476","1.824","0.38%"
"09/22/2021","1.8291","1.8348","1.838","1.8243","-0.14%"
"09/21/2021","1.8317","1.8252","1.8428","1.8194","0.42%"
"09/20/2021","1.8241","1.8012","1.8276","1.7946","1.24%"
"09/17/2021","1.8018","1.807","1.8177","1.8015","-0.37%"
"09/16/2021","1.8084","1.7872","1.8146","1.7856","1.19%"
"09/15/2021","1.7871","1.8212","1.8214","1.7712","-1.63%"
"09/14/2021","1.8166","1.8197","1.8259","1.8165","-0.38%"
"09/13/2021","1.8235","1.7958","1.8252","1.7892","1.47%"
"09/10/2021","1.797","1.783","1.8003","1.7652","0.40%"
"09/09/2021","1.7898","1.7831","1.8035","1.7704","0.37%"
"09/08/2021","1.7832","1.7865","1.7952","1.777","-0.21%"
"09/07/2021","1.787","1.7734","1.7951","1.7616","0.48%"
"09/06/2021","1.7785","1.7922","1.8","1.7673","-0.73%"
"09/03/2021","1.7915","1.821","1.8243","1.7906","-1.18%"
"09/02/2021","1.8129","1.8257","1.8268","1.8017","-0.59%"
"09/01/2021","1.8236","1.8357","1.8413","1.8096","-0.66%"
"08/31/2021","1.8357","1.8284","1.8402","1.8258","1.02%"
"08/30/2021","1.8172","1.8513","1.8684","1.8128","-1.98%"
"08/27/2021","1.8538","1.8632","1.8671","1.8471","-0.14%"
"08/26/2021","1.8564","1.8433","1.871","1.8388","0.51%"
"08/25/2021","1.8469","1.8619","1.8829","1.8248","-1.11%"
"08/24/2021","1.8677","1.8622","1.8693","1.8569","0.42%"
"08/23/2021","1.8599","1.8898","1.8917","1.8589","-1.46%"
"08/20/2021","1.8875","1.8445","1.9101","1.8414","1.86%"
"08/19/2021","1.8531","1.8188","1.8532","1.8148","0.87%"
"08/18/2021","1.837","1.8461","1.8573","1.8361","-0.39%"
"08/17/2021","1.8442","1.8473","1.8484","1.8345","-0.95%"
"08/16/2021","1.8619","1.8932","1.9109","1.8596","-1.57%"
"08/13/2021","1.8915","1.9017","1.9159","1.8861","-0.62%"
"08/12/2021","1.9034","1.9216","1.9352","1.8995","-0.87%"
"08/11/2021","1.9202","1.9243","1.9372","1.9066","0.10%"
"08/10/2021","1.9183","1.8937","1.9187","1.8857","1.43%"
"08/09/2021","1.8913","1.8971","1.907","1.8836","-0.07%"
"08/06/2021","1.8926","1.8671","1.8972","1.8652","1.42%"
"08/05/2021","1.8661","1.8486","1.8746","1.8457","1.18%"
"08/04/2021","1.8443","1.8451","1.8523","1.8364","0.21%"
"08/03/2021","1.8404","1.8456","1.8552","1.8378","-0.31%"
"08/02/2021","1.846","1.8253","1.8496","1.825","0.82%"
"07/30/2021","1.8311","1.8476","1.8654","1.8255","-0.74%"
"07/29/2021","1.8446","1.8928","1.8938","1.8429","-2.47%"
"07/28/2021","1.8913","1.9292","1.9522","1.8864","-1.54%"
"07/27/2021","1.9209","1.9527","1.9538","1.9052","-1.33%"
"07/26/2021","1.9469","1.989","2.0036","1.9447","-2.01%"
"07/23/2021","1.9867","1.9702","1.9907","1.9512","0.84%"
"07/22/2021","1.9701","1.9729","1.9739","1.9624","-0.12%"
"07/21/2021","1.9725","1.9766","1.9817","1.9591","-0.27%"
"07/20/2021","1.9778","1.9695","1.9811","1.9525","0.53%"
"07/19/2021","1.9674","1.9744","1.9803","1.9663","-0.40%"
"07/16/2021","1.9753","1.9683","1.9783","1.9652","0.84%"
"07/15/2021","1.9589","1.9541","1.974","1.9517","0.20%"
"07/14/2021","1.9549","1.9557","1.9789","1.9469","-0.18%"
"07/13/2021","1.9585","1.9732","1.9761","1.9542","-0.71%"
"07/12/2021","1.9726","1.9577","1.974","1.9568","0.54%"
"07/09/2021","1.962","1.9558","1.9764","1.9534","0.23%"
"07/08/2021","1.9574","1.9328","1.9713","1.928","0.78%"
"07/07/2021","1.9422","1.9463","1.9499","1.9349","0.14%"
"07/06/2021","1.9394","1.9281","1.9461","1.9257","0.73%"
"07/05/2021","1.9254","1.9234","1.9366","1.9207","0.48%"
"07/02/2021","1.9162","1.9314","1.9439","1.9098","-0.49%"
"07/01/2021","1.9257","1.9295","1.9591","1.924","0.06%"
"06/30/2021","1.9246","1.9677","1.9721","1.9187","-2.34%"
"06/29/2021","1.9708","2.0018","2.0026","1.9679","-1.41%"
"06/28/2021","1.999","1.9955","2.0014","1.9835","0.28%"
"06/25/2021","1.9935","1.9793","2.0099","1.9702","0.53%"
"06/24/2021","1.983","1.9688","1.9917","1.9586","0.45%"
"06/23/2021","1.9742","1.9905","1.9997","1.9721","-0.80%"
"06/22/2021","1.9901","2.0157","2.0185","1.9836","-1.58%"
"06/21/2021","2.0221","2.046","2.0535","2.0044","-1.22%"
"06/18/2021","2.0472","2.0895","2.0961","2.0447","-1.54%"
"06/17/2021","2.0792","2.0499","2.0884","2.0493","1.28%"
"06/16/2021","2.053","2.0588","2.067","2.033","0.11%"
"06/15/2021","2.0509","2.0593","2.0684","2.0422","-0.44%"
"06/14/2021","2.06","2.0284","2.0618","2.0194","1.58%"
"06/11/2021","2.0279","2.07","2.084","2.0204","-1.94%"
"06/10/2021","2.068","2.0644","2.0719","2.0464","-0.20%"
"06/09/2021","2.0721","2.0279","2.0742","2.0242","2.30%"
"06/08/2021","2.0256","2.0102","2.0277","1.9884","0.55%"
"06/07/2021","2.0145","1.9943","2.0148","1.982","0.84%"
"06/04/2021","1.9976","1.9857","2.0073","1.9848","0.87%"
"06/03/2021","1.9805","1.9524","1.9905","1.9396","1.36%"
"06/02/2021","1.9539","1.9539","1.9762","1.9459","0.01%"
"06/01/2021","1.9537","1.9348","1.9622","1.928","0.87%"
"05/31/2021","1.9368","1.93","1.9505","1.9183","0.21%"
"05/28/2021","1.9328","1.945","1.9576","1.9324","-0.84%"
"05/27/2021","1.9492","1.9556","1.9712","1.9332","-0.76%"
"05/26/2021","1.9641","1.9219","1.9864","1.9084","1.53%"
"05/25/2021","1.9344","1.9348","1.939","1.9215","-0.13%"
"05/24/2021","1.9369","1.9643","1.9695","1.9283","-1.08%"
"05/21/2021","1.9581","1.9396","1.9582","1.9355","1.03%"
"05/20/2021","1.9381","1.925","1.9446","1.9078","0.40%"
"05/19/2021","1.9305","1.9276","1.933","1.9203","-0.16%"
"05/18/2021","1.9335","1.9309","1.9404","1.9222","-0.15%"
"05/17/2021","1.9365","1.9585","1.9643","1.9263","-0.88%"
"05/14/2021","1.9537","1.9494","1.9586","1.9436","0.28%"
"05/13/2021","1.9483","1.9435","1.9504","1.9316","0.24%"
"05/12/2021","1.9436","1.9384","1.9469","1.9379","0.24%"
"05/11/2021","1.939","1.9165","1.9508","1.9052","1.11%"
"05/10/2021","1.9176","1.9013","1.9317","1.882","0.86%"
"05/07/2021","1.9013","1.9029","1.9087","1.8911","-0.60%"
"05/06/2021","1.9127","1.8863","1.9146","1.8754","0.89%"
"05/05/2021","1.8958","1.8888","1.9018","1.8741","0.39%"
"05/04/2021","1.8884","1.8625","1.9071","1.8594","1.59%"
"05/03/2021","1.8589","1.8855","1.9042","1.8487","-1.67%"
"04/30/2021","1.8906","1.8801","1.8952","1.874","0.63%"
"04/29/2021","1.8787","1.8903","1.8958","1.8483","-0.63%"
"04/28/2021","1.8906","1.9289","1.9437","1.8787","-2.14%"
"04/27/2021","1.9318","1.8975","1.9385","1.8683","1.70%"
"04/26/2021","1.8995","1.8845","1.9087","1.879","0.44%"
"04/23/2021","1.8912","1.8939","1.8973","1.8861","0.08%"
"04/22/2021","1.8898","1.8802","1.9006","1.8724","0.32%"
"04/21/2021","1.8837","1.9299","1.9424","1.8793","-2.37%"
"04/20/2021","1.9295","1.9171","1.9305","1.9124","0.64%"
"04/19/2021","1.9173","1.887","1.9349","1.8856","1.22%"
"04/16/2021","1.8942","1.8831","1.8959","1.8828","0.33%"
"04/15/2021","1.888","1.9048","1.9079","1.8764","-0.71%"
"04/14/2021","1.9014","1.9161","1.9447","1.8952","-1.26%"
"04/13/2021","1.9258","1.9272","1.9395","1.9245","0.03%"
"04/12/2021","1.9251","1.9471","1.9618","1.9191","-1.04%"
"04/09/2021","1.9454","1.9594","1.9623","1.9347","-0.71%"
"04/08/2021","1.9593","1.948","1.9611","1.9424","0.66%"
"04/07/2021","1.9466","1.9165","1.9522","1.9058","1.58%"
"04/06/2021","1.9164","1.9313","1.9349","1.9119","-0.54%"
"04/05/2021","1.9267","1.9477","1.948","1.9222","-1.20%"
"04/02/2021","1.9502","1.9497","1.9662","1.9342","-0.07%"
"04/01/2021","1.9515","1.9878","1.9919","1.9457","-1.59%"
"03/31/2021","1.983","1.9648","1.9912","1.9621","0.74%"
"03/30/2021","1.9683","1.9362","1.9835","1.9146","1.88%"
"03/29/2021","1.9319","1.9328","1.9424","1.9206","0.78%"
"03/26/2021","1.9169","1.8953","1.9294","1.8875","1.24%"
"03/25/2021","1.8935","1.898","1.9112","1.8832","-0.20%"
"03/24/2021","1.8973","1.8812","1.9086","1.8758","0.83%"
"03/23/2021","1.8817","1.914","1.9178","1.866","-1.24%"
"03/22/2021","1.9052","1.8856","1.909","1.8836","1.05%"
"03/19/2021","1.8854","1.9089","1.9175","1.8748","-0.73%"
"03/18/2021","1.8994","1.8964","1.9167","1.8937","0.07%"
"03/17/2021","1.898","1.9132","1.9223","1.878","-0.31%"
"03/16/2021","1.904","1.8946","1.9078","1.8935","0.88%"
"03/15/2021","1.8874","1.877","1.89","1.8724","0.47%"
"03/12/2021","1.8786","1.8393","1.8827","1.8251","1.89%"
"03/11/2021","1.8438","1.8312","1.8488","1.824","0.48%"
"03/10/2021","1.835","1.8095","1.8387","1.7933","1.30%"
"03/09/2021","1.8114","1.7711","1.8161","1.7569","1.95%"
"03/08/2021","1.7768","1.7729","1.7959","1.7548","0.66%"
"03/05/2021","1.7651","1.7411","1.7687","1.7338","1.50%"
"03/04/2021","1.7391","1.7325","1.752","1.7142","-0.38%"
"03/03/2021","1.7458","1.7729","1.7786","1.7352","-1.19%"
"03/02/2021","1.7669","1.7675","1.77","1.7549","-0.07%"
"03/01/2021","1.7681","1.7748","1.7759","1.7619","-0.37%"
"02/26/2021","1.7747","1.7575","1.7838","1.7519","0.98%"
"02/25/2021","1.7574","1.7788","1.7861","1.7487","-1.72%"
"02/24/2021","1.7881","1.7429","1.7913","1.7406","1.97%"
"02/23/2021","1.7535","1.7412","1.7766","1.7374","0.38%"
"02/22/2021","1.747","1.7893","1.7996","1.7402","-1.97%"
"02/19/2021","1.7821","1.7871","1.7924","1.78","-0.42%"
"02/18/2021","1.7895","1.7779","1.7939","1.7764","0.33%"
"02/17/2021","1.7836","1.7815","1.7879","1.7786","0.20%"
"02/16/2021","1.7801","1.786","1.794","1.7698","-0.27%"
"02/15/2021","1.7848","1.8341","1.8363","1.7707","-2.80%"
"02/12/2021","1.8362","1.8083","1.8633","1.7974","1.63%"
"02/11/2021","1.8067","1.8005","1.8133","1.794","0.17%"
"02/10/2021","1.8037","1.8062","1.8109","1.7897","-0.28%"
"02/09/2021","1.8087","1.8121","1.8306","1.8048","-0.11%"
"02/08/2021","1.8108","1.8137","1.8179","1.8004","-0.32%"
"02/05/2021","1.8166","1.8146","1.8193","1.8129","0.06%"
"02/04/2021","1.8156","1.8114","1.8243","1.8045","0.29%"
"02/03/2021","1.8103","1.8181","1.8289","1.8056","-0.52%"
"02/02/2021","1.8197","1.8357","1.8545","1.813","-1.21%"
"02/01/2021","1.8419","1.8322","1.8494","1.8292","0.50%"
"01/29/2021","1.8329","1.8198","1.8341","1.8175","1.02%"
"01/28/2021","1.8143","1.8556","1.8715","1.8079","-1.89%"
"01/27/2021","1.8492","1.8415","1.8521","1.8349","0.52%"
"01/26/2021","1.8396","1.8361","1.8493","1.8322","0.29%"
"01/25/2021","1.8343","1.8051","1.8366","1.7939","1.32%"
"01/22/2021","1.8105","1.8285","1.8442","1.8102","-1.21%"
"01/21/2021","1.8328","1.8482","1.8484","1.8124","-0.83%"
"01/20/2021","1.848","1.8454","1.8536","1.8323","0.42%"
"01/19/2021","1.8403","1.8141","1.8479","1.7992","1.74%"
"01/18/2021","1.8088","1.772","1.8207","1.7632","2.37%"
"01/15/2021","1.767","1.7683","1.7832","1.7669","-0.11%"
"01/14/2021","1.7689","1.7537","1.7727","1.7478","0.36%"
"01/13/2021","1.7626","1.779","1.781","1.7536","-0.81%"
"01/12/2021","1.777","1.7796","1.7979","1.7622","0.00%"
"01/11/2021","1.777","1.7697","1.7827","1.7671","0.06%"
"01/08/2021","1.776","1.7652","1.78","1.763","0.40%"
"01/07/2021","1.7689","1.7651","1.7757","1.7642","0.18%"
"01/06/2021","1.7658","1.7402","1.7739","1.7344","1.16%"
"01/05/2021","1.7456","1.7351","1.7574","1.731","0.54%"
"01/04/2021","1.7361","1.7475","1.7509","1.725","-0.64%"
"01/01/2021","1.7472","1.7438","1.775","1.7433","0.27%"
"12/31/2020","1.7426","1.748","1.7603","1.7351","-0.30%"
"12/30/2020","1.7479","1.7572","1.7671","1.7457","-0.27%"
"12/29/2020","1.7527","1.7892","1.814","1.7439","-1.54%"
"12/28/2020","1.7802","1.7825","1.785","1.7646","-0.15%"
"12/25/2020","1.7829","1.7901","1.7977","1.7743","-0.42%"
"12/24/2020","1.7904","1.7752","1.7965","1.7684","0.49%"
"12/23/2020","1.7817","1.7664","1.8025","1.7577","0.88%"
"12/22/2020","1.7661","1.773","1.7736","1.7597","-0.28%"
"12/21/2020","1.7711","1.7853","1.795","1.7588","-1.10%"
"12/18/2020","1.7908","1.7572","1.8024","1.7495","1.97%"
"12/17/2020","1.7562","1.7494","1.7628","1.7284","0.39%"
"12/16/2020","1.7494","1.7635","1.7793","1.7468","-0.42%"
"12/15/2020","1.7567","1.7815","1.7899","1.7519","-1.32%"
"12/14/2020","1.7802","1.7289","1.7828","1.7195","3.37%"
"12/11/2020","1.7221","1.694","1.7434","1.6873","2.18%"
"12/10/2020","1.6853","1.7157","1.7196","1.6807","-1.28%"
"12/09/2020","1.7073","1.7266","1.731","1.7056","-1.49%"
"12/08/2020","1.733","1.6877","1.7347","1.6876","2.52%"
"12/07/2020","1.6904","1.7202","1.7284","1.6877","-1.71%"
"12/04/2020","1.7198","1.746","1.7661","1.7","-2.00%"
"12/03/2020","1.7549","1.7585","1.7588","1.7354","-0.11%"
"12/02/2020","1.7568","1.7775","1.7908","1.7472","-0.99%"
"12/01/2020","1.7744","1.7886","1.7912","1.774","-0.59%"
"11/30/2020","1.7849","1.8094","1.81","1.7849","-1.18%"
"11/27/2020","1.8062","1.8157","1.8237","1.8014","-0.18%"
"11/26/2020","1.8094","1.8546","1.8747","1.7902","-2.32%"
"11/25/2020","1.8524","1.8687","1.8904","1.8515","-0.70%"
"11/24/2020","1.8655","1.8843","1.8963","1.8614","-0.78%"
"11/23/2020","1.8801","1.8513","1.8822","1.8483","1.30%"
"11/20/2020","1.8559","1.8553","1.8596","1.8509","0.34%"
"11/19/2020","1.8496","1.8704","1.8866","1.8492","-0.63%"
"11/18/2020","1.8614","1.901","1.907","1.857","-1.55%"
"11/17/2020","1.8907","1.8914","1.8916","1.8851","-0.30%"
"11/16/2020","1.8965","1.912","1.9183","1.895","-0.89%"
"11/13/2020","1.9135","1.876","1.9173","1.8728","2.00%"
"11/12/2020","1.876","1.8212","1.8797","1.8179","2.76%"
"11/11/2020","1.8256","1.8192","1.8401","1.8007","0.25%"
"11/10/2020","1.8211","1.8218","1.8372","1.8181","0.10%"
"11/09/2020","1.8193","1.8499","1.8559","1.8165","-1.18%"
"11/06/2020","1.841","1.8421","1.8486","1.8409","0.19%"
"11/05/2020","1.8374","1.8331","1.844","1.8165","0.26%"
"11/04/2020","1.8326","1.8277","1.8409","1.8176","-0.24%"
"11/03/2020","1.837","1.8459","1.847","1.834","-0.75%"
"11/02/2020","1.851","1.86","1.8605","1.835","-0.17%"
"10/30/2020","1.8541","1.8323","1.8585","1.8212","1.46%"
"10/29/2020","1.8273","1.8053","1.8353","1.7932","0.59%"
"10/28/2020","1.8165","1.7884","1.8175","1.7815","1.12%"
"10/27/2020","1.7965","1.8071","1.8171","1.7867","-0.36%"
"10/26/2020","1.803","1.8166","1.8214","1.7787","-0.53%"
"10/23/2020","1.8127","1.8129","1.8303","1.8118","0.03%"
"10/22/2020","1.8121","1.84","1.8404","1.804","-1.44%"
"10/21/2020","1.8386","1.8194","1.8464","1.8048","1.01%"
"10/20/2020","1.8203","1.8298","1.836","1.8091","-0.37%"
"10/19/2020","1.827","1.8449","1.8521","1.8249","-0.95%"
"10/16/2020","1.8446","1.8712","1.8742","1.8311","-1.30%"
"10/15/2020","1.8689","1.8802","1.8882","1.866","-0.89%"
"10/14/2020","1.8858","1.8811","1.901","1.8699","-0.05%"
"10/13/2020","1.8868","1.9316","1.9413","1.8697","-2.13%"
"10/12/2020","1.9278","1.9163","1.9434","1.9034","0.67%"
"10/09/2020","1.9149","1.9204","1.9221","1.9142","0.09%"
"10/08/2020","1.9131","1.8803","1.9312","1.8758","1.49%"
"10/07/2020","1.8849","1.8707","1.8891","1.8426","0.36%"
"10/06/2020","1.8782","1.8701","1.8789","1.8609","-0.17%"
"10/05/2020","1.8815","1.8872","1.8977","1.873","-0.01%"
"10/02/2020","1.8816","1.889","1.8943","1.8694","-0.42%"
"10/01/2020","1.8895","1.8715","1.9063","1.87","0.69%"
"09/30/2020","1.8766","1.8927","1.9027","1.8661","-0.94%"
"09/29/2020","1.8945","1.9201","1.9328","1.8839","-1.16%"
"09/28/2020","1.9166","1.8796","1.9321","1.8733","1.55%"
"09/25/2020","1.8874","1.889","1.8952","1.8796","-0.40%"
"09/24/2020","1.8951","1.8976","1.9033","1.8833","-0.19%"
"09/23/2020","1.8987","1.8641","1.8989","1.8634","1.85%"
"09/22/2020","1.8642","1.826","1.8721","1.8157","1.80%"
"09/21/2020","1.8312","1.862","1.8653","1.8085","-1.47%"
"09/18/2020","1.8585","1.8829","1.8838","1.8414","-1.30%"
"09/17/2020","1.883","1.8826","1.8949","1.8763","0.19%"
"09/16/2020","1.8794","1.8475","1.8906","1.8365","1.66%"
"09/15/2020","1.8486","1.8429","1.8541","1.8372","0.47%"
"09/14/2020","1.8401","1.8134","1.8457","1.8068","1.22%"
"09/11/2020","1.8179","1.8213","1.8269","1.8117","-0.45%"
"09/10/2020","1.8262","1.827","1.8328","1.8184","0.24%"
"09/09/2020","1.8218","1.7954","1.8291","1.7864","1.45%"
"09/08/2020","1.7956","1.7848","1.8009","1.7799","0.32%"
"09/07/2020","1.7899","1.7911","1.8001","1.7868","-0.13%"
"09/04/2020","1.7923","1.7947","1.8025","1.7865","0.18%"
"09/03/2020","1.7891","1.7565","1.7932","1.7488","1.80%"
"09/02/2020","1.7575","1.7495","1.7704","1.7428","0.20%"
"09/01/2020","1.7541","1.7748","1.7753","1.741","-1.44%"
"08/31/2020","1.7796","1.7925","1.8058","1.7746","-1.36%"
"08/28/2020","1.8041","1.8093","1.8213","1.7894","-0.50%"
"08/27/2020","1.8132","1.8002","1.8357","1.7963","0.49%"
"08/26/2020","1.8043","1.8062","1.8243","1.8032","-0.72%"
"08/25/2020","1.8174","1.823","1.8368","1.8092","-0.04%"
"08/24/2020","1.8182","1.8201","1.8466","1.8163","-0.17%"
"08/21/2020","1.8214","1.8152","1.8285","1.8015","0.42%"
"08/20/2020","1.8137","1.7929","1.8155","1.7838","1.04%"
"08/19/2020","1.795","1.8108","1.8157","1.7899","-1.00%"
"08/18/2020","1.8131","1.8038","1.822","1.7894","0.93%"
"08/17/2020","1.7963","1.8167","1.8197","1.7942","-0.91%"
"08/14/2020","1.8127","1.7678","1.8356","1.7675","2.40%"
"08/13/2020","1.7702","1.7825","1.7913","1.7693","-0.81%"
"08/12/2020","1.7847","1.8014","1.8085","1.7843","-1.07%"
"08/11/2020","1.804","1.8339","1.8407","1.8033","-1.30%"
"08/10/2020","1.8277","1.8408","1.8473","1.8224","-0.54%"
"08/07/2020","1.8377","1.8221","1.8387","1.8127","1.08%"
"08/06/2020","1.818","1.8146","1.8222","1.8136","0.14%"
"08/05/2020","1.8154","1.782","1.8203","1.7707","1.99%"
"08/04/2020","1.7801","1.7832","1.7965","1.7608","-0.06%"
"08/03/2020","1.7811","1.8028","1.8133","1.7745","-0.54%"
"07/31/2020","1.7909","1.8261","1.8409","1.7769","-1.84%"
"07/30/2020","1.8243","1.8492","1.8585","1.8139","-1.12%"
"07/29/2020","1.8451","1.8416","1.8573","1.8283","-0.17%"
"07/28/2020","1.8482","1.8415","1.8678","1.8355","0.17%"
"07/27/2020","1.8451","1.8251","1.8644","1.8198","1.17%"
"07/24/2020","1.8238","1.8305","1.838","1.8179","-0.15%"
"07/23/2020","1.8266","1.826","1.8292","1.8247","-0.67%"
"07/22/2020","1.8388","1.8445","1.8546","1.8287","-0.45%"
"07/21/2020","1.8471","1.8658","1.8811","1.846","-0.87%"
"07/20/2020","1.8634","1.85","1.8648","1.8436","0.29%"
"07/17/2020","1.858","1.8922","1.8983","1.8353","-2.24%"
"07/16/2020","1.9007","1.9201","1.9237","1.8949","-1.03%"
"07/15/2020","1.9205","1.9105","1.9236","1.9088","0.43%"
"07/14/2020","1.9122","1.8494","1.9259","1.8391","3.14%"
"07/13/2020","1.8539","1.8139","1.854","1.8113","2.20%"
"07/10/2020","1.814","1.7888","1.8203","1.7842","0.93%"
"07/09/2020","1.7972","1.7893","1.8052","1.7703","0.35%"
"07/08/2020","1.7909","1.8173","1.8259","1.7886","-1.12%"
"07/07/2020","1.8113","1.8416","1.8548","1.788","-1.60%"
"07/06/2020","1.8407","1.8408","1.8449","1.8393","-0.24%"
"07/03/2020","1.8451","1.834","1.8488","1.8291","0.69%"
"07/02/2020","1.8324","1.8629","1.8644","1.8211","-1.48%"
"07/01/2020","1.8599","1.8622","1.8698","1.8579","-0.42%"
"06/30/2020","1.8677","1.8946","1.9106","1.8504","-0.98%"
"06/29/2020","1.8863","1.8982","1.899","1.8625","-0.67%"
"06/26/2020","1.8991","1.9321","1.9421","1.8944","-1.24%"
"06/25/2020","1.9228","1.8916","1.924","1.8875","1.55%"
"06/24/2020","1.8936","1.8873","1.9127","1.8748","0.38%"
"06/23/2020","1.8864","1.8611","1.8979","1.8558","0.89%"
"06/22/2020","1.8697","1.8456","1.8734","1.8318","1.48%"
"06/19/2020","1.8426","1.8374","1.8467","1.8217","0.24%"
"06/18/2020","1.8382","1.8329","1.8562","1.8275","0.20%"
"06/17/2020","1.8346","1.8559","1.8805","1.8258","-1.10%"
"06/16/2020","1.855","1.8701","1.8787","1.8536","-0.26%"
"06/15/2020","1.8598","1.8313","1.8697","1.8288","1.75%"
"06/12/2020","1.8278","1.8199","1.8429","1.8145","0.02%"
"06/11/2020","1.8273","1.8253","1.8299","1.8189","0.26%"
"06/10/2020","1.8227","1.8362","1.8398","1.8163","-0.58%"
"06/09/2020","1.8333","1.8263","1.8452","1.814","0.08%"
