"Date","Price","Open","High","Low","Change %"
"09/29/2021","2.77","2.785","2.788","2.7671","-0.34%"
"09/28/2021","2.7796","2.7423","2.7846","2.7313","1.34%"
"09/27/2021","2.7429","2.7202","2.7562","2.7075","0.83%"
"09/24/2021","2.7204","2.7125","2.7242","2.7089","-0.07%"
"09/23/2021","2.7222","2.7204","2.7385","2.7142","-0.03%"
"09/22/2021","2.7231","2.7279","2.7374","2.7216","-0.23%"
"09/21/2021","2.7295","2.7503","2.7646","2.7138","-0.83%"
"09/20/2021","2.7523","2.7442","2.7533","2.7308","0.15%"
"09/17/2021","2.7481","2.784","2.7989","2.7295","-1.13%"
"09/16/2021","2.7796","2.8034","2.8249","2.7745","-0.90%"
"09/15/2021","2.8048","2.7893","2.8134","2.7838","0.67%"
"09/14/2021","2.7862","2.747","2.8002","2.739","1.48%"
"09/13/2021","2.7455","2.7674","2.7749","2.7425","-1.01%"
"09/10/2021","2.7734","2.798","2.8163","2.7614","-1.17%"
"09/09/2021","2.8062","2.7947","2.81","2.7941","0.71%"
"09/08/2021","2.7864","2.7528","2.7923","2.7451","0.77%"
"09/07/2021","2.765","2.7779","2.7855","2.7535","-0.25%"
"09/06/2021","2.772","2.7544","2.7768","2.7527","0.44%"
"09/03/2021","2.7599","2.7671","2.7746","2.7502","-0.16%"
"09/02/2021","2.7642","2.7415","2.7685","2.732","0.51%"
"09/01/2021","2.7503","2.739","2.7506","2.7253","0.43%"
"08/31/2021","2.7385","2.7743","2.7827","2.7374","-1.48%"
"08/30/2021","2.7795","2.7963","2.8074","2.775","-0.57%"
"08/27/2021","2.7955","2.7883","2.7998","2.7816","0.27%"
"08/26/2021","2.7879","2.7549","2.7951","2.7464","1.22%"
"08/25/2021","2.7544","2.7691","2.7817","2.7538","-0.51%"
"08/24/2021","2.7686","2.7676","2.775","2.7515","-0.04%"
"08/23/2021","2.7698","2.8162","2.8189","2.7564","-1.61%"
"08/20/2021","2.8151","2.8251","2.8311","2.7994","-0.17%"
"08/19/2021","2.8198","2.8093","2.8229","2.809","0.35%"
"08/18/2021","2.8101","2.7949","2.8224","2.7804","0.30%"
"08/17/2021","2.8017","2.845","2.8496","2.797","-1.64%"
"08/16/2021","2.8483","2.8149","2.8492","2.805","1.01%"
"08/13/2021","2.8198","2.8116","2.8273","2.7997","0.38%"
"08/12/2021","2.8091","2.7902","2.8164","2.7871","0.46%"
"08/11/2021","2.7961","2.793","2.8159","2.7873","0.15%"
"08/10/2021","2.7918","2.7896","2.7937","2.7836","0.13%"
"08/09/2021","2.7881","2.8002","2.8032","2.7757","-0.27%"
"08/06/2021","2.7957","2.7581","2.8024","2.7528","1.24%"
"08/05/2021","2.7614","2.7386","2.7703","2.7293","0.82%"
"08/04/2021","2.7391","2.7285","2.7417","2.7227","0.32%"
"08/03/2021","2.7304","2.7309","2.7333","2.7278","0.12%"
"08/02/2021","2.7271","2.74","2.7518","2.7235","-0.75%"
"07/30/2021","2.7476","2.7278","2.7537","2.7115","0.47%"
"07/29/2021","2.7347","2.7446","2.749","2.7232","-0.21%"
"07/28/2021","2.7405","2.7778","2.7873","2.7164","-1.36%"
"07/27/2021","2.7782","2.7789","2.793","2.7725","0.03%"
"07/26/2021","2.7773","2.7602","2.779","2.7562","0.38%"
"07/23/2021","2.767","2.7716","2.7742","2.7625","0.01%"
"07/22/2021","2.7667","2.7996","2.8073","2.7657","-1.31%"
"07/21/2021","2.8033","2.811","2.8138","2.7977","-0.15%"
"07/20/2021","2.8075","2.8002","2.8082","2.7857","0.24%"
"07/19/2021","2.8007","2.7643","2.8096","2.7612","1.25%"
"07/16/2021","2.7661","2.728","2.7708","2.7209","1.52%"
"07/15/2021","2.7247","2.6902","2.7382","2.6788","1.15%"
"07/14/2021","2.6939","2.67","2.7012","2.6674","0.88%"
"07/13/2021","2.6702","2.6402","2.6807","2.6319","0.95%"
"07/12/2021","2.6451","2.6275","2.6493","2.6162","0.68%"
"07/09/2021","2.6272","2.6555","2.6625","2.6267","-0.85%"
"07/08/2021","2.6496","2.6492","2.6659","2.6467","0.15%"
"07/07/2021","2.6456","2.6345","2.6466","2.6325","0.60%"
"07/06/2021","2.6298","2.6401","2.6572","2.6235","-0.28%"
"07/05/2021","2.6372","2.6415","2.6532","2.6285","-0.31%"
"07/02/2021","2.6455","2.6266","2.6583","2.6227","0.56%"
"07/01/2021","2.6308","2.5898","2.6424","2.5691","1.30%"
"06/30/2021","2.597","2.599","2.6085","2.5892","-0.09%"
"06/29/2021","2.5994","2.5918","2.6104","2.5866","0.31%"
"06/28/2021","2.5914","2.5785","2.5923","2.5685","0.63%"
"06/25/2021","2.5752","2.5855","2.5858","2.5626","-0.18%"
"06/24/2021","2.5797","2.594","2.5987","2.5796","-0.26%"
"06/23/2021","2.5865","2.5799","2.603","2.5751","0.33%"
"06/22/2021","2.5781","2.5968","2.6081","2.5764","-0.84%"
"06/21/2021","2.5999","2.6006","2.6064","2.5877","-0.27%"
"06/18/2021","2.6069","2.6577","2.6657","2.5896","-1.88%"
"06/17/2021","2.6568","2.6729","2.6801","2.6474","-0.69%"
"06/16/2021","2.6753","2.6882","2.6916","2.6732","-0.39%"
"06/15/2021","2.6858","2.6658","2.6963","2.6624","0.80%"
"06/14/2021","2.6644","2.6393","2.6789","2.6321","0.78%"
"06/11/2021","2.6439","2.6464","2.6579","2.6433","0.07%"
"06/10/2021","2.642","2.6412","2.6525","2.6404","0.23%"
"06/09/2021","2.636","2.6305","2.6489","2.6172","0.36%"
"06/08/2021","2.6264","2.6308","2.6414","2.6244","-0.10%"
"06/07/2021","2.6289","2.6051","2.6449","2.5928","0.64%"
"06/04/2021","2.6122","2.6291","2.6316","2.6086","-0.83%"
"06/03/2021","2.634","2.6396","2.6557","2.609","-0.15%"
"06/02/2021","2.6379","2.5938","2.6478","2.5923","1.38%"
"06/01/2021","2.602","2.5543","2.6172","2.5409","1.56%"
"05/31/2021","2.562","2.5384","2.5685","2.5303","0.64%"
"05/28/2021","2.5457","2.5855","2.5908","2.5317","-1.78%"
"05/27/2021","2.5919","2.6147","2.6217","2.5872","-0.59%"
"05/26/2021","2.6074","2.6086","2.6173","2.6045","-0.12%"
"05/25/2021","2.6106","2.594","2.6115","2.5902","0.81%"
"05/24/2021","2.5896","2.5749","2.5918","2.5543","0.61%"
"05/21/2021","2.574","2.5975","2.5987","2.5721","-1.08%"
"05/20/2021","2.6022","2.5899","2.6209","2.5894","0.27%"
"05/19/2021","2.5951","2.6148","2.6222","2.5887","-0.59%"
"05/18/2021","2.6106","2.6504","2.6576","2.6056","-1.64%"
"05/17/2021","2.6541","2.6325","2.6566","2.6291","0.61%"
"05/14/2021","2.638","2.628","2.6521","2.6247","0.38%"
"05/13/2021","2.628","2.6368","2.6441","2.6267","-0.80%"
"05/12/2021","2.6493","2.6519","2.6617","2.6488","-0.18%"
"05/11/2021","2.654","2.6936","2.7016","2.6524","-1.49%"
"05/10/2021","2.6941","2.7074","2.708","2.6891","-0.37%"
"05/07/2021","2.7042","2.69","2.7131","2.6773","0.30%"
"05/06/2021","2.6961","2.6938","2.7002","2.6863","-0.35%"
"05/05/2021","2.7055","2.7136","2.7146","2.6913","-0.38%"
"05/04/2021","2.7159","2.7279","2.7386","2.7108","-0.25%"
"05/03/2021","2.7227","2.7592","2.7731","2.7197","-1.03%"
"04/30/2021","2.7511","2.744","2.7573","2.7333","0.43%"
"04/29/2021","2.7393","2.7425","2.7578","2.7385","0.21%"
"04/28/2021","2.7335","2.732","2.7495","2.7262","-0.13%"
"04/27/2021","2.7371","2.727","2.7406","2.7198","0.35%"
"04/26/2021","2.7274","2.7287","2.7341","2.724","0.07%"
"04/23/2021","2.7256","2.7424","2.7457","2.711","-0.54%"
"04/22/2021","2.7404","2.757","2.7741","2.7368","-0.55%"
"04/21/2021","2.7556","2.7377","2.7624","2.7223","0.81%"
"04/20/2021","2.7334","2.731","2.7402","2.7132","-0.01%"
"04/19/2021","2.7336","2.7025","2.7439","2.7006","1.09%"
"04/16/2021","2.704","2.7128","2.7207","2.7014","-0.42%"
"04/15/2021","2.7155","2.6938","2.7158","2.6858","0.70%"
"04/14/2021","2.6967","2.6993","2.7111","2.6859","-0.26%"
"04/13/2021","2.7038","2.7388","2.7416","2.6914","-1.20%"
"04/12/2021","2.7366","2.7594","2.7601","2.7217","-0.94%"
"04/09/2021","2.7624","2.7715","2.7755","2.7556","-0.40%"
"04/08/2021","2.7735","2.7326","2.7802","2.7274","1.50%"
"04/07/2021","2.7326","2.7511","2.7553","2.727","-0.37%"
"04/06/2021","2.7428","2.7365","2.749","2.718","-0.27%"
"04/05/2021","2.7502","2.7436","2.7511","2.7373","0.28%"
"04/02/2021","2.7425","2.7398","2.757","2.7259","0.41%"
"04/01/2021","2.7311","2.7205","2.7349","2.7159","0.20%"
"03/31/2021","2.7256","2.7298","2.734","2.7188","0.00%"
"03/30/2021","2.7255","2.7415","2.7528","2.7191","-0.52%"
"03/29/2021","2.7398","2.7657","2.7731","2.7334","-0.74%"
"03/26/2021","2.7603","2.7636","2.7672","2.7602","-0.12%"
"03/25/2021","2.7635","2.7573","2.7863","2.756","0.40%"
"03/24/2021","2.7526","2.7278","2.7632","2.7179","1.11%"
"03/23/2021","2.7224","2.7277","2.7306","2.7212","-0.17%"
"03/22/2021","2.7271","2.7428","2.7492","2.7228","-0.62%"
"03/19/2021","2.7441","2.7381","2.7474","2.7245","0.17%"
"03/18/2021","2.7395","2.7282","2.7501","2.7253","0.37%"
"03/17/2021","2.7293","2.7361","2.7532","2.7207","-0.04%"
"03/16/2021","2.7305","2.7467","2.7543","2.7286","-0.66%"
"03/15/2021","2.7487","2.7666","2.7787","2.739","-0.89%"
"03/12/2021","2.7735","2.7753","2.7818","2.7576","0.18%"
"03/11/2021","2.7686","2.7676","2.7697","2.7632","-0.02%"
"03/10/2021","2.7691","2.754","2.7758","2.7441","0.47%"
"03/09/2021","2.7563","2.7572","2.76","2.7558","0.15%"
"03/08/2021","2.752","2.7625","2.7661","2.7496","-0.33%"
"03/05/2021","2.761","2.7964","2.8017","2.7597","-1.01%"
"03/04/2021","2.7893","2.7833","2.7906","2.7707","0.33%"
"03/03/2021","2.78","2.7808","2.7875","2.7706","-0.00%"
"03/02/2021","2.7801","2.7881","2.7918","2.7726","-0.50%"
"03/01/2021","2.7942","2.8094","2.8109","2.7824","-0.48%"
"02/26/2021","2.8077","2.8148","2.8268","2.8025","-0.34%"
"02/25/2021","2.8173","2.8111","2.8339","2.81","0.17%"
"02/24/2021","2.8125","2.7754","2.8281","2.7691","1.32%"
"02/23/2021","2.776","2.7645","2.78","2.7423","0.17%"
"02/22/2021","2.7713","2.7509","2.7853","2.7384","0.73%"
"02/19/2021","2.7513","2.7256","2.7572","2.7227","1.31%"
"02/18/2021","2.7159","2.69","2.7303","2.6861","1.06%"
"02/17/2021","2.6873","2.6913","2.6941","2.6813","-0.10%"
"02/16/2021","2.69","2.6704","2.6997","2.6648","0.45%"
"02/15/2021","2.678","2.6852","2.6941","2.6779","-0.54%"
"02/12/2021","2.6926","2.6959","2.7069","2.6925","-0.20%"
"02/11/2021","2.6981","2.6786","2.7003","2.675","0.54%"
"02/10/2021","2.6836","2.6735","2.6929","2.6597","0.42%"
"02/09/2021","2.6724","2.7017","2.7113","2.6587","-0.79%"
"02/08/2021","2.6937","2.7038","2.72","2.6924","-0.14%"
"02/05/2021","2.6973","2.7367","2.7376","2.6963","-1.25%"
"02/04/2021","2.7316","2.7065","2.7342","2.6904","0.66%"
"02/03/2021","2.7138","2.6931","2.7229","2.6869","0.44%"
"02/02/2021","2.7018","2.6894","2.721","2.6892","0.36%"
"02/01/2021","2.6921","2.6994","2.7","2.6915","-0.26%"
"01/29/2021","2.699","2.6945","2.7184","2.6891","0.04%"
"01/28/2021","2.6979","2.6756","2.7003","2.6755","0.71%"
"01/27/2021","2.6789","2.6674","2.6835","2.6591","0.37%"
"01/26/2021","2.6692","2.6719","2.6767","2.6617","0.24%"
"01/25/2021","2.6629","2.6536","2.6833","2.6321","0.48%"
"01/22/2021","2.6501","2.6377","2.6507","2.6278","0.34%"
"01/21/2021","2.6411","2.6701","2.676","2.6336","-1.04%"
"01/20/2021","2.6687","2.652","2.6752","2.6438","0.66%"
"01/19/2021","2.6513","2.6704","2.6732","2.6408","-0.69%"
"01/18/2021","2.6698","2.6757","2.6972","2.663","-0.28%"
"01/15/2021","2.6773","2.6824","2.6865","2.6768","-0.36%"
"01/14/2021","2.687","2.6905","2.7068","2.6799","-0.31%"
"01/13/2021","2.6953","2.7482","2.7492","2.6857","-2.31%"
"01/12/2021","2.7591","2.7873","2.7895","2.7537","-0.96%"
"01/11/2021","2.7859","2.7429","2.7863","2.7401","1.59%"
"01/08/2021","2.7422","2.7327","2.7597","2.7295","0.52%"
"01/07/2021","2.7279","2.7281","2.7348","2.7161","-0.06%"
"01/06/2021","2.7297","2.725","2.7382","2.7248","0.33%"
"01/05/2021","2.7206","2.7252","2.7371","2.711","-0.03%"
"01/04/2021","2.7214","2.7101","2.727","2.6935","0.38%"
"01/01/2021","2.7112","2.7002","2.7189","2.6864","0.52%"
"12/31/2020","2.6971","2.7058","2.709","2.6831","-0.47%"
"12/30/2020","2.7098","2.6863","2.7308","2.6862","0.77%"
"12/29/2020","2.6891","2.7395","2.7446","2.6862","-1.82%"
"12/28/2020","2.7388","2.7134","2.7478","2.7122","1.05%"
"12/25/2020","2.7104","2.7435","2.7485","2.7007","-1.32%"
"12/24/2020","2.7467","2.7267","2.7518","2.7196","0.53%"
"12/23/2020","2.7323","2.7173","2.7323","2.7125","0.52%"
"12/22/2020","2.7182","2.7425","2.749","2.7129","-0.77%"
"12/21/2020","2.7392","2.7374","2.7449","2.7245","0.16%"
"12/18/2020","2.7348","2.7126","2.7494","2.7022","0.79%"
"12/17/2020","2.7132","2.6972","2.7195","2.6841","0.57%"
"12/16/2020","2.6977","2.689","2.7039","2.6861","0.39%"
"12/15/2020","2.6872","2.6858","2.691","2.6806","-0.23%"
"12/14/2020","2.6934","2.7078","2.7173","2.6835","-0.68%"
"12/11/2020","2.7119","2.678","2.7221","2.6759","1.34%"
"12/10/2020","2.6762","2.7085","2.7267","2.6756","-1.29%"
"12/09/2020","2.7113","2.7323","2.7443","2.7105","-0.86%"
"12/08/2020","2.7348","2.7121","2.7468","2.7062","0.99%"
"12/07/2020","2.7081","2.7031","2.7106","2.6961","0.24%"
"12/04/2020","2.7015","2.6652","2.7045","2.6476","1.21%"
"12/03/2020","2.6692","2.7246","2.7264","2.6505","-2.02%"
"12/02/2020","2.7242","2.6998","2.7278","2.6872","0.79%"
"12/01/2020","2.7029","2.6926","2.7067","2.6824","0.53%"
"11/30/2020","2.6887","2.67","2.6902","2.6598","0.67%"
"11/27/2020","2.6709","2.6597","2.671","2.6559","0.70%"
"11/26/2020","2.6523","2.6456","2.6535","2.6435","0.10%"
"11/25/2020","2.6497","2.693","2.705","2.6369","-1.56%"
"11/24/2020","2.6918","2.6826","2.7066","2.6728","0.61%"
"11/23/2020","2.6753","2.6835","2.6848","2.6744","-0.24%"
"11/20/2020","2.6817","2.6992","2.7069","2.6755","-0.65%"
"11/19/2020","2.6992","2.7109","2.7265","2.6868","-0.68%"
"11/18/2020","2.7176","2.696","2.7372","2.6883","0.83%"
"11/17/2020","2.6953","2.6746","2.6953","2.6718","0.57%"
"11/16/2020","2.6799","2.6737","2.7009","2.6627","0.31%"
"11/13/2020","2.6715","2.6594","2.6812","2.6529","0.33%"
"11/12/2020","2.6628","2.695","2.7108","2.6537","-1.38%"
"11/11/2020","2.7001","2.7025","2.7075","2.6965","-0.45%"
"11/10/2020","2.7124","2.6882","2.7314","2.6848","0.95%"
"11/09/2020","2.6868","2.7475","2.7598","2.683","-1.97%"
"11/06/2020","2.7408","2.7628","2.7683","2.7195","-0.87%"
"11/05/2020","2.7648","2.7673","2.7782","2.7461","-0.02%"
"11/04/2020","2.7653","2.7505","2.7662","2.7295","0.26%"
"11/03/2020","2.7582","2.7448","2.7734","2.7317","0.28%"
"11/02/2020","2.7506","2.7387","2.7532","2.7251","0.54%"
"10/30/2020","2.7357","2.7545","2.7651","2.7279","-0.23%"
"10/29/2020","2.742","2.6923","2.7455","2.6818","1.79%"
"10/28/2020","2.6937","2.7007","2.7129","2.6906","-0.23%"
"10/27/2020","2.6999","2.7138","2.7222","2.6869","-0.70%"
"10/26/2020","2.7189","2.7497","2.7509","2.7137","-1.33%"
"10/23/2020","2.7554","2.7313","2.7706","2.7218","0.81%"
"10/22/2020","2.7334","2.714","2.7376","2.6913","0.62%"
"10/21/2020","2.7165","2.6878","2.7378","2.6695","1.12%"
"10/20/2020","2.6864","2.6519","2.6882","2.6478","1.08%"
"10/19/2020","2.6577","2.6682","2.689","2.6509","-0.49%"
"10/16/2020","2.6708","2.7022","2.7065","2.6696","-1.00%"
"10/15/2020","2.6977","2.7007","2.7029","2.6868","0.20%"
"10/14/2020","2.6924","2.6943","2.7","2.6743","-0.19%"
"10/13/2020","2.6974","2.6922","2.716","2.6898","0.18%"
"10/12/2020","2.6925","2.6863","2.693","2.6789","0.10%"
"10/09/2020","2.6897","2.7084","2.7206","2.6871","-0.60%"
"10/08/2020","2.7059","2.6902","2.7089","2.6894","0.71%"
"10/07/2020","2.6867","2.6941","2.7","2.6838","-0.27%"
"10/06/2020","2.6941","2.7094","2.7117","2.6818","-0.78%"
"10/05/2020","2.7152","2.7486","2.7567","2.712","-1.19%"
"10/02/2020","2.7478","2.745","2.7489","2.742","0.19%"
"10/01/2020","2.7425","2.7523","2.7791","2.7412","0.02%"
"09/30/2020","2.7419","2.754","2.7574","2.7356","-0.71%"
"09/29/2020","2.7616","2.789","2.7959","2.7516","-0.99%"
"09/28/2020","2.7891","2.7932","2.7992","2.7792","0.12%"
"09/25/2020","2.7857","2.8028","2.8144","2.7797","-0.52%"
"09/24/2020","2.8002","2.7823","2.8094","2.7787","0.40%"
"09/23/2020","2.7891","2.7759","2.7948","2.7705","0.32%"
"09/22/2020","2.7802","2.7711","2.7931","2.7704","0.45%"
"09/21/2020","2.7677","2.806","2.8173","2.7534","-1.14%"
"09/18/2020","2.7995","2.823","2.8232","2.7961","-0.66%"
"09/17/2020","2.8182","2.8249","2.8273","2.8154","-0.18%"
"09/16/2020","2.8232","2.8197","2.8248","2.8151","0.17%"
"09/15/2020","2.8185","2.8358","2.8613","2.8095","-0.75%"
"09/14/2020","2.8397","2.8345","2.8415","2.8047","0.19%"
"09/11/2020","2.8343","2.8147","2.8448","2.8134","0.57%"
"09/10/2020","2.8183","2.8286","2.8418","2.8047","-0.13%"
"09/09/2020","2.8219","2.8331","2.845","2.82","-0.24%"
"09/08/2020","2.8286","2.8678","2.8737","2.8233","-1.11%"
"09/07/2020","2.8605","2.8794","2.8901","2.8532","-0.58%"
"09/04/2020","2.8772","2.8877","2.8922","2.8698","-0.50%"
"09/03/2020","2.8916","2.8801","2.8954","2.8728","0.41%"
"09/02/2020","2.8797","2.8656","2.8852","2.8625","0.50%"
"09/01/2020","2.8654","2.8981","2.9013","2.8482","-1.38%"
"08/31/2020","2.9056","2.8942","2.9118","2.8892","0.62%"
"08/28/2020","2.8878","2.8713","2.8988","2.8541","0.81%"
"08/27/2020","2.8646","2.8792","2.8845","2.8595","-0.60%"
"08/26/2020","2.8818","2.8885","2.8908","2.8753","-0.28%"
"08/25/2020","2.8897","2.8781","2.894","2.8736","0.32%"
"08/24/2020","2.8806","2.916","2.9214","2.8717","-1.28%"
"08/21/2020","2.918","2.8941","2.9421","2.8833","0.92%"
"08/20/2020","2.8916","2.8975","2.902","2.8864","0.10%"
"08/19/2020","2.8885","2.865","2.8901","2.8636","0.93%"
"08/18/2020","2.8619","2.8653","2.8761","2.8583","0.07%"
"08/17/2020","2.86","2.8407","2.8646","2.8266","0.50%"
"08/14/2020","2.8458","2.8542","2.8628","2.8246","-0.17%"
"08/13/2020","2.8508","2.8339","2.8623","2.8278","0.36%"
"08/12/2020","2.8405","2.8326","2.8425","2.8235","0.63%"
"08/11/2020","2.8227","2.848","2.8568","2.8123","-0.86%"
"08/10/2020","2.8471","2.857","2.8653","2.8388","-0.12%"
"08/07/2020","2.8505","2.842","2.8506","2.8296","0.43%"
"08/06/2020","2.8383","2.8365","2.8484","2.8096","-0.22%"
"08/05/2020","2.8446","2.8609","2.8652","2.8379","-0.47%"
"08/04/2020","2.8581","2.8578","2.8632","2.8392","0.22%"
"08/03/2020","2.8519","2.8776","2.8883","2.8491","-0.72%"
"07/31/2020","2.8727","2.9121","2.9167","2.8681","-1.45%"
"07/30/2020","2.915","2.896","2.9202","2.8958","0.47%"
"07/29/2020","2.9013","2.869","2.9261","2.8645","1.04%"
"07/28/2020","2.8715","2.8493","2.8728","2.8441","0.95%"
"07/27/2020","2.8446","2.8164","2.8459","2.8059","1.27%"
"07/24/2020","2.8088","2.8288","2.8436","2.7969","-0.76%"
"07/23/2020","2.8303","2.7984","2.8307","2.7902","1.10%"
"07/22/2020","2.7997","2.8179","2.8296","2.7744","-0.58%"
"07/21/2020","2.816","2.8167","2.8226","2.8126","0.02%"
"07/20/2020","2.8153","2.7894","2.8174","2.7852","1.10%"
"07/17/2020","2.7846","2.7604","2.798","2.7416","0.78%"
"07/16/2020","2.763","2.7656","2.7762","2.7595","0.26%"
"07/15/2020","2.7558","2.7557","2.7567","2.754","-0.12%"
"07/14/2020","2.7593","2.7537","2.7687","2.7514","0.07%"
"07/13/2020","2.7573","2.7528","2.7747","2.7507","0.29%"
"07/10/2020","2.7492","2.7385","2.7665","2.7365","-0.06%"
"07/09/2020","2.7507","2.7778","2.7794","2.7404","-0.81%"
"07/08/2020","2.7733","2.7412","2.7775","2.7277","1.06%"
"07/07/2020","2.7442","2.7467","2.75","2.7261","-0.16%"
"07/06/2020","2.7487","2.7565","2.7692","2.7487","-0.10%"
"07/03/2020","2.7515","2.7799","2.7836","2.7496","-1.14%"
"07/02/2020","2.7833","2.7993","2.8107","2.7681","-0.48%"
"07/01/2020","2.7968","2.7696","2.8088","2.7673","1.26%"
"06/30/2020","2.7619","2.7414","2.7793","2.7335","0.60%"
"06/29/2020","2.7454","2.7122","2.7492","2.7112","1.26%"
"06/26/2020","2.7111","2.6972","2.7116","2.6916","0.38%"
"06/25/2020","2.7009","2.6896","2.7014","2.6868","0.24%"
"06/24/2020","2.6945","2.6684","2.6959","2.667","0.64%"
"06/23/2020","2.6773","2.6823","2.6849","2.6722","-0.01%"
"06/22/2020","2.6775","2.665","2.6779","2.6636","0.25%"
"06/19/2020","2.6707","2.6741","2.6826","2.6623","-0.03%"
"06/18/2020","2.6715","2.6816","2.6976","2.6695","-0.40%"
"06/17/2020","2.6823","2.6927","2.6947","2.668","0.12%"
"06/16/2020","2.679","2.6654","2.6888","2.6603","0.30%"
"06/15/2020","2.671","2.6776","2.6861","2.6706","-0.42%"
"06/12/2020","2.6823","2.7182","2.7305","2.6803","-1.50%"
"06/11/2020","2.723","2.7202","2.7255","2.7152","0.35%"
"06/10/2020","2.7136","2.717","2.7412","2.7046","-0.26%"
"06/09/2020","2.7206","2.7024","2.7304","2.6936","0.52%"
