"Date","Price","Open","High","Low","Change %"
"09/13/2021","2.5913","2.5952","2.6097","2.5909","-0.35%"
"09/10/2021","2.6004","2.5948","2.6143","2.5827","0.47%"
"09/09/2021","2.5883","2.5781","2.5927","2.5675","0.30%"
"09/08/2021","2.5805","2.555","2.5819","2.5525","0.71%"
"09/07/2021","2.5624","2.5708","2.5844","2.5451","-0.43%"
"09/06/2021","2.5735","2.5526","2.584","2.5419","0.68%"
"09/03/2021","2.5561","2.5958","2.6082","2.5533","-1.69%"
"09/02/2021","2.6","2.6239","2.6267","2.5904","-0.68%"
"09/01/2021","2.6177","2.6336","2.6424","2.6139","-0.45%"
"08/31/2021","2.6294","2.6574","2.6631","2.6167","-1.16%"
"08/30/2021","2.6602","2.6336","2.6843","2.6179","1.16%"
"08/27/2021","2.6297","2.6284","2.6343","2.622","-0.02%"
"08/26/2021","2.6301","2.6246","2.6425","2.6177","0.19%"
"08/25/2021","2.6252","2.5976","2.6432","2.5934","1.16%"
"08/24/2021","2.5951","2.5944","2.6106","2.5933","0.11%"
"08/23/2021","2.5922","2.5773","2.5942","2.5742","0.78%"
"08/20/2021","2.5721","2.5986","2.6036","2.5699","-1.04%"
"08/19/2021","2.5991","2.5965","2.6008","2.5912","-0.13%"
"08/18/2021","2.6025","2.5618","2.6064","2.5473","1.36%"
"08/17/2021","2.5676","2.5763","2.5981","2.5606","-0.33%"
"08/16/2021","2.5761","2.5743","2.5838","2.5716","-0.21%"
"08/13/2021","2.5815","2.5604","2.5888","2.5554","0.82%"
"08/12/2021","2.5605","2.5336","2.5637","2.5331","0.91%"
"08/11/2021","2.5374","2.5273","2.5456","2.5223","0.62%"
"08/10/2021","2.5218","2.4915","2.5334","2.4789","1.02%"
"08/09/2021","2.4962","2.5115","2.5341","2.4764","-0.72%"
"08/06/2021","2.5144","2.5105","2.5156","2.5079","0.08%"
"08/05/2021","2.5125","2.5272","2.5321","2.5092","-0.72%"
"08/04/2021","2.5307","2.5271","2.5467","2.5166","0.08%"
"08/03/2021","2.5287","2.5567","2.5572","2.5283","-0.82%"
"08/02/2021","2.5495","2.5343","2.5589","2.5199","0.53%"
"07/30/2021","2.536","2.5193","2.5379","2.5138","0.82%"
"07/29/2021","2.5154","2.5104","2.5261","2.5026","0.53%"
"07/28/2021","2.5021","2.5173","2.5177","2.497","-0.35%"
"07/27/2021","2.5109","2.4989","2.5181","2.4833","0.16%"
"07/26/2021","2.507","2.5108","2.5151","2.4932","0.22%"
"07/23/2021","2.5014","2.5165","2.53","2.4989","-0.68%"
"07/22/2021","2.5185","2.5178","2.5224","2.5131","-0.06%"
"07/21/2021","2.52","2.5267","2.547","2.5046","-0.10%"
"07/20/2021","2.5226","2.5186","2.5226","2.5141","0.13%"
"07/19/2021","2.5194","2.5186","2.5197","2.5159","0.15%"
"07/16/2021","2.5155","2.5213","2.5343","2.5139","-0.45%"
"07/15/2021","2.5269","2.5019","2.5457","2.4827","0.87%"
"07/14/2021","2.505","2.4917","2.5152","2.4689","0.32%"
"07/13/2021","2.4971","2.4921","2.502","2.4884","0.02%"
"07/12/2021","2.4965","2.5283","2.5407","2.4729","-1.24%"
"07/09/2021","2.528","2.5481","2.5562","2.5254","-1.07%"
"07/08/2021","2.5554","2.5393","2.5622","2.536","0.68%"
"07/07/2021","2.5382","2.5348","2.543","2.5255","0.11%"
"07/06/2021","2.5355","2.4997","2.5437","2.4886","1.16%"
"07/05/2021","2.5064","2.4443","2.5133","2.4353","2.33%"
"07/02/2021","2.4495","2.4289","2.4626","2.4264","0.58%"
"07/01/2021","2.4354","2.4592","2.4733","2.4284","-0.96%"
"06/30/2021","2.4591","2.4365","2.4602","2.4305","0.98%"
"06/29/2021","2.4352","2.4503","2.452","2.4331","-0.50%"
"06/28/2021","2.4475","2.4888","2.5023","2.4362","-1.61%"
"06/25/2021","2.4875","2.5085","2.5266","2.4817","-0.62%"
"06/24/2021","2.5031","2.5455","2.5499","2.4936","-1.54%"
"06/23/2021","2.5422","2.5357","2.5426","2.5341","0.16%"
"06/22/2021","2.5382","2.5459","2.5487","2.5206","-0.31%"
"06/21/2021","2.546","2.5646","2.5778","2.5433","-0.85%"
"06/18/2021","2.5677","2.5718","2.5841","2.5675","-0.46%"
"06/17/2021","2.5796","2.5729","2.591","2.5646","-0.05%"
"06/16/2021","2.5809","2.5739","2.5819","2.5674","0.51%"
"06/15/2021","2.5678","2.5715","2.5795","2.5563","-0.17%"
"06/14/2021","2.5721","2.5572","2.5765","2.5569","0.40%"
"06/11/2021","2.5618","2.5633","2.566","2.5508","-0.08%"
"06/10/2021","2.5639","2.5935","2.5986","2.5632","-1.05%"
"06/09/2021","2.5912","2.5913","2.592","2.5871","0.16%"
"06/08/2021","2.587","2.5494","2.5939","2.5438","1.13%"
"06/07/2021","2.5582","2.5442","2.5596","2.5371","0.40%"
"06/04/2021","2.548","2.5318","2.5506","2.5222","0.80%"
"06/03/2021","2.5278","2.5195","2.5364","2.5127","0.07%"
"06/02/2021","2.526","2.4901","2.5421","2.48","1.25%"
"06/01/2021","2.4947","2.538","2.5451","2.4853","-1.71%"
"05/31/2021","2.5381","2.5067","2.5419","2.5003","1.32%"
"05/28/2021","2.505","2.4817","2.517","2.4741","0.89%"
"05/27/2021","2.4829","2.494","2.5148","2.466","-0.82%"
"05/26/2021","2.5035","2.5259","2.5287","2.496","-0.63%"
"05/25/2021","2.5193","2.5493","2.5518","2.509","-1.10%"
"05/24/2021","2.5474","2.5403","2.5475","2.5361","0.37%"
"05/21/2021","2.5379","2.5288","2.554","2.5215","0.32%"
"05/20/2021","2.5297","2.5253","2.5332","2.516","0.22%"
"05/19/2021","2.5242","2.5166","2.5268","2.51","0.33%"
"05/18/2021","2.5159","2.5145","2.5264","2.5088","0.35%"
"05/17/2021","2.5071","2.4972","2.5155","2.4947","0.60%"
"05/14/2021","2.4921","2.4729","2.5006","2.4526","0.78%"
"05/13/2021","2.4729","2.4516","2.4767","2.4467","0.76%"
"05/12/2021","2.4543","2.4643","2.4696","2.4521","-0.53%"
"05/11/2021","2.4674","2.4872","2.4873","2.4648","-0.80%"
"05/10/2021","2.4872","2.5077","2.515","2.4862","-0.97%"
"05/07/2021","2.5115","2.5084","2.5179","2.5064","-0.00%"
"05/06/2021","2.5116","2.4969","2.5171","2.4947","0.33%"
"05/05/2021","2.5032","2.5103","2.5268","2.5005","-0.45%"
"05/04/2021","2.5145","2.4982","2.5247","2.4959","0.62%"
"05/03/2021","2.4989","2.4788","2.5045","2.4538","0.48%"
"04/30/2021","2.487","2.4816","2.4959","2.4528","-0.06%"
"04/29/2021","2.4885","2.4736","2.4976","2.4725","0.85%"
"04/28/2021","2.4676","2.4664","2.4678","2.4568","-0.09%"
"04/27/2021","2.4699","2.4863","2.4891","2.4615","-0.56%"
"04/26/2021","2.4838","2.4453","2.504","2.4411","1.50%"
"04/23/2021","2.447","2.4182","2.4506","2.4128","1.13%"
"04/22/2021","2.4195","2.4273","2.4276","2.4143","-0.51%"
"04/21/2021","2.4319","2.438","2.4487","2.4133","-0.27%"
"04/20/2021","2.4385","2.4221","2.4438","2.4181","0.93%"
"04/19/2021","2.416","2.4282","2.4443","2.412","0.05%"
"04/16/2021","2.4148","2.4119","2.4229","2.4117","0.30%"
"04/15/2021","2.4075","2.3945","2.4311","2.3908","0.74%"
"04/14/2021","2.3898","2.4223","2.423","2.3725","-1.26%"
"04/13/2021","2.4202","2.4183","2.4276","2.4095","0.28%"
"04/12/2021","2.4134","2.4343","2.4453","2.3946","-0.64%"
"04/09/2021","2.429","2.4266","2.4439","2.4203","0.24%"
"04/08/2021","2.4231","2.4286","2.4342","2.4136","-0.29%"
"04/07/2021","2.4302","2.4593","2.4622","2.4299","-1.11%"
"04/06/2021","2.4574","2.4485","2.467","2.4453","0.41%"
"04/05/2021","2.4474","2.4625","2.4673","2.435","-0.51%"
"04/02/2021","2.4599","2.4914","2.492","2.4502","-1.32%"
"04/01/2021","2.4929","2.4918","2.4949","2.4772","-0.18%"
"03/31/2021","2.4974","2.5071","2.5161","2.482","-0.32%"
"03/30/2021","2.5055","2.5127","2.513","2.496","-0.36%"
"03/29/2021","2.5145","2.5276","2.5315","2.5008","-0.62%"
"03/26/2021","2.5302","2.5567","2.5631","2.5173","-1.14%"
"03/25/2021","2.5594","2.5931","2.5974","2.5442","-1.02%"
"03/24/2021","2.5857","2.5782","2.6014","2.5722","-0.10%"
"03/23/2021","2.5882","2.612","2.6178","2.5858","-0.65%"
"03/22/2021","2.6053","2.5743","2.6082","2.5659","1.35%"
"03/19/2021","2.5706","2.5711","2.5753","2.5626","-0.05%"
"03/18/2021","2.572","2.6003","2.6044","2.569","-0.94%"
"03/17/2021","2.5965","2.6178","2.6308","2.5761","-0.44%"
"03/16/2021","2.608","2.6163","2.6192","2.5948","-0.04%"
"03/15/2021","2.609","2.6328","2.6335","2.6048","-0.88%"
"03/12/2021","2.632","2.6062","2.6355","2.6021","0.80%"
"03/11/2021","2.611","2.616","2.6299","2.6103","-0.12%"
"03/10/2021","2.6141","2.5983","2.6273","2.5957","0.62%"
"03/09/2021","2.5979","2.6004","2.6199","2.5914","-0.42%"
"03/08/2021","2.6088","2.6098","2.6132","2.5894","-0.27%"
"03/05/2021","2.616","2.6276","2.6347","2.5943","-0.75%"
"03/04/2021","2.6358","2.6169","2.6503","2.6042","0.53%"
"03/03/2021","2.622","2.635","2.6374","2.6121","-0.45%"
"03/02/2021","2.6339","2.647","2.6691","2.6286","-0.42%"
"03/01/2021","2.645","2.6762","2.688","2.6424","-0.84%"
"02/26/2021","2.6673","2.6847","2.6929","2.6557","-0.69%"
"02/25/2021","2.6859","2.7039","2.7158","2.6857","-0.89%"
"02/24/2021","2.7102","2.7309","2.753","2.7082","-0.79%"
"02/23/2021","2.7318","2.7246","2.7494","2.7218","0.14%"
"02/22/2021","2.728","2.7351","2.7518","2.7199","-0.48%"
"02/19/2021","2.7411","2.752","2.7663","2.7406","-0.74%"
"02/18/2021","2.7617","2.796","2.8067","2.7588","-1.15%"
"02/17/2021","2.7938","2.8526","2.8559","2.788","-1.84%"
"02/16/2021","2.8461","2.871","2.8757","2.8275","-0.62%"
"02/15/2021","2.8639","2.8417","2.8671","2.832","0.67%"
"02/12/2021","2.8448","2.8425","2.8512","2.8299","-0.16%"
"02/11/2021","2.8493","2.8555","2.8578","2.8337","-0.14%"
"02/10/2021","2.8532","2.8653","2.8689","2.852","-0.52%"
"02/09/2021","2.8682","2.8736","2.8746","2.8573","-0.11%"
"02/08/2021","2.8714","2.8922","2.8952","2.8574","-0.57%"
"02/05/2021","2.8878","2.8616","2.8966","2.8607","1.14%"
"02/04/2021","2.8552","2.8193","2.8601","2.8049","1.26%"
"02/03/2021","2.8195","2.8288","2.8322","2.8173","-0.35%"
"02/02/2021","2.8294","2.8278","2.8295","2.8268","0.36%"
"02/01/2021","2.8194","2.8269","2.8291","2.8177","-0.22%"
"01/29/2021","2.8257","2.854","2.8568","2.8152","-1.21%"
"01/28/2021","2.8604","2.8243","2.866","2.8181","1.10%"
"01/27/2021","2.8293","2.7976","2.8402","2.7814","1.40%"
"01/26/2021","2.7902","2.7609","2.7935","2.7585","0.86%"
"01/25/2021","2.7664","2.7559","2.7771","2.7544","0.26%"
"01/22/2021","2.7593","2.7564","2.777","2.7356","-0.17%"
"01/21/2021","2.764","2.7298","2.7666","2.7201","1.25%"
"01/20/2021","2.73","2.6964","2.7311","2.6853","0.98%"
"01/19/2021","2.7035","2.7247","2.7357","2.694","-0.96%"
"01/18/2021","2.7297","2.7171","2.7307","2.7159","0.21%"
"01/15/2021","2.724","2.7375","2.7413","2.7187","-0.34%"
"01/14/2021","2.7332","2.7444","2.7662","2.7159","-0.45%"
"01/13/2021","2.7454","2.7414","2.746","2.7407","0.24%"
"01/12/2021","2.7388","2.7177","2.743","2.7086","0.74%"
"01/11/2021","2.7186","2.7029","2.7247","2.7011","0.71%"
"01/08/2021","2.6993","2.7136","2.7165","2.6964","-0.58%"
"01/07/2021","2.7151","2.7124","2.7213","2.7114","0.16%"
"01/06/2021","2.7108","2.6997","2.722","2.6733","0.71%"
"01/05/2021","2.6917","2.7081","2.7128","2.6828","-0.54%"
"01/04/2021","2.7064","2.7312","2.7384","2.6957","-1.02%"
"01/01/2021","2.7341","2.7066","2.738","2.6891","1.30%"
"12/31/2020","2.6992","2.702","2.7189","2.6904","-0.35%"
"12/30/2020","2.7085","2.7349","2.7357","2.7038","-0.68%"
"12/29/2020","2.7271","2.7302","2.7391","2.7247","-0.07%"
"12/28/2020","2.7289","2.7029","2.7399","2.6891","0.82%"
"12/25/2020","2.7067","2.7268","2.7288","2.6964","-0.84%"
"12/24/2020","2.7297","2.713","2.7545","2.7045","0.69%"
"12/23/2020","2.7111","2.7071","2.7111","2.6935","0.01%"
"12/22/2020","2.7107","2.7261","2.7288","2.705","-0.74%"
"12/21/2020","2.7311","2.7619","2.775","2.7212","-0.76%"
"12/18/2020","2.7521","2.7517","2.764","2.7497","0.23%"
"12/17/2020","2.7458","2.7152","2.756","2.7077","1.07%"
"12/16/2020","2.7168","2.7408","2.7451","2.7052","-1.07%"
"12/15/2020","2.7462","2.7582","2.7625","2.7444","-0.17%"
"12/14/2020","2.7508","2.7627","2.7813","2.7348","-0.33%"
"12/11/2020","2.76","2.7576","2.7608","2.7421","0.09%"
"12/10/2020","2.7575","2.7015","2.7705","2.6944","1.89%"
"12/09/2020","2.7065","2.695","2.7082","2.6836","0.28%"
"12/08/2020","2.699","2.7218","2.7236","2.6977","-0.69%"
"12/07/2020","2.7178","2.714","2.7245","2.7083","0.17%"
"12/04/2020","2.7131","2.7224","2.7333","2.7027","-0.45%"
"12/03/2020","2.7253","2.7009","2.7257","2.6972","0.77%"
"12/02/2020","2.7044","2.7421","2.7675","2.7022","-1.34%"
"12/01/2020","2.7411","2.7185","2.7554","2.7011","0.62%"
"11/30/2020","2.7242","2.7038","2.7284","2.7021","0.61%"
"11/27/2020","2.7078","2.7184","2.7218","2.7039","-0.28%"
"11/26/2020","2.7153","2.7093","2.7244","2.7093","-0.04%"
"11/25/2020","2.7164","2.7359","2.7436","2.7084","-0.68%"
"11/24/2020","2.7351","2.7153","2.7364","2.7087","0.54%"
"11/23/2020","2.7205","2.7371","2.7618","2.7159","-0.36%"
"11/20/2020","2.7302","2.7354","2.7471","2.7256","-0.55%"
"11/19/2020","2.7453","2.7559","2.7697","2.7377","-0.45%"
"11/18/2020","2.7578","2.7501","2.7644","2.7429","0.24%"
"11/17/2020","2.7511","2.77","2.7712","2.7507","-0.71%"
"11/16/2020","2.7708","2.7972","2.8055","2.7691","-1.04%"
"11/13/2020","2.7999","2.7932","2.8024","2.789","0.60%"
"11/12/2020","2.7834","2.8247","2.8319","2.7807","-1.35%"
"11/11/2020","2.8215","2.8128","2.8432","2.807","0.47%"
"11/10/2020","2.8082","2.8254","2.8278","2.8043","-0.43%"
"11/09/2020","2.8203","2.7896","2.8209","2.7884","1.28%"
"11/06/2020","2.7846","2.7715","2.7846","2.7601","0.60%"
"11/05/2020","2.7681","2.7528","2.775","2.7453","0.56%"
"11/04/2020","2.7528","2.7708","2.7837","2.7486","-0.40%"
"11/03/2020","2.7639","2.7677","2.78","2.7632","-0.04%"
"11/02/2020","2.7651","2.7707","2.7817","2.7433","0.02%"
"10/30/2020","2.7645","2.7727","2.7739","2.7519","-0.08%"
"10/29/2020","2.7666","2.7701","2.7849","2.7557","-0.14%"
"10/28/2020","2.7704","2.7752","2.7802","2.7699","-0.11%"
"10/27/2020","2.7736","2.7677","2.7747","2.7626","0.23%"
"10/26/2020","2.7671","2.7462","2.7735","2.7452","0.73%"
"10/23/2020","2.747","2.7524","2.7595","2.7388","-0.18%"
"10/22/2020","2.7519","2.7524","2.7536","2.7501","0.17%"
"10/21/2020","2.7472","2.7442","2.7496","2.7413","-0.01%"
"10/20/2020","2.7474","2.7314","2.749","2.7285","0.52%"
"10/19/2020","2.7334","2.7318","2.7334","2.7235","0.17%"
"10/16/2020","2.7288","2.7207","2.7365","2.7202","0.59%"
"10/15/2020","2.7127","2.7106","2.7146","2.7062","-0.01%"
"10/14/2020","2.713","2.7122","2.7243","2.7055","-0.00%"
"10/13/2020","2.7131","2.724","2.7335","2.7101","-0.26%"
"10/12/2020","2.7202","2.7297","2.7494","2.7152","-0.20%"
"10/09/2020","2.7256","2.7369","2.7465","2.7186","-0.46%"
"10/08/2020","2.7381","2.7348","2.7418","2.7348","0.05%"
"10/07/2020","2.7368","2.7448","2.7493","2.7344","-0.19%"
"10/06/2020","2.742","2.6928","2.7575","2.6816","1.70%"
"10/05/2020","2.6961","2.7313","2.7431","2.6885","-1.17%"
"10/02/2020","2.7281","2.7238","2.7362","2.7016","0.02%"
"10/01/2020","2.7277","2.7336","2.7441","2.7208","-0.00%"
"09/30/2020","2.7277","2.7453","2.7472","2.7186","-0.66%"
"09/29/2020","2.7459","2.7631","2.7631","2.7373","-0.67%"
"09/28/2020","2.7644","2.7769","2.7813","2.762","-0.29%"
"09/25/2020","2.7723","2.7747","2.7805","2.7555","-0.30%"
"09/24/2020","2.7805","2.742","2.7825","2.7354","1.01%"
"09/23/2020","2.7527","2.7181","2.7807","2.7168","1.17%"
"09/22/2020","2.7209","2.7527","2.7741","2.7122","-0.86%"
"09/21/2020","2.7443","2.6908","2.7618","2.6758","1.84%"
"09/18/2020","2.6948","2.6939","2.7012","2.6858","-0.11%"
"09/17/2020","2.6977","2.6732","2.7039","2.6659","0.81%"
"09/16/2020","2.676","2.7001","2.7063","2.6643","-0.95%"
"09/15/2020","2.7016","2.7011","2.7037","2.694","-0.01%"
"09/14/2020","2.7018","2.7149","2.7252","2.6909","-0.39%"
"09/11/2020","2.7124","2.7378","2.7427","2.6944","-0.45%"
"09/10/2020","2.7248","2.731","2.7434","2.7144","-0.44%"
"09/09/2020","2.7367","2.7526","2.7538","2.7334","-0.53%"
"09/08/2020","2.7513","2.7176","2.7622","2.7095","1.07%"
"09/07/2020","2.722","2.7326","2.7373","2.7162","-0.23%"
"09/04/2020","2.7282","2.7501","2.7625","2.7213","-0.96%"
"09/03/2020","2.7546","2.7845","2.8008","2.7526","-1.07%"
"09/02/2020","2.7844","2.7885","2.8051","2.7608","-0.40%"
"09/01/2020","2.7957","2.771","2.7985","2.7645","0.82%"
"08/31/2020","2.7729","2.7605","2.7775","2.7568","0.92%"
"08/28/2020","2.7477","2.7341","2.76","2.7182","0.30%"
"08/27/2020","2.7395","2.738","2.7534","2.7314","-0.39%"
"08/26/2020","2.7503","2.7347","2.7621","2.7311","0.50%"
"08/25/2020","2.7365","2.7074","2.7428","2.7027","0.70%"
"08/24/2020","2.7173","2.7438","2.7556","2.7166","-1.11%"
"08/21/2020","2.7477","2.7702","2.7714","2.7404","-0.47%"
"08/20/2020","2.7606","2.7436","2.7672","2.7301","0.36%"
"08/19/2020","2.7505","2.7481","2.7533","2.7399","0.19%"
"08/18/2020","2.7453","2.7429","2.7531","2.7393","0.14%"
"08/17/2020","2.7415","2.7326","2.7434","2.7253","0.55%"
"08/14/2020","2.7265","2.7504","2.7513","2.723","-0.87%"
"08/13/2020","2.7503","2.7456","2.7626","2.7434","-0.05%"
"08/12/2020","2.7516","2.7649","2.7658","2.7418","-0.29%"
"08/11/2020","2.7596","2.7557","2.7662","2.754","0.35%"
"08/10/2020","2.7499","2.7406","2.7591","2.7328","0.59%"
"08/07/2020","2.7338","2.7626","2.7912","2.7279","-1.05%"
"08/06/2020","2.7628","2.7606","2.7757","2.7453","0.31%"
"08/05/2020","2.7544","2.7741","2.787","2.7509","-0.77%"
"08/04/2020","2.7759","2.7929","2.8146","2.7704","-0.51%"
"08/03/2020","2.7901","2.7868","2.8081","2.7845","0.05%"
"07/31/2020","2.7887","2.8251","2.8328","2.7884","-1.66%"
"07/30/2020","2.8359","2.8415","2.8559","2.8129","-0.44%"
"07/29/2020","2.8484","2.8515","2.8637","2.8427","-0.10%"
"07/28/2020","2.8512","2.8537","2.856","2.8442","-0.04%"
"07/27/2020","2.8523","2.8272","2.8574","2.8186","0.88%"
"07/24/2020","2.8275","2.8187","2.8423","2.8182","0.34%"
"07/23/2020","2.8181","2.8213","2.8223","2.8159","-0.16%"
"07/22/2020","2.8227","2.7873","2.8311","2.7661","1.14%"
"07/21/2020","2.7909","2.7608","2.798","2.7574","1.16%"
"07/20/2020","2.7589","2.7813","2.7887","2.7553","-0.55%"
"07/17/2020","2.7742","2.7266","2.7874","2.7147","1.62%"
"07/16/2020","2.73","2.71","2.7321","2.7034","0.72%"
"07/15/2020","2.7106","2.6851","2.7115","2.6767","0.73%"
"07/14/2020","2.6909","2.7011","2.7057","2.6798","-0.55%"
"07/13/2020","2.7059","2.7213","2.7269","2.7032","-0.49%"
"07/10/2020","2.7193","2.7378","2.7385","2.7077","-0.68%"
"07/09/2020","2.7379","2.7736","2.7789","2.7309","-1.19%"
"07/08/2020","2.7709","2.7855","2.7873","2.7683","-0.44%"
"07/07/2020","2.7831","2.7761","2.7877","2.7703","0.37%"
"07/06/2020","2.7728","2.7527","2.7855","2.7388","0.70%"
"07/03/2020","2.7536","2.7546","2.7547","2.7389","0.18%"
"07/02/2020","2.7487","2.7156","2.7608","2.7085","0.81%"
"07/01/2020","2.7267","2.7331","2.7333","2.716","-0.29%"
"06/30/2020","2.7346","2.7512","2.7693","2.7335","-0.78%"
"06/29/2020","2.756","2.7697","2.7697","2.7533","-0.40%"
"06/26/2020","2.7672","2.775","2.776","2.7561","-0.38%"
"06/25/2020","2.7776","2.7785","2.7912","2.7701","0.00%"
"06/24/2020","2.7775","2.7672","2.7865","2.7543","0.35%"
"06/23/2020","2.7678","2.7814","2.7862","2.7522","-0.56%"
"06/22/2020","2.7833","2.793","2.8073","2.7805","-0.38%"
"06/19/2020","2.7939","2.7813","2.8124","2.7704","0.67%"
"06/18/2020","2.7752","2.7837","2.7879","2.7732","-0.62%"
"06/17/2020","2.7925","2.7795","2.7956","2.7475","0.25%"
"06/16/2020","2.7856","2.7773","2.7952","2.7738","0.51%"
"06/15/2020","2.7714","2.7783","2.7873","2.7662","-0.31%"
"06/12/2020","2.78","2.8072","2.8248","2.7636","-1.05%"
"06/11/2020","2.8096","2.7848","2.8102","2.7753","0.84%"
"06/10/2020","2.7863","2.7787","2.7965","2.7785","0.21%"
"06/09/2020","2.7804","2.7541","2.7907","2.7438","0.84%"
