"Date","Price","Open","High","Low","Change %"
"09/27/2021","1.8902","1.9108","1.9195","1.8761","-1.09%"
"09/24/2021","1.9111","1.9633","1.9671","1.8947","-3.19%"
"09/23/2021","1.9739","1.9948","2.0138","1.9733","-1.20%"
"09/22/2021","1.9979","1.9941","2.0032","1.9922","0.31%"
"09/21/2021","1.9917","2.012","2.0205","1.9902","-1.17%"
"09/20/2021","2.0152","2.0288","2.0311","2.0069","-0.88%"
"09/17/2021","2.0331","2.0677","2.0716","2.0182","-1.52%"
"09/16/2021","2.0644","2.1064","2.1229","2.0631","-1.68%"
"09/15/2021","2.0996","2.1205","2.1256","2.0922","-0.97%"
"09/14/2021","2.1203","2.1339","2.1371","2.1148","-0.65%"
"09/13/2021","2.1343","2.1267","2.1373","2.1182","0.74%"
"09/10/2021","2.1185","2.1228","2.1231","2.1171","-0.51%"
"09/09/2021","2.1293","2.1216","2.1332","2.117","0.37%"
"09/08/2021","2.1216","2.081","2.1271","2.0788","1.76%"
"09/07/2021","2.0848","2.0758","2.09","2.0625","0.82%"
"09/06/2021","2.0678","2.0671","2.0743","2.0585","0.07%"
"09/03/2021","2.0665","2.0589","2.0684","2.0572","-0.04%"
"09/02/2021","2.0673","2.0948","2.098","2.065","-1.06%"
"09/01/2021","2.0894","2.0752","2.0904","2.0581","0.57%"
"08/31/2021","2.0776","2.0087","2.0877","2.008","2.70%"
"08/30/2021","2.023","2.0421","2.045","2.0207","-0.98%"
"08/27/2021","2.0431","2.1017","2.1043","2.0285","-2.68%"
"08/26/2021","2.0993","2.0632","2.1017","2.0531","1.61%"
"08/25/2021","2.0661","2.0795","2.0832","2.0623","-0.53%"
"08/24/2021","2.0771","2.0925","2.0942","2.0577","-0.64%"
"08/23/2021","2.0905","2.0973","2.0974","2.082","-0.40%"
"08/20/2021","2.0989","2.0564","2.1022","2.056","1.93%"
"08/19/2021","2.0591","2.0503","2.0786","2.0395","0.09%"
"08/18/2021","2.0571","2.0659","2.0676","2.0311","-0.42%"
"08/17/2021","2.0658","2.0887","2.0941","2.0654","-1.09%"
"08/16/2021","2.0886","2.058","2.0946","2.0503","1.26%"
"08/13/2021","2.0627","2.0842","2.092","2.0602","-1.02%"
"08/12/2021","2.0838","2.0813","2.0981","2.0642","0.18%"
"08/11/2021","2.08","2.0892","2.0931","2.068","-0.11%"
"08/10/2021","2.0823","2.0736","2.0828","2.0704","0.54%"
"08/09/2021","2.0712","2.0797","2.0956","2.0527","-0.05%"
"08/06/2021","2.0723","2.0688","2.0807","2.0556","0.04%"
"08/05/2021","2.0714","2.0561","2.0865","2.0353","0.72%"
"08/04/2021","2.0565","2.0171","2.0764","2.0164","1.87%"
"08/03/2021","2.0187","1.988","2.03","1.9613","1.18%"
"08/02/2021","1.9951","1.9894","2.0126","1.9827","0.33%"
"07/30/2021","1.9885","1.999","2.0059","1.983","-0.36%"
"07/29/2021","1.9957","1.9748","2.0143","1.9586","0.88%"
"07/28/2021","1.9783","1.9622","1.9824","1.9574","0.77%"
"07/27/2021","1.9632","1.9731","1.9789","1.9625","-0.30%"
"07/26/2021","1.969","1.9672","1.9727","1.9608","0.24%"
"07/23/2021","1.9642","1.9415","1.9757","1.9387","1.60%"
"07/22/2021","1.9333","1.9203","1.9378","1.9104","0.89%"
"07/21/2021","1.9163","1.9256","1.9491","1.906","-0.48%"
"07/20/2021","1.9255","1.9585","1.9586","1.922","-1.74%"
"07/19/2021","1.9596","1.9287","1.969","1.9121","1.56%"
"07/16/2021","1.9296","1.9225","1.9573","1.9016","0.53%"
"07/15/2021","1.9195","1.9088","1.9347","1.8912","0.49%"
"07/14/2021","1.9101","1.9141","1.9341","1.9081","-0.31%"
"07/13/2021","1.916","1.8947","1.9352","1.8829","1.36%"
"07/12/2021","1.8903","1.8832","1.897","1.8752","0.16%"
"07/09/2021","1.8873","1.8715","1.9312","1.8651","0.86%"
"07/08/2021","1.8713","1.8777","1.8817","1.8584","-0.38%"
"07/07/2021","1.8784","1.8683","1.8906","1.8477","0.82%"
"07/06/2021","1.8631","1.8807","1.8856","1.8564","-0.51%"
"07/05/2021","1.8727","1.9171","1.9339","1.8675","-2.54%"
"07/02/2021","1.9214","1.9343","1.9409","1.9169","-0.93%"
"07/01/2021","1.9394","1.9274","1.9413","1.9179","0.38%"
"06/30/2021","1.9321","1.9228","1.9575","1.9224","1.09%"
"06/29/2021","1.9113","1.9079","1.916","1.8883","0.46%"
"06/28/2021","1.9025","1.895","1.9028","1.8915","0.33%"
"06/25/2021","1.8963","1.866","1.8973","1.8492","1.76%"
"06/24/2021","1.8634","1.8655","1.8666","1.849","-0.11%"
"06/23/2021","1.8655","1.8499","1.8694","1.8485","0.48%"
"06/22/2021","1.8566","1.8461","1.8643","1.8253","0.70%"
"06/21/2021","1.8437","1.8417","1.8582","1.8311","0.19%"
"06/18/2021","1.8401","1.9118","1.9186","1.8399","-3.23%"
"06/17/2021","1.9016","1.8921","1.9085","1.8847","0.12%"
"06/16/2021","1.8992","1.8856","1.9085","1.8709","0.53%"
"06/15/2021","1.8892","1.8889","1.8939","1.88","-0.24%"
"06/14/2021","1.8938","1.8939","1.8962","1.8921","0.34%"
"06/11/2021","1.8874","1.9056","1.9066","1.886","-0.77%"
"06/10/2021","1.9021","1.8881","1.9042","1.886","0.68%"
"06/09/2021","1.8892","1.9148","1.9274","1.8763","-1.31%"
"06/08/2021","1.9143","1.8953","1.9152","1.8904","0.83%"
"06/07/2021","1.8985","1.8843","1.9023","1.8765","0.49%"
"06/04/2021","1.8893","1.8786","1.8956","1.8641","0.38%"
"06/03/2021","1.8821","1.8538","1.8955","1.851","1.76%"
"06/02/2021","1.8496","1.8143","1.8665","1.8117","1.96%"
"06/01/2021","1.814","1.8089","1.8173","1.7994","0.40%"
"05/31/2021","1.8068","1.8208","1.8237","1.7968","-0.76%"
"05/28/2021","1.8206","1.8403","1.8475","1.8006","-0.74%"
"05/27/2021","1.8341","1.8128","1.836","1.8085","1.10%"
"05/26/2021","1.8142","1.8402","1.8434","1.8094","-0.89%"
"05/25/2021","1.8306","1.8276","1.8352","1.8164","0.15%"
"05/24/2021","1.8279","1.8006","1.8318","1.7875","1.38%"
"05/21/2021","1.803","1.863","1.8723","1.7885","-2.90%"
"05/20/2021","1.8569","1.8531","1.8586","1.8487","0.02%"
"05/19/2021","1.8565","1.8496","1.8571","1.8426","0.61%"
"05/18/2021","1.8452","1.8539","1.8638","1.8437","-1.04%"
"05/17/2021","1.8645","1.9034","1.9052","1.8624","-1.95%"
"05/14/2021","1.9016","1.8947","1.9094","1.8919","0.29%"
"05/13/2021","1.8961","1.8739","1.9018","1.8667","1.13%"
"05/12/2021","1.875","1.8563","1.8766","1.8432","0.74%"
"05/11/2021","1.8612","1.8873","1.8928","1.8367","-1.18%"
"05/10/2021","1.8833","1.872","1.8938","1.8694","0.32%"
"05/07/2021","1.8773","1.8957","1.9108","1.8755","-0.96%"
"05/06/2021","1.8956","1.8886","1.9005","1.8855","0.39%"
"05/05/2021","1.8882","1.8864","1.8921","1.869","-0.01%"
"05/04/2021","1.8884","1.917","1.9273","1.8828","-1.56%"
"05/03/2021","1.9184","1.8824","1.9268","1.8753","1.91%"
"04/30/2021","1.8825","1.8768","1.8872","1.8736","0.31%"
"04/29/2021","1.8767","1.8549","1.8807","1.8544","0.98%"
"04/28/2021","1.8585","1.8354","1.8593","1.8254","1.56%"
"04/27/2021","1.8299","1.8447","1.856","1.8215","-0.76%"
"04/26/2021","1.844","1.8423","1.8502","1.8324","0.21%"
"04/23/2021","1.8402","1.85","1.8657","1.83","-0.26%"
"04/22/2021","1.8449","1.8686","1.8721","1.8403","-1.27%"
"04/21/2021","1.8687","1.8426","1.8773","1.8374","1.12%"
"04/20/2021","1.8479","1.8509","1.8529","1.8445","0.08%"
"04/19/2021","1.8464","1.856","1.8572","1.8335","-0.15%"
"04/16/2021","1.8491","1.8321","1.8613","1.8299","0.35%"
"04/15/2021","1.8428","1.8549","1.8683","1.8359","-1.13%"
"04/14/2021","1.8639","1.9006","1.9056","1.8458","-1.83%"
"04/13/2021","1.8987","1.9003","1.9081","1.8916","-0.30%"
"04/12/2021","1.9045","1.9077","1.9209","1.8967","-0.17%"
"04/09/2021","1.9076","1.8858","1.9121","1.8721","0.86%"
"04/08/2021","1.8915","1.8641","1.9164","1.8534","1.02%"
"04/07/2021","1.8724","1.8667","1.8886","1.8557","0.10%"
"04/06/2021","1.8705","1.8891","1.9025","1.8669","-0.79%"
"04/05/2021","1.8855","1.8527","1.8913","1.8307","1.37%"
"04/02/2021","1.8601","1.8685","1.8735","1.8519","-0.18%"
"04/01/2021","1.8635","1.8684","1.8709","1.849","-0.28%"
"03/31/2021","1.8687","1.8629","1.8703","1.8423","0.65%"
"03/30/2021","1.8566","1.879","1.8808","1.8477","-0.98%"
"03/29/2021","1.8749","1.9009","1.9072","1.8544","-1.06%"
"03/26/2021","1.8951","1.8707","1.9007","1.8447","0.80%"
"03/25/2021","1.8801","1.8522","1.8817","1.8514","1.73%"
"03/24/2021","1.8481","1.8612","1.8684","1.8452","-0.75%"
"03/23/2021","1.8621","1.8456","1.8721","1.8376","0.86%"
"03/22/2021","1.8462","1.8592","1.8626","1.8328","-1.40%"
"03/19/2021","1.8723","1.8485","1.8822","1.8376","1.17%"
"03/18/2021","1.8506","1.8751","1.8923","1.841","-1.58%"
"03/17/2021","1.8804","1.8884","1.9051","1.8688","-0.53%"
"03/16/2021","1.8904","1.891","1.8917","1.8832","0.26%"
"03/15/2021","1.8856","1.9247","1.9368","1.8791","-2.23%"
"03/12/2021","1.9286","1.9426","1.9486","1.9251","-0.49%"
"03/11/2021","1.9382","1.9597","1.9634","1.9217","-1.40%"
"03/10/2021","1.9656","1.9566","1.967","1.9516","0.33%"
"03/09/2021","1.9592","1.9739","1.986","1.9576","-0.98%"
"03/08/2021","1.9786","1.9912","1.9968","1.9699","-0.74%"
"03/05/2021","1.9933","2.0131","2.0352","1.9881","-0.90%"
"03/04/2021","2.0113","1.9845","2.0203","1.9735","1.78%"
"03/03/2021","1.9761","1.9755","1.9877","1.9732","-0.32%"
"03/02/2021","1.9826","1.9676","1.9861","1.9571","0.43%"
"03/01/2021","1.974","1.9989","2.0006","1.9686","-1.05%"
"02/26/2021","1.995","1.9626","1.9954","1.9562","1.73%"
"02/25/2021","1.9611","1.9699","1.976","1.9602","-0.65%"
"02/24/2021","1.974","1.9749","1.9821","1.9541","0.06%"
"02/23/2021","1.9728","1.9599","1.9731","1.948","0.23%"
"02/22/2021","1.9682","1.9516","1.9705","1.9476","0.44%"
"02/19/2021","1.9596","1.9616","1.9637","1.9522","-0.04%"
"02/18/2021","1.9604","1.9582","1.965","1.9566","0.22%"
"02/17/2021","1.9561","1.9448","1.9702","1.9365","0.40%"
"02/16/2021","1.9483","1.9316","1.9499","1.9263","0.78%"
"02/15/2021","1.9331","1.9422","1.9507","1.9244","-0.53%"
"02/12/2021","1.9435","1.9339","1.9515","1.9333","0.27%"
"02/11/2021","1.9383","1.9283","1.9447","1.9205","0.53%"
"02/10/2021","1.9281","1.9455","1.9523","1.9146","-0.70%"
"02/09/2021","1.9416","1.9222","1.9515","1.9087","0.92%"
"02/08/2021","1.9239","1.8936","1.932","1.8929","1.89%"
"02/05/2021","1.8882","1.9053","1.9196","1.8668","-0.79%"
"02/04/2021","1.9032","1.8938","1.9039","1.8863","0.31%"
"02/03/2021","1.8972","1.9107","1.9148","1.8892","-0.85%"
"02/02/2021","1.9136","1.8647","1.9176","1.8593","2.60%"
"02/01/2021","1.865","1.8635","1.8712","1.8605","-0.34%"
"01/29/2021","1.8713","1.8757","1.8911","1.865","-0.01%"
"01/28/2021","1.8716","1.8583","1.8717","1.8553","0.58%"
"01/27/2021","1.8608","1.8425","1.8648","1.8386","1.07%"
"01/26/2021","1.8411","1.8554","1.8596","1.8267","-0.67%"
"01/25/2021","1.8534","1.8338","1.8551","1.8176","1.19%"
"01/22/2021","1.8317","1.8256","1.8439","1.8221","-0.06%"
"01/21/2021","1.8328","1.8346","1.8398","1.8107","0.42%"
"01/20/2021","1.8251","1.8123","1.8346","1.8038","0.23%"
"01/19/2021","1.8209","1.8334","1.8341","1.8144","-0.63%"
"01/18/2021","1.8324","1.8407","1.8481","1.8315","-0.29%"
"01/15/2021","1.8378","1.8466","1.8575","1.8328","-0.67%"
"01/14/2021","1.8502","1.8064","1.8724","1.7931","2.74%"
"01/13/2021","1.8008","1.7918","1.8057","1.7857","0.66%"
"01/12/2021","1.789","1.7816","1.7967","1.7802","0.46%"
"01/11/2021","1.7809","1.8047","1.8119","1.7638","-1.49%"
"01/08/2021","1.8078","1.8105","1.8164","1.8068","-0.27%"
"01/07/2021","1.8127","1.8144","1.8204","1.8111","-0.84%"
"01/06/2021","1.8281","1.8329","1.8364","1.8174","0.01%"
"01/05/2021","1.8279","1.7929","1.8358","1.7778","1.56%"
"01/04/2021","1.7999","1.7987","1.8054","1.7884","0.02%"
"01/01/2021","1.7996","1.7928","1.8016","1.783","0.47%"
"12/31/2020","1.7911","1.811","1.8345","1.7824","-1.19%"
"12/30/2020","1.8126","1.8051","1.8152","1.8046","0.11%"
"12/29/2020","1.8106","1.829","1.8362","1.803","-1.11%"
"12/28/2020","1.831","1.8324","1.8422","1.824","-0.04%"
"12/25/2020","1.8317","1.8717","1.8787","1.8153","-2.30%"
"12/24/2020","1.8749","1.8658","1.894","1.8617","0.36%"
"12/23/2020","1.8682","1.8888","1.8967","1.8664","-1.02%"
"12/22/2020","1.8875","1.9186","1.9267","1.8733","-1.46%"
"12/21/2020","1.9155","1.8958","1.9296","1.8857","0.86%"
"12/18/2020","1.8991","1.903","1.9032","1.8936","-0.44%"
"12/17/2020","1.9075","1.8936","1.9129","1.8638","0.90%"
"12/16/2020","1.8906","1.8418","1.8973","1.8357","2.06%"
"12/15/2020","1.8524","1.8453","1.8623","1.8366","0.41%"
"12/14/2020","1.8449","1.8446","1.8537","1.8441","0.58%"
"12/11/2020","1.8343","1.873","1.8794","1.832","-1.77%"
"12/10/2020","1.8674","1.8594","1.8762","1.8455","-0.06%"
"12/09/2020","1.8685","1.898","1.9086","1.8664","-1.57%"
"12/08/2020","1.8983","1.898","1.901","1.8818","-0.20%"
"12/07/2020","1.9021","1.9356","1.9394","1.8999","-1.44%"
"12/04/2020","1.9299","1.9307","1.9355","1.9152","0.18%"
"12/03/2020","1.9265","1.9118","1.9313","1.9022","0.76%"
"12/02/2020","1.912","1.9338","1.9368","1.9088","-1.04%"
"12/01/2020","1.932","1.9529","1.9621","1.9296","-0.71%"
"11/30/2020","1.946","1.9838","1.9876","1.9367","-1.44%"
"11/27/2020","1.9744","1.9583","1.9892","1.937","0.78%"
"11/26/2020","1.9591","1.9322","1.9672","1.9272","1.19%"
"11/25/2020","1.936","1.9075","1.9408","1.9057","1.42%"
"11/24/2020","1.9088","1.8988","1.9186","1.894","0.39%"
"11/23/2020","1.9015","1.8971","1.9029","1.8955","0.33%"
"11/20/2020","1.8952","1.8657","1.9059","1.8601","1.32%"
"11/19/2020","1.8705","1.8913","1.893","1.8457","-0.92%"
"11/18/2020","1.8878","1.8828","1.8934","1.8757","-0.17%"
"11/17/2020","1.8911","1.9075","1.9165","1.8891","-0.79%"
"11/16/2020","1.9062","1.8879","1.9124","1.8729","0.79%"
"11/13/2020","1.8913","1.892","1.9048","1.8838","-0.14%"
"11/12/2020","1.894","1.8681","1.9125","1.8541","1.53%"
"11/11/2020","1.8654","1.908","1.9137","1.8599","-1.79%"
"11/10/2020","1.8993","1.8959","1.9066","1.8903","-0.06%"
"11/09/2020","1.9005","1.899","1.9107","1.895","0.26%"
"11/06/2020","1.8956","1.9115","1.9291","1.8955","-0.56%"
"11/05/2020","1.9062","1.8883","1.9149","1.8753","1.35%"
"11/04/2020","1.8808","1.8841","1.8861","1.8803","-0.09%"
"11/03/2020","1.8825","1.8575","1.8841","1.8555","1.67%"
"11/02/2020","1.8515","1.8709","1.8838","1.8498","-0.74%"
"10/30/2020","1.8652","1.8675","1.8678","1.8609","-0.50%"
"10/29/2020","1.8746","1.8689","1.8906","1.8537","-0.05%"
"10/28/2020","1.8755","1.9018","1.9089","1.8743","-1.33%"
"10/27/2020","1.9009","1.9253","1.9369","1.9","-1.06%"
"10/26/2020","1.9211","1.9287","1.9293","1.9132","-0.48%"
"10/23/2020","1.9304","1.934","1.9412","1.9182","0.07%"
"10/22/2020","1.9291","1.9255","1.9424","1.9064","0.26%"
"10/21/2020","1.9241","1.9471","1.9471","1.9234","-1.19%"
"10/20/2020","1.9473","1.9572","1.962","1.9314","-0.94%"
"10/19/2020","1.9658","1.9878","1.991","1.9518","-1.08%"
"10/16/2020","1.9873","1.9677","1.9881","1.9636","1.31%"
"10/15/2020","1.9617","1.9526","1.9676","1.9402","0.19%"
"10/14/2020","1.958","1.9279","1.9648","1.9134","1.66%"
"10/13/2020","1.9261","1.9612","1.9706","1.9183","-1.66%"
"10/12/2020","1.9587","1.9426","1.9689","1.9335","0.63%"
"10/09/2020","1.9465","1.9517","1.9625","1.9452","-0.29%"
"10/08/2020","1.9521","1.9572","1.9603","1.9501","-0.39%"
"10/07/2020","1.9597","1.9405","1.9748","1.9362","0.74%"
"10/06/2020","1.9453","1.9631","1.9859","1.9272","-0.71%"
"10/05/2020","1.9591","1.9558","1.9692","1.9489","0.49%"
"10/02/2020","1.9496","1.9539","1.9549","1.9269","0.32%"
"10/01/2020","1.9434","1.9054","1.9502","1.8733","2.04%"
"09/30/2020","1.9045","1.9311","1.9374","1.894","-1.37%"
"09/29/2020","1.931","1.9408","1.9479","1.9221","-0.49%"
"09/28/2020","1.9404","1.9327","1.9408","1.9242","-0.14%"
"09/25/2020","1.9431","1.9711","1.9729","1.9248","-1.53%"
"09/24/2020","1.9733","2.0189","2.0309","1.9611","-2.18%"
"09/23/2020","2.0174","2.0062","2.0268","1.9784","0.88%"
"09/22/2020","1.9999","1.9675","2.012","1.9609","1.80%"
"09/21/2020","1.9645","1.9867","1.9893","1.9496","-1.14%"
"09/18/2020","1.9872","1.9947","2.0043","1.9688","-0.59%"
"09/17/2020","1.999","2.0259","2.032","1.9929","-1.53%"
"09/16/2020","2.0301","2.0098","2.0465","2.0074","0.73%"
"09/15/2020","2.0154","2.0108","2.029","2.0031","-0.14%"
"09/14/2020","2.0181","2.0245","2.0337","2.0069","-0.18%"
"09/11/2020","2.0217","2.0186","2.027","2.007","0.45%"
"09/10/2020","2.0127","1.9925","2.0256","1.9766","0.97%"
"09/09/2020","1.9933","2.045","2.0528","1.9931","-2.15%"
"09/08/2020","2.0371","2.0501","2.0552","2.0346","-0.58%"
"09/07/2020","2.049","2.0546","2.0655","2.0421","-0.36%"
"09/04/2020","2.0564","2.0518","2.0567","2.0465","0.33%"
"09/03/2020","2.0496","2.0412","2.0655","2.0394","0.35%"
"09/02/2020","2.0426","2.0003","2.0541","1.9944","1.95%"
"09/01/2020","2.0035","2.0138","2.0161","1.9945","-0.45%"
"08/31/2020","2.0124","2.017","2.017","2.0114","-0.36%"
"08/28/2020","2.0197","1.9973","2.0329","1.9877","0.84%"
"08/27/2020","2.0028","2.0204","2.0277","1.9902","-0.74%"
"08/26/2020","2.0178","2.0412","2.0444","2.0058","-1.01%"
"08/25/2020","2.0384","2.0723","2.0842","2.0112","-1.42%"
"08/24/2020","2.0676","2.0636","2.0853","2.0466","0.09%"
"08/21/2020","2.0659","2.0836","2.0954","2.0634","-1.10%"
"08/20/2020","2.0888","2.0868","2.0932","2.0839","-0.19%"
"08/19/2020","2.0928","2.0757","2.099","2.0712","0.50%"
"08/18/2020","2.0824","2.0752","2.0853","2.0738","0.39%"
"08/17/2020","2.0743","2.1135","2.1217","2.0737","-2.13%"
"08/14/2020","2.1194","2.1377","2.1539","2.1163","-0.84%"
"08/13/2020","2.1373","2.1409","2.1551","2.132","0.34%"
"08/12/2020","2.1301","2.1396","2.1557","2.1286","-0.52%"
"08/11/2020","2.1413","2.1465","2.1492","2.1356","-0.45%"
"08/10/2020","2.151","2.1531","2.1624","2.149","-0.08%"
"08/07/2020","2.1526","2.1258","2.1553","2.1096","1.05%"
"08/06/2020","2.1302","2.1735","2.186","2.1165","-1.88%"
"08/05/2020","2.171","2.1793","2.1908","2.1638","-0.23%"
"08/04/2020","2.176","2.1784","2.1936","2.1673","0.03%"
"08/03/2020","2.1754","2.1768","2.1806","2.1749","-0.43%"
"07/31/2020","2.1848","2.1806","2.1915","2.1783","0.14%"
"07/30/2020","2.1818","2.1962","2.2029","2.1646","-0.78%"
"07/29/2020","2.1989","2.1841","2.2111","2.1827","0.53%"
"07/28/2020","2.1873","2.1596","2.1972","2.1579","0.94%"
"07/27/2020","2.1669","2.1424","2.1694","2.1391","1.43%"
"07/24/2020","2.1363","2.159","2.1621","2.1358","-1.10%"
"07/23/2020","2.1602","2.1146","2.1603","2.1101","1.73%"
"07/22/2020","2.1234","2.169","2.178","2.1191","-1.64%"
"07/21/2020","2.1588","2.1465","2.1596","2.1297","0.53%"
"07/20/2020","2.1475","2.1364","2.1537","2.1307","0.44%"
"07/17/2020","2.138","2.1173","2.1387","2.1151","0.99%"
"07/16/2020","2.1171","2.1223","2.1254","2.1169","-0.42%"
"07/15/2020","2.126","2.1478","2.1553","2.1141","-0.87%"
"07/14/2020","2.1446","2.1468","2.1646","2.1247","0.11%"
"07/13/2020","2.1423","2.1766","2.1766","2.1253","-1.38%"
"07/10/2020","2.1722","2.17","2.1904","2.1617","0.09%"
"07/09/2020","2.1702","2.1788","2.1843","2.1679","-0.66%"
"07/08/2020","2.1845","2.1164","2.2045","2.1074","2.85%"
"07/07/2020","2.1241","2.138","2.1409","2.1043","-0.88%"
"07/06/2020","2.143","2.1548","2.158","2.1393","-0.50%"
"07/03/2020","2.1539","2.1436","2.1731","2.1281","0.57%"
"07/02/2020","2.1416","2.1487","2.15","2.1338","-0.05%"
"07/01/2020","2.1427","2.1381","2.1477","2.1375","-0.03%"
"06/30/2020","2.1432","2.1282","2.1446","2.1277","0.23%"
"06/29/2020","2.1383","2.1338","2.1426","2.1301","0.04%"
"06/26/2020","2.1374","2.1286","2.138","2.1173","0.04%"
"06/25/2020","2.1367","2.1261","2.156","2.1145","0.31%"
"06/24/2020","2.1302","2.1723","2.181","2.1173","-2.18%"
"06/23/2020","2.1777","2.1613","2.1778","2.1548","0.31%"
"06/22/2020","2.171","2.1226","2.1793","2.1176","1.96%"
"06/19/2020","2.1292","2.1145","2.1391","2.1034","0.24%"
"06/18/2020","2.124","2.1304","2.1333","2.1112","0.00%"
"06/17/2020","2.124","2.1225","2.1296","2.1223","0.01%"
"06/16/2020","2.1238","2.1334","2.1337","2.122","-0.56%"
"06/15/2020","2.1357","2.1468","2.1519","2.1112","-0.67%"
"06/12/2020","2.1501","2.132","2.1644","2.1302","1.03%"
"06/11/2020","2.1282","2.1341","2.146","2.108","-0.41%"
"06/10/2020","2.137","2.1482","2.1548","2.1324","-0.18%"
"06/09/2020","2.1408","2.1039","2.1416","2.0906","1.59%"
