date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,purchase_effect,r_squared,adj_r_squared,fundamental_component,purchase_component,sentiment_component,non_fundamental_component
2017-01-01,8.166099221264497,1.692355435084657,-1.726228725115805,-0.1637799930061548,1.3507716907129519,0.0010433382470458282,-271.50415358126685,-81.6762192820395,0.15634518447179388,0.13912332138415168,-0.3118243240941619,-0.013980938376363584,0.3192174367382627,-5.926767236155775e-4,-39.77486373913773,-16.823326123732468,5.492067908028955e-4,55.032,2.0597989064665607,1.8650210502868148,-0.5016282685389578,-0.5318522166504227,0.7780710844896671,0.030223948111464942,0.9391406271388102,0.9164952790974372,-0.5318522166504227,0.030223948111464942,2.3666493188257727,2.5916511231169834
2017-02-01,20.018071450787996,0.3338176867195213,-0.7253210060143531,-0.1677225020678234,-0.24706138506946793,0.001486661032393056,-437.884867040767,6.365894381091084,0.11435224169455402,-0.28520947116834167,-0.06894475976179551,-0.0010512350929714864,-0.15034609830586965,9.41740566864525e-4,-82.60545491579153,-11.093672602152397,0.011967092402450296,71.362,2.1478797550862265,2.077641861635128,0.1661868599460543,-0.6878087880776036,0.5759507476188713,0.8539956480236579,0.9487321289412731,0.9296557118031422,-0.6878087880776036,0.8539956480236579,1.9114550016890737,2.83568854316383
2017-03-01,19.34914205486061,0.5507099825285695,-1.1421874011674367,-0.1781763370979046,-0.020891861976304427,0.001887000430610995,-423.3942735227773,21.348632591979094,0.1044875303823225,-0.25497943884720853,-0.16677166441196356,-0.001612828378433005,-0.13380298730579887,6.538396655246912e-4,-82.54030967970691,-13.516070091418767,0.01068947869309964,68.208,2.0319824518154372,1.8569161865167487,0.3889118233020208,-0.3401961393969195,0.664616377621184,0.7291079626989403,0.948430892523908,0.929242387416525,-0.3401961393969195,0.7291079626989403,1.468004363214728,2.3721785912123567
2017-04-01,16.442347041102494,0.7957547091593752,-0.8411335339897998,-0.18854630622920238,0.24929108401498148,4.5104328556473336e-4,-363.2043408669315,79.47088530085726,0.10526749676414038,-0.15337431144446784,-0.13745449300376614,-0.0035140716732228153,-0.07014468557724758,2.0193844700240067e-4,-66.40146285554098,-19.06299501945997,0.009909604781914768,68.814,1.9220573156095713,2.1018650488201573,-0.07276296493803325,-0.754682508400716,0.6076033280895091,0.6819195434626828,0.9511531745504137,0.9329776115924281,-0.754682508400716,0.6819195434626828,2.1746280137581904,2.676739824010287
2017-05-01,16.554919760294094,0.766328356404647,-0.8285563563045164,-0.18640846681706177,0.21381994657356912,2.6297052729748114e-4,-365.5510964244189,81.65947049591043,0.10658214044353165,-0.1478877757952517,-0.13616739968179414,-0.0040729179561407305,-0.06638532066856109,1.9265253953043638e-4,-65.54065497543353,-18.758718828701,0.01009151831310413,54.311,1.6622324918625315,1.5965218361181885,-0.1836314380457107,-0.7317118891487091,0.5275507383603271,0.5480804511029984,0.9411649440611447,0.9192728302234311,-0.7317118891487091,0.5480804511029984,1.7801532741638992,2.3939443810112406
2017-06-01,19.673425037236765,0.8299167760662256,-1.3251875403633793,-0.1814181029767772,-0.26232592987659825,-7.503824317395841e-4,-400.69704401796616,89.73255158549638,0.0898658427619582,-0.17324218195525937,-0.21000762700324602,-0.003388616527090754,-0.12874548077351436,9.747324951457547e-6,-77.16193884401179,13.728489712156563,0.010494992004695638,51.49,1.6472000145050616,1.4602888104115792,0.20965264305555076,-0.33073449526622767,0.5282619482536021,0.5403871383217784,0.932242704006059,0.9070306868920345,-0.33073449526622767,0.5403871383217784,1.2506361673560284,1.9779345097712893
2017-07-01,22.261918706421373,0.8006000179803625,-1.5727186080683826,-0.18829785789270134,-0.514780163074417,-8.674323974932536e-4,-436.91728570563686,121.30314264214321,0.07475501871022497,-0.18838280618249303,-0.2836305235946206,-0.0025295493795802035,-0.1704202337148201,-4.073383285824936e-5,-88.67107924684322,24.916853896405996,0.011651217048064806,51.607,1.4531079451959517,1.3918486252137057,0.5575222048096631,-0.04376215338981737,0.5313584198097958,0.6012843581994805,0.9124600806521852,0.8798870874064867,-0.04376215338981737,0.6012843581994805,0.8343264204040426,1.496870098585769
2017-08-01,21.93479651113383,0.7940202971435592,-1.4801282698736002,-0.18639567452198524,-0.5125281549247187,-6.95228450202028e-4,-423.8660179607708,118.36530803853115,0.06607942918804215,-0.19999142831592936,-0.25233445566635637,-0.0018277221457178548,-0.18004640678809328,8.676767923090298e-6,-85.81777701150688,23.29122038663234,0.011447970483752425,51.811,1.532308574492042,1.55350958049089,0.5487298637205638,-0.044400935013133136,0.5448838320415836,0.5931307987336969,0.8749577892582312,0.8284304550287358,-0.044400935013133136,0.5931307987336969,1.0047797167703263,1.576709509505175
2017-09-01,19.561111856622308,0.825691231092875,-0.9004654978044898,-0.18112469937563683,-0.6615022295156505,-3.5605051701049687e-4,-331.5659607126376,76.02353533648053,0.047266725338080434,-0.2388994532923176,-0.04227946230855957,0.002513794396416027,-0.21508681846760422,1.714912492778753e-4,-63.31431312204774,19.47589752321802,0.011246905069566802,42.839,1.5266619864255722,1.2377737760344014,0.9702733479289967,0.4884671816538244,0.5531294674796268,0.4818061662751722,0.8493466326519481,0.7932895657317427,0.4884671816538244,0.4818061662751722,0.26750042810540475,1.0381948047717477
2017-10-01,16.98303387545285,0.565283389032523,-0.30620711662467215,-0.17133989302009153,-0.6989027637363306,-5.207504169906891e-4,-254.60916233953972,49.07432436773239,0.04479694138291253,-0.2097501018089829,0.07001207639698091,0.0024452343673433377,-0.15519406668396216,1.5868011540413727e-4,-36.54693878000286,5.590053640007227,0.012050092317621114,50.795,1.5145542114366894,1.2389410859929493,1.105172334372865,0.4930878950993005,0.5268143721649543,0.6120844392735645,0.8181272460816863,0.7504536632283603,0.4930878950993005,0.6120844392735645,0.13376875162008428,1.021466316337389
2017-11-01,14.606933259267485,-0.01465373700943067,0.35287865047396333,-0.16687072245066445,-1.1088974068813113,-8.245803189905431e-4,-116.87471535109465,-36.747991305324206,0.025679471370931937,-0.2652563958003655,0.14009932438277659,0.00767346704329714,-0.16686373596281695,0.00018760690143149381,-5.521973418150444,-1.1505788539254238,0.015970041936793546,50.174,1.4279788202890504,1.4381961905721998,1.6677133296661129,0.8664324455294334,0.4302588532682302,0.8012808841366794,0.8592449076104958,0.8068709197446338,0.8664324455294334,0.8012808841366794,-0.22951713909391303,0.561546374759617
2017-12-01,14.8207357602212,-0.006641059338331871,0.33791211268694654,-0.1690260384379423,-1.1464882827784904,-7.58974978236462e-4,-120.01144756275606,-35.19733644588728,0.028926703810293983,-0.2324564481274911,0.10117665946375087,0.006735287984878718,-0.1495341432832267,4.417945593637314e-5,-12.33712357028008,3.204218707682827,0.016123286601704753,50.747,1.2232840301543153,1.2293074736611822,1.5944856770732363,0.7762772518965253,0.40040337844480456,0.8182084251767111,0.8632516844265352,0.8123685902596646,0.7762772518965253,0.8182084251767111,-0.3651782034120541,0.44700677825779
2018-01-01,14.464329217409114,0.005085994524522479,0.2618008518174714,-0.16666925860148923,-1.1488425880661057,-6.80745594576461e-4,-107.96290853647746,-39.7984535516804,0.026417741007913758,-0.25851992238402255,0.09154636220853744,0.007292297521334483,-0.16536396984964893,1.026760210651811e-4,-7.8585598727120765,1.8023562620395515,0.015866853825243846,46.184,0.9845649958564126,1.0142683696759582,1.3844278231716438,0.651633046106582,0.3999709061458493,0.7327947770650617,0.8710756534950265,0.8231038036327107,0.651633046106582,0.7327947770650617,-0.3701594534956856,0.33293194974983054
2018-02-01,15.245852370535967,0.08991491211774716,0.45066356687681175,-0.18156288757312533,-1.1416249182982579,-8.067827577889916e-4,-125.90059889456214,-30.231836060949572,0.028495808085133956,-0.24934864093723394,0.14525239191888117,0.00839041819054219,-0.17355183877463856,7.970241553939908e-5,-9.314111475137588,3.1535249330918944,0.017023174840087658,20.905,1.0099342975664356,1.2881676586579351,0.7087494317786008,0.3528799617465683,0.3719325985795021,0.3558694700320325,0.872627171145158,0.8252326301759144,0.3528799617465683,0.3558694700320325,0.5794182268793343,0.6570543358198673
2018-03-01,15.304289482995186,0.10943824395599323,0.4235481922433898,-0.181401819413353,-1.1306255617769934,-7.926855702491904e-4,-130.41982842747976,-28.753142174589172,0.030228343543441425,-0.2519660329212875,0.14420868920783578,0.008330301631803386,-0.1750606648759035,9.328290555440405e-5,-9.584154351645276,3.1531910121379365,0.01686965660602645,21.801,1.0781663721735637,1.061317091661118,0.7952742986876746,0.42749891501969195,0.34797074392293464,0.3677753836679826,0.8748314111832045,0.8282570525536992,0.42749891501969195,0.3677753836679826,0.26604279297344346,0.6506674571538718
2018-04-01,15.220677211765846,0.08958720655163581,0.42860707469640735,-0.18146583898757201,-1.141274990954815,-8.258493268749494e-4,-125.16184627419838,-30.689915196892276,0.028963949785733974,-0.24692614710437816,0.1393245730453159,0.008366638414009243,-0.16999240352114497,6.982170735298492e-5,-9.033195755513335,3.083324573525132,0.01701773912235716,20.774,1.0155723884991252,1.0262791529977036,0.17409297531504414,-0.17943353721280353,0.31828289070717014,0.35352651252784767,0.8760341797336082,0.8299073628902996,-0.17943353721280353,0.35352651252784767,0.8521861776826594,1.1950059257119288
2018-05-01,17.158064199345528,0.27667911663917605,0.1349016456918027,-0.18447138353221768,-1.2086277681519262,-4.008026895328522e-4,-170.78666919381428,-15.961131653144648,0.018932042465314856,-0.2713638007422981,0.0764970183599569,0.008636392589644075,-0.17840433868080277,1.5247185575861412e-4,-9.732590221281399,4.297872121320039,0.01639263402342269,23.631,1.1092429529309222,1.0500870869294476,0.28970973587441895,-0.09766459873308264,0.3355255911837928,0.3873743346075016,0.8891048670551472,0.8478415617733416,-0.09766459873308264,0.3873743346075016,0.7603773510550287,1.2069075516640049
2018-06-01,17.043541452246014,0.3456772997116592,0.5098337313385017,-0.18337116124811384,-1.1403480337901881,-2.4731476198320648e-5,-185.59336204126757,-6.768655173247902,0.022319614548035726,-0.27989594692654945,0.17975319838087236,0.009228682816170019,-0.18612771950004012,1.863479058044906e-4,-14.410990978629885,4.993941354952691,0.015550638620600354,24.23,1.2184687473779812,1.070589769931983,0.21697370667397364,-0.15981826710317293,0.3481279779512874,0.37679197377714657,0.8909186118560395,0.8503301883606124,-0.15981826710317293,0.37679197377714657,0.8536160632580094,1.378287014481154
2018-07-01,16.957111151049524,0.3410449400554593,0.3813548565622784,-0.1839285188089578,-1.1237279291202962,-9.154020179988815e-5,-180.73209642016653,-9.700326612793882,0.020676565572958407,-0.2728573801340532,0.15452906236616812,0.008952170764638032,-0.18120890125497352,1.591868642346722e-4,-13.028805944739636,4.592625024427501,0.015578434893245176,24.973,1.119290349130723,1.1536778377392274,0.24509324959056672,-0.14394700499844504,0.35735411445379983,0.38904025458901176,0.8926369457025397,0.8526879022430196,-0.14394700499844504,0.38904025458901176,0.9085845881486607,1.263237354129168
2018-08-01,17.0317745527298,0.345237472728519,0.3138862456012086,-0.18481458392004088,-1.1077293924391203,-1.0340746606277386e-4,-181.82111222931653,-10.670273256728224,0.0190402348064517,-0.2724001246836993,0.15248299631207418,0.00897793085481614,-0.18318858595944318,1.6601407536323255e-4,-13.249717814042569,4.654220568654718,0.01556565340829723,24.957,1.2514415851323928,1.2046887617913908,0.40632927320536155,0.017857261094487598,0.30679717614441254,0.38847201211087395,0.8940686481891562,0.8546523312362841,0.017857261094487598,0.38847201211087395,0.7983594885860292,1.2335843240379052
2018-09-01,17.1810693946349,0.3962604659184956,0.011839986620961838,-0.18889795111413868,-1.0181535564082382,-2.2015050269560914e-4,-188.3881352772053,-9.81500170720062,0.018463067599365876,-0.2629592485398287,0.13262944016187989,0.008869925999951655,-0.18187608731552177,1.5097803959942567e-4,-13.365078450945513,4.312437321580381,0.015389100417425661,22.619,1.1906814177035965,1.1137482734461799,0.4112188308473937,0.06313276850564264,0.29124306742471506,0.34808606234175105,0.8965875167931077,0.858108453274264,0.06313276850564264,0.34808606234175105,0.7025294425987862,1.1275486491979538
2018-10-01,17.073366562603795,0.4497784852292899,-0.5114504097134419,-0.19253184508499976,-0.9174394477296436,-3.846275532427358e-4,-186.68243112859668,-10.566415137591177,0.02012842070800884,-0.2518825787844934,0.09703989426195098,0.008949178843136917,-0.17603199744523956,1.3308739988962938e-4,-12.231922850963096,3.085897060464379,0.015060031692296293,23.211,1.2913000367293366,1.1272430516211167,0.5761819802989615,0.2266235846890723,0.3100357083068856,0.3495583956098892,0.9020682963668947,0.8656285926894601,0.2266235846890723,0.3495583956098892,0.5510610713221552,1.0646764520402643
2018-11-01,15.892695933876276,0.5584932677832555,-0.38744563732571463,-0.19591036429329434,-0.6354224222232379,3.6295054859838396e-5,-185.0054148510863,-18.684634922764438,0.028977431881271273,-0.2518825766736263,0.28435860002159796,0.011573229355650711,-0.15552226991593507,7.701485317378347e-5,-13.703521602404432,2.6611758646317902,0.01331861959952987,9.918,1.3138676013839186,1.0910136947607474,0.26653316289363616,0.1344390937054989,0.3205883888469234,0.13209406918813724,0.9110337052863688,0.8779299677185061,0.1344390937054989,0.13209406918813724,0.8244805318671112,1.1794285076784197
2018-12-01,15.042851161635667,0.5215313289949265,-0.41197768712866367,-0.1990958233401142,-0.5425127483717169,4.01537186732821e-5,-163.9478005170897,-27.578536658168005,0.030616285777076275,-0.2531234306879878,0.3823577760472335,0.013097165235021219,-0.15240621579346778,7.484545976064734e-5,-14.533538653328522,1.1914694965303505,0.013363051206326118,10.122,1.2590504719593567,1.1647914528118528,0.4238255616780834,0.2885647573676504,0.2658302857663785,0.13526080431043297,0.920570018041343,0.8910146759171915,0.2885647573676504,0.13526080431043297,0.7409658911337694,0.9704857145917063
2019-01-01,15.286153358678217,0.5038000626651586,-0.6130495810461514,-0.2031939424932279,-0.5588084844300106,-9.437925004403266e-5,-160.1698799168536,-23.705202277050446,0.02652680373559187,-0.25749469759824345,0.396137394864826,0.013841053276994175,-0.16262758482808384,9.417427984474632e-5,-14.576877603403997,0.1233260932115535,0.013884218442763266,12.961,1.2313073779909256,1.3012584279207242,0.4084858673643793,0.22853251212772463,0.28520809795202434,0.17995335523665468,0.924824694696385,0.896852488071784,0.22853251212772463,0.17995335523665468,0.8927725605563449,1.002774865863201
2019-02-01,15.709196872215061,0.5386835993655698,-1.1149302371780654,-0.2098627009896204,-0.5624410880750783,-1.221377413582333e-4,-158.76079860387694,-20.395587686999246,0.023550159460852912,-0.25852383826801234,0.36744822031918256,0.014397906802696236,-0.17458227791155942,8.988081851728359e-5,-12.487775985452789,-1.3281366873187295,0.014205085491086594,-1.222,1.1757538882391094,1.2495510561620327,0.23826466260174203,0.25562327707184984,0.29536938469861657,-0.01735861447010782,0.9291922533134845,0.9028451847789671,0.25562327707184984,-0.01735861447010782,1.0112863935602907,0.9201306111672596
2019-03-01,15.498992544040059,0.5166087163673144,-1.0300318724897375,-0.20771467387668982,-0.5630649904019284,-1.5736496975291822e-4,-153.2578000538004,-23.04188835981561,0.02157272137512068,-0.2603428170613167,0.3570635680513909,0.014017909083311905,-0.1731389832550855,9.296569176458297e-5,-10.947307789366919,-1.994515825525024,0.014231486221345116,1.183,1.1662279043314407,1.24968111615087,0.39611062068738534,0.37927477248753405,0.2821859074705716,0.01683584819985127,0.9299681242842645,0.903909751924921,0.37927477248753405,0.01683584819985127,0.8535704954634847,0.7869531318439067
2019-04-01,13.536964152707911,0.4683411894084273,-0.7457561912378693,-0.19940452065802483,-0.4145176189572162,-5.027972937994318e-4,-122.02475113909854,-34.76668023203569,0.02930645788206723,-0.193442878591132,0.28964923754162375,0.01001142330818227,-0.11730819712714319,-1.470947021441883e-4,-6.754692217992925,-3.4862926795345386,0.013530699042179817,0.077,1.0925166186778454,1.3775186135501822,0.1439270031934782,0.14288513936723035,0.3071357889074448,0.0010418638262478458,0.9247592880841098,0.8967627441154065,0.14288513936723035,0.0010418638262478458,1.233591610356704,0.9496314793106151
2019-05-01,13.596960847391053,0.4815627456988446,-0.7915441726764354,-0.2001409244148757,-0.4106036754035686,-4.886103823943869e-4,-121.58730713726054,-34.685409153194684,0.026830215582599133,-0.19743189349652296,0.29648648526722243,0.010205807588290036,-0.11940944121861882,-1.4054060629935735e-4,-6.439884539201858,-3.7055222478255305,0.013524727205130373,-0.862,1.116153965135764,1.0954161012788415,0.17547858429354965,0.18713689914437204,0.2764038957854794,-0.01165831485082238,0.9259956290400614,0.8984591189154331,0.18713689914437204,-0.01165831485082238,0.9199375169852918,0.9290170659913919
2019-06-01,13.331598402148364,0.439491070801032,-0.6997213879955875,-0.19727738788531438,-0.41947620326554197,-5.202932734197707e-4,-115.72474411973329,-33.582409984325814,0.026956492175799006,-0.18856356974734653,0.2792005403780563,0.008789749171808605,-0.10771868081182207,-1.6125519999530625e-4,-6.745818802755074,-5.388586548180434,0.013689518609745096,-0.37,0.9824032304665932,1.2191550351612381,0.3246972922743403,0.329762414159946,0.22616153535454217,-0.005065121885605686,0.9248447464604523,0.8968800009573649,0.329762414159946,-0.005065121885605686,0.8944577428868978,0.6526408163066472
2019-07-01,12.275312871974553,0.36598912860873384,-0.6377391309296806,-0.19163887198138807,-0.44337899335847425,-6.792510327279069e-4,-84.87051036752325,-47.331434257017854,0.028824665012689817,-0.18872893796737078,0.22625618583381993,0.008227282990742175,-0.10180472192013353,-8.941438637435267e-5,-2.3291767098564073,-8.07960317105445,0.01402143726590356,1.118,0.8112589190177335,1.1102018672256988,0.3008067720060599,0.28513080514277966,0.2487481548595238,0.015675966863280183,0.9224589432530059,0.8936064570215663,0.28513080514277966,0.015675966863280183,0.8093950952196389,0.5261281138749538
2019-08-01,12.203157589979241,0.2770142567359436,-0.3385747529471219,-0.18934855460250666,-0.4294665084491186,-9.424021500482889e-4,-86.1673846313092,-47.10572144236891,0.026571510756198537,-0.17105620812296266,0.21814870759049723,0.008575931705145333,-0.09540370940093579,-8.546977065150452e-5,-3.7255754622264434,-7.311153485693395,0.014148335535720351,-0.851,0.8351789748760353,0.9069360735174545,0.26524613865450375,0.27728637219540175,0.22431872990586682,-0.012040233540898018,0.9261206828559146,0.8986307043836969,0.27728637219540175,-0.012040233540898018,0.6416899348629508,0.5578926026806336
2019-09-01,11.68527685268392,0.11262719208032804,0.13648076109425322,-0.18710579275794745,-0.34259024541465083,-0.0013917308055659131,-81.05182211399732,-49.54929381803519,0.025304774858842246,-0.09005280749033094,0.12267926232949018,0.011129179150168091,-0.07269907959921748,-8.257343347287821e-5,-5.4486985890111965,-5.5080831914395105,0.013862991547545809,0.843,0.6314628593531789,0.8977194715538503,0.3209523082966639,0.3092658064220828,0.19304305368281688,0.011686501874581116,0.9311347370711601,0.9055104531906616,0.3092658064220828,0.011686501874581116,0.5767671632571865,0.32219705293109613
2019-10-01,10.064657566511762,-0.10759625259655543,1.4646647311942325,-0.1681654072859953,-0.4559255661862941,-0.0014836539281505438,-45.79207521397167,-48.68661726627611,0.021695450333639916,-0.08209180217659537,0.1593755139274135,0.010001119920478505,-0.045956318001574285,-1.4259199161759301e-4,-4.426836811189957,-3.8814585236533854,0.013091487580294835,0.602,0.5676449014200925,0.7642286834762502,0.1833159912051746,0.1754349156818371,0.24401020675213164,0.007881075523337491,0.936710349407097,0.9131607119771795,0.1754349156818371,0.007881075523337491,0.5809126922710756,0.3922099857382554
2019-11-01,9.311650100245128,-0.1675332719548982,2.5211852128145327,-0.15920689614842673,-0.4029252287276219,-0.0012112459660729817,-45.475187764268625,-42.84569586776408,0.01879107295482488,-0.053228320802568854,0.18942613510776324,0.01204444074159595,-0.014406697512417166,-1.5005093814086508e-4,-4.811943348844241,-2.696913238876589,0.011041963536769369,-0.698,0.5712729858763097,0.6107240543336194,0.3382002447850523,0.3459075353337173,0.21561722036294517,-0.007707290548665019,0.9440978828558545,0.9232970950812888,0.3459075353337173,-0.007707290548665019,0.27252380954856714,0.22536545054259238
2019-12-01,8.685815964337765,-0.2719408662495283,3.5966927333860474,-0.15178690860140145,-0.44107847020527463,-8.055919400955741e-4,-36.85844479264476,-38.53509401066676,0.016335318868456593,-0.058630171580747806,0.2575478861797147,0.012937420837382042,-8.013458163520104e-4,-1.5280204397864828e-4,-3.0727938272310307,-2.328371690434245,0.009032624568987084,14.478,0.5855081805891017,0.6510728358270268,0.49488818472269003,0.364113846212895,0.18704927445734687,0.130774338509795,0.951515176067577,0.9334743113485359,0.364113846212895,0.130774338509795,0.15618465110433677,0.2213943343762067
2020-01-01,8.770502411957775,-0.2807073384445104,3.6279852312093546,-0.15205661702762296,-0.4601517350483993,-8.147407816394452e-4,-37.719181671667,-37.55419673636797,0.017348036624061553,-0.06462977713385201,0.25973465919016936,0.011908068840724505,-0.0014436674362261642,-1.7337340623205477e-4,-3.0419483145333137,-2.1260712374306285,0.008874313743539112,12.515,0.5671170883917118,0.5647328237252556,0.39258885123610504,0.28152681473571306,0.17801929449096723,0.111062036500392,0.9525128312718444,0.934843187093926,0.28152681473571306,0.111062036500392,0.17214397248915053,0.28559027365599876
2020-02-01,9.063639419736399,-0.3063857350964786,3.733912024067067,-0.15274107633746672,-0.5383607893187047,-6.771816984561018e-4,-37.07710015766076,-33.55014455583281,0.015786274890402276,-0.07805663335489552,0.26775875336728944,0.011314816160558678,-0.007147376364175455,-1.7455690931983408e-4,-2.6312023271474776,-1.9778837311537885,0.008521400761035703,12.427,0.5326186285298662,0.6012660083749392,0.32657744791940874,0.22068200066201804,0.1590082383573963,0.10589544725739068,0.9529462256468941,0.9354378444922501,0.22068200066201804,0.10589544725739068,0.2746885604555304,0.31193662786784815
2020-03-01,8.78940621962517,-0.3098768777483059,3.728561585927683,-0.15032925991478133,-0.5290611758735719,-7.450695748072661e-4,-33.13136401998771,-36.498063902691314,0.017057220940379734,-0.08014949461178315,0.2683853549134966,0.010550970681766194,-0.006125192292741887,-1.8202136245280232e-4,-2.5939720498099046,-2.1799013063758275,0.008865132865199967,14.137,0.7893571248760308,0.7879689574724351,0.15863042175543748,0.03330403844010554,0.18658557902071937,0.12532638331533194,0.9516527702491924,0.9336631033651709,0.03330403844010554,0.12532638331533194,0.6293385357169976,0.7560530864359253
2020-04-01,8.86632182598838,-0.309822303294797,3.6942266768086096,-0.15162387070961217,-0.534023057688551,-7.033506281929336e-4,-33.26663495142811,-38.18304792198539,0.01736629014374209,-0.0816497744794085,0.26725787600443973,0.01067052671084669,-0.007416339384799003,-1.675298720507593e-4,-2.574966376023102,-2.6577006430638304,0.008906823780070273,68.211,0.8072885902699233,0.8106276614932588,0.4917675798789152,-0.1157757769834582,0.379500997713629,0.6075433568623734,0.9475410360828581,0.9280214216020611,-0.1157757769834582,0.6075433568623734,0.31886008161434365,0.9230643672533815
2020-05-01,14.699730318609449,-0.04857639924265114,3.527096385074527,-0.21327187685741003,-0.5288863322410666,3.425099939216497e-4,-142.0214614104562,-15.513350343084127,0.01280526678254902,-0.0505401439378001,0.22197402148612363,0.016060168109151608,7.700108770065531e-4,-7.524736841444025e-5,-7.935809414508215,-0.3951907968773283,0.0029822113329536154,236.356,0.8143898547273767,0.9058376871106422,0.41816915237726104,-0.2866943894343237,0.35155020020499733,0.7048635418115847,0.9423166259805403,0.9208530449500437,-0.2866943894343237,0.7048635418115847,0.4876685347333811,1.1010842441617004
2020-06-01,14.903793687290445,0.004183930454568228,3.706678284412008,-0.21687514343099712,-0.46479173549586233,5.749380187501183e-4,-155.42924642743938,-13.645085890018175,0.014051432393299597,-0.04050938181731471,0.23116876860389515,0.013285265093837434,0.015325087531267868,-8.141491490432636e-5,-9.876490306717233,-0.5400361922469111,0.0022720114633612404,260.671,0.6336468859077344,0.8257848327526175,0.17326641053712055,-0.4189810896287174,0.37322887665953647,0.5922475001658379,0.9364171382909854,0.9127583990504218,-0.4189810896287174,0.5922475001658379,0.6525184222154969,1.0526279755364518
2020-07-01,14.099906617667562,0.00793148059148988,3.5688619403947577,-0.20454294019689864,-0.4615382673010701,4.3783997154605805e-4,-144.98912717076632,-10.77033887877056,0.015009745212986621,-0.022690425998276937,0.19128386275606152,0.011685934188571036,0.01864973900775004,-1.1976531456814055e-4,-10.494267628758475,-0.7965640882652614,0.002672248144762133,270.421,0.5850523963387874,0.4468714362438967,0.027276215202918896,-0.6953558003518019,0.4124854434366399,0.7226320155547208,0.9335823325981358,0.9088687819369771,-0.6953558003518019,0.7226320155547208,0.4195952210409778,1.2804081966905891
2020-08-01,11.970986067659233,0.04883545077279467,3.690744412749063,-0.17609602537867672,-0.5278974205803637,0.001167602298330071,-107.35102962361263,5.330015443583013,0.01042672699024459,0.016729906988150082,0.15843985215432138,0.012503240195862972,0.01709260741952655,-9.590118894593251e-5,-8.458904648113181,-2.7113703518096615,0.0021354604225681238,187.216,0.5495372462772049,0.23373991497310675,-0.02791557992134802,-0.4277079383928619,0.37793170447584246,0.3997923584715139,0.9318769232966938,0.9065288017326729,-0.4277079383928619,0.3997923584715139,0.2616554948944548,0.9772451846700668
2020-09-01,10.979419541786816,-0.09508616090552124,4.500613636386652,-0.16711749147218716,-0.6104216970912607,0.001574903869374366,-82.30553645060274,-2.2434956395406798,0.010066650347957269,-0.00919937520403836,0.2539036435822776,0.014892652826864224,0.008048759096215554,-5.218330257486796e-5,-4.133719642143743,-3.8510152538451097,0.0013222835696179863,134.082,0.5486909286051814,0.47169367922587413,-0.083936799669622,-0.26123122525114084,0.28828538823817595,0.17729442558151884,0.931267799260166,0.9056930268918557,-0.26123122525114084,0.17729442558151884,0.5556304788954961,0.8099221538563223
2020-10-01,11.903369775081954,-0.12049781598261294,3.6970863259525175,-0.195219354840669,-0.6014768068829104,0.0010742268741589713,-69.81729216537856,-9.839629115772567,0.011536568631407637,0.028815054992492244,0.11095991605537765,0.01153091103707938,0.00530823887299214,-1.164982969105082e-4,-3.6365182057056757,-2.35769342439296,0.0020022273138139853,157.718,0.5081777354543425,0.6239906080396556,-0.03264904291002557,-0.34843633039013966,0.3141152982802192,0.3157872874801141,0.9327760136973199,0.9077624373986483,-0.34843633039013966,0.3157872874801141,0.6566396509496811,0.8566140658444822
2020-11-01,11.830011090173295,-0.23550224632482183,3.9519830018271724,-0.19753292278704385,-0.546915559097189,9.263734321733917e-4,-71.20771435908763,-14.088126577631565,0.012987737523406193,0.03339544143560653,0.13281633931835998,0.010179867177165895,0.012915239104402804,-1.4199532996936104e-4,-4.8599273732945765,-2.450689811449903,0.002100521527094642,143.152,0.4673754192103553,0.4009317970766317,-0.009806903911813214,-0.3105007615584654,0.29218110873449804,0.3006938576466522,0.93397089301601,0.9094019229754555,-0.3105007615584654,0.3006938576466522,0.4107387009884449,0.7778761807688207
2020-12-01,11.066690423430682,0.1838087281733911,3.631021794662169,-0.1633077277792905,-0.5849856191051659,0.0012189214125583896,-89.05795033813367,-14.322111799225375,0.009899471914431586,0.01637582591763551,0.1018311461070131,0.008834310102907127,0.018531681089290788,-1.3165826100038338e-4,-6.369257979737986,-1.8539122800436527,0.0024037473726195983,162.911,0.4341823070942886,0.38883742945604316,0.17125054220524083,-0.22034634601559056,0.3095399928995031,0.3915968882208314,0.9345759292351757,0.9102320889505899,-0.22034634601559056,0.3915968882208314,0.21758688725080233,0.6545286531098792
